"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"intelligence-games-in-the-power-grid-2016","hasattacklocation","Dragonfly","ORG","Turkey","GPE","Among the targets of Dragonfly were energy grid operators , major electricity generation firms , petroleum pipeline operators , and energy industry industrial equipment providers . The majority of the victims were located in the United States , Spain , France , Italy , Germany , Turkey , and Poland . "
"unit42-magic-hound-campaign-attacks-saudi-targets","hasproduct","Magic Hound","ORG","Excel","PRODUCT","The samples initially collected and associated with Magic Hound were Microsoft Word and Excel documents containing embedded malicious macros . "
"eset-gazer","hasproduct","Adobe","ORG","Acrobat Reader Updater","PRODUCT","For example , in one of the sample ’s resources , the persistency mode is set to 04 ( TaskSchedulerAutorun ) with the persistency data : % APPDATA%\Adobe\adobeup.exe Adobe Acrobat Reader Updater . "
"KASPERAGENT","hasproduct","Microsoft","ORG","Word","PRODUCT",".. analysis.com/sample/16df435ea8214cb0a62ab40720d8d0f5b65ba9268c84fc9e and found testproj.exe dropped a benign Microsoft Word document that pulls a jpg le from treestower[.]com [ https://app.threatconnect.com/auth/indicators/details/host.xhtml ? host = www.treestower.com&owner "
"APT-targets-russia-belarus-zerot-plugx","hasattacklocation","PlugX","ORG","Russia","GPE","We have previously written about related activity [ 2][3 ] in which a particular China - based attack group used PlugX and NetTraveler Trojans for espionage in Europe , Russia , Mongolia , Belarus , and other neighboring countries . Most recently , we have observed the same group targeting military and aerospace interests in Russia and Belarus . "
"Threat Actors Target Government of Belarus Using CMSTAR Trojan","hasproduct","Microsoft","ORG","Word","PRODUCT","RTF documents , Microsoft Word documents , and a RAR archive . "
"Group-IB_MoneyTaker_report","hasattacklocation","SWIFT","ORG","the United States","GPE","The main target was the AWS CBR ( Automated Work Station Client of the Russian Central Bank ) , a Russian interbank fund transfer system similar to SWIFT . After a successful theft from one of the attacked banks , the incidents stopped , similar to the case of theft in the United States . • In November 2016 , attackers deployed new infrastructure , which was then used to attack banks in the United States . "
"unit42-magic-hound-campaign-attacks-saudi-targets","hasproduct","Microsoft","ORG","Word","PRODUCT","The samples initially collected and associated with Magic Hound were Microsoft Word and Excel documents containing embedded malicious macros . "
"BlackOasis","hasproduct","Linux","ORG","Windows","PRODUCT","On May 10 , 2016 , Adobe warned of a vulnerability ( CVE-2016 - 4117 ) a.ecting Flash Player 21.0.0.226 and earlier versions for Windows , Macintosh , Linux , and Chrome OS . "
"APT-targets-russia-belarus-zerot-plugx","hasproduct","NetTraveler","ORG","Trojans","PRODUCT","We have previously written about related activity [ 2][3 ] in which a particular China - based attack group used PlugX and NetTraveler Trojans for espionage in Europe , Russia , Mongolia , Belarus , and other neighboring countries . "
"BlackOasis","hasproduct","Adobe","ORG","Flash","PRODUCT","On October 10 , 2017 , Kaspersky Lab ’s advanced exploit prevention systems identi.ed a new Adobe Flash zero day exploit used in the wild against our customers . "
"The KeyBoys are back in town","hasproduct","Microsoft","ORG","Word","PRODUCT","Rather , it uses a technique recently reported on by SensePost , which allows an attacker to craft a specifically created Microsoft Word document , which uses the Dynamic Data Exchange ( DDE ) protocol . "
"tech-brief-untangling-the-patchwork-cyberespionage-group","hasproduct","TXT","ORG","SPF1","PRODUCT","Recently , the TXT SPF1 record of domains hosting malicious documents has been updated to include “ servicelogin.center ” , probably to bypass spam filters . "
"paper_the-shadows-of-ghosts-carbanak-report","hasproduct","Microsoft","ORG","Windows","PRODUCT","In order to appear more legitimate to security analysts and tools , they utilized the legitimate Microsoft Windows directory for 32 - bit applications utilizing the Taiwan Chinese language pack on 64 - bit versions of Windows , C:\Windows\SysWoW64\zh - TW . "
"TA17-164A","hasproduct","Microsoft","ORG","Silverlight","PRODUCT","IfAdobe Flash or Microsoft Silverlight is no longer required , we recommend that those applications be removed from systems . "
"paper_the-shadows-of-ghosts-carbanak-report","hasproduct","Microsoft","ORG","Windows Active Directory","PRODUCT","This service allows for unified logins across UNIX systems and Microsoft Windows Active Directory ( AD ) . "
"bronze-butler-targets-japanese-businesses","hasattacklocation","SWC","ORG","Japan","GPE","Flash exploits for SWC attacks . CTU researchers observed BRONZE BUTLER using compromised websites , typically located in Japan and South Korea , as part of its attack infrastructure . "
"Group-IB_MoneyTaker_report","hasproduct","AWS","ORG","CBR","PRODUCT","The main module is also able to start the TXT module by passing the name of the temporary file of the AWS CBR as an argument . "
"Threat Actors Target Government of Belarus Using CMSTAR Trojan","hasproduct","Microsoft","ORG","Windows","PRODUCT","The executable has a .scr le extension , and is designed to look like a Windows folder , as seen below : Figure 4 Payload disguising itself as a Microsoft Windows folder "
"chessmaster-cyber-espionage-campaign","hasattacklocation","ChessMaster","PERSON","Japan","GPE","Updated on August 14 , 2017 , 11:50 PM to include IoCs related to ChessMaster . Related posts : Spam Campaign Delivers Cross - platform Remote Access Trojan Adwind AdGholas Malvertising Campaign Employs Astrum Exploit Kit Selling Online Gaming Currency : How It Makes Way for Attacks Against Enterprises BLACKGEAR Espionage Campaign Evolves , Adds Japan To Target List Learn how to protect Enterprises , Small Businesses , and Home Users from ransomware : "
"APT-targets-russia-belarus-zerot-plugx","hasattacklocation","McAfee","ORG","France","GPE","Insight ( blog ) Upgrade from McAfee Webinars United States United Kingdom France Germany "
"cloud-hopper-report-final-upda_72977","hasattacklocation","FYP","ORG","China","GPE","The latest FYP describes five principles which underpin China ’s goal of doubling its 2010 GDP by 2020 . At the forefront of these principles is innovation , largely focused around technological innovation , with China expected to invest 2.5 % of GDP in research and development to attain technological advances , which are anticipated to contribute 60 % towards economic growth objectives.11 "
"cloud-hopper-report-final-v4","hasattacklocation","FYP","ORG","China","GPE","The latest FYP describes five principles which underpin China ’s goal of doubling its 2010 GDP by 2020 . At the forefront of these principles is innovation , largely focused around technological innovation , with China expected to invest 2.5 % of GDP in research and development to attain technological advances , which are anticipated to contribute 60 % towards economic growth objectives.11 "
"callisto-group","hasproduct","RCS","ORG","Galileo","PRODUCT","In the known spear phishing attacks by the Callisto Group , they employed the “ Scout ” malware tool from the RCS Galileo platform . "
"Group-IB_MoneyTaker_report","hasproduct","AWS","ORG","CBR","PRODUCT","There is also the possibility of a test run , which is performed after installation on a computer with AWS CBR . "
"kazuar","hasattacktime","Turla","PERSON","at least 2005","DATE","A hallmark of Turla operations is iterations of their tools and code lineage in Kazuar can be traced back to at least 2005 . If the hypothesis is correct and the Turla threat group is usingKazuar , we believe they may be using it as a replacement for Carbon and its derivatives . "
"unit42-tick-group-continues-attacks","hasproduct","Microsoft","ORG","O.cevulnerabilities","PRODUCT","Symantec reported that Tick exploited additional Adobe Flash and Microsoft O.cevulnerabilities . "
"spear_phishing_techn.html","hasproduct","Microsoft","ORG","Word","PRODUCT","Decoy documents – This campaign used PowerShell to download benign documents from the Internet and launch them in a separate Microsoft Word instance to minimize user suspicion of malicious activity . "
"unit42-magic-hound-campaign-attacks-saudi-targets","hasproduct","MPK","ORG","Trojan","PRODUCT","We believe this version of the MPK Trojan is based on the same code base , as both the IRC version and the one discussed in the above white paper have considerable similarities from a behavior standpoint and both Trojan have direct code sharing between them . "
"unit42-new-malware-with-ties-to-sunorcal-discovered","hasattacklocation","SunOrcal","ORG","Hong Kong","GPE","Reaver to date has used www.tashdqdxp[.]com for C2 , which overlaps withwww.weryhstui[.]com , another C2 used by SunOrcal samples during the same timeframe . Both domains have resolved to 98.126.156[.]210 . Several of those same SunOrcal sampleswere also using www.fyoutside[.]com as an additional C2 . This led to further C2 ties within SunOrcal samples , to include samples beaconing to www.olinaodi[.]com ; all of this is shownbelow in Figure 3 . The latter has been previously reported in activity targeting Hong Kong democracy activists and that activity is in turn tied to a report targeting Tibetan , Hong Kong , and Taiwanese activists , and another blog about targeting Taiwanese activists . "
"cloud-hopper-report-final-upda_72977","hasattacklocation","FYP","ORG","China","GPE","These aims outlined in the FYP will largely dictate the growth of businesses in China and are , therefore , likely to also form part of Chinese companies ’ business strategies . The latest FYP describes five principles which underpin China ’s goal of doubling its 2010 GDP by 2020 . At the forefront of these principles is innovation , largely focused around technological innovation , with China expected to invest 2.5 % of GDP in research and development to attain technological advances , which are anticipated to contribute 60 % towards economic growth objectives.11 "
"cloud-hopper-report-final-v4","hasattacklocation","FYP","ORG","China","GPE","These aims outlined in the FYP will largely dictate the growth of businesses in China and are , therefore , likely to also form part of Chinese companies ’ business strategies . The latest FYP describes five principles which underpin China ’s goal of doubling its 2010 GDP by 2020 . At the forefront of these principles is innovation , largely focused around technological innovation , with China expected to invest 2.5 % of GDP in research and development to attain technological advances , which are anticipated to contribute 60 % towards economic growth objectives.11 "
"CrashOverride-01","hasvulnerability","hours","TIME","a few days","DATE","• CRASHOVERRIDE could be leveraged at multiple sites simultaneously , but the scenario is not cataclysmic and would result in hours , potentially a few days , of outages , not weeks or more . "
"APT28-Center-of-Storm-2017","hasproduct","Adobe","ORG","Flash","PRODUCT","Victim opens document , and malware is installed by exploiting a vulnerability ( e.g. , ARM-NATO_ENGLISH_30_NOV_2016.doc leveraged an Adobe Flash exploit , CVE-2016 - 7855 , to install GAMEFISH targeted machine ) . "
"APT Trends report Q2 2017","hasattacklocation","BlueNoroff","ORG","South Korea","GPE","Most of the reports on Lazarus directly involved a sub - group we refer to as BlueNoroff . They are the arm that focuses mainly on financial gain , targeting banks , ATMs , and other “ money - makers ” . We revealed to customers a previously unknown piece of malware dubbed ‘ Manuscrypt ’ used by Lazarus to target not only diplomatic targets in South Korea , but also people using virtual currency and electronic payment sites . "
"following-trail-blacktech-cyber-espionage-campaigns","hasattacklocation","Lenart Bermejo","PERSON","Japan","GPE","Author : Trend am Micro by Lenart Bermejo , Razor Huang , and CH Lei ( Threat Solution Team ) BlackTech is a cyber espionage group operating against targets in EastAsia , particularly Taiwan , and occasionally , Japan and Hong Kong . "
"Group-IB_MoneyTaker_report","hasattacklocation","SWIFT","ORG","Turkey","GPE","We did not find any evidence of successful attacks on SWIFT conducted by this group , nor did we find any connections with already known incidents , for example , in Hong Kong , Ukraine , or Turkey . "
"kazuar","hasproduct","Kazuar","ORG","an Application Programming Interface","PRODUCT","Also , we discovered a unique feature within Kazuar : it exposes its capabilities through an Application Programming Interface ( API ) to a built - in webserver . "
"Win32_Industroyer","indicates","DLL","PRODUCT","101","FAC","double command type IOA Specifically , the 101 payload has three stages : in the first stage this component attempts to switch IOAs to their Off state , in the second stage it attempts to invert IOA states to On , and in the final stage the component switches IOA states to Off again 104 payload component This payload DLL has the filename 104 dll and is named after IEC 104 "
"chessmaster-cyber-espionage-campaign","hasproduct","PlugX","ORG","RedLeaves","PRODUCT","RedLeaves adopted capabilities from PlugX. In April , a RedLeaves variant named himawari ( Japanesefor sun.ower ) emerged capable of evading YARA rules released during that time . "
"spear_phishing_techn.html","hasproduct","Microsoft","ORG","Word","PRODUCT","The threat actors used social engineering to convince users to run an embedded macro in a Microsoft Word document that launched a malicious PowerShell payload . "
"following-trail-blacktech-cyber-espionage-campaigns","hasattacklocation","Lenart Bermejo","PERSON","Hong Kong","GPE","Author : Trend am Micro by Lenart Bermejo , Razor Huang , and CH Lei ( Threat Solution Team ) BlackTech is a cyber espionage group operating against targets in EastAsia , particularly Taiwan , and occasionally , Japan and Hong Kong . "
"unit42-new-malware-with-ties-to-sunorcal-discovered","indicates","ServiceMain CPlApplet DllEntryPoint","PRODUCT","three","CARDINAL","The malicious CPL payload of Reaver has the following three exported functions : ServiceMain CPlApplet DllEntryPoint When the malware is initially loaded , DllEntryPoint will be called , which in turn will call afunction that is responsible for decompressing a blob of data . "
"intelligence-games-in-the-power-grid-2016","hasattacklocation","Dragonfly","ORG","Spain","GPE","Among the targets of Dragonfly were energy grid operators , major electricity generation firms , petroleum pipeline operators , and energy industry industrial equipment providers . The majority of the victims were located in the United States , Spain , France , Italy , Germany , Turkey , and Poland . "
"APT-targets-russia-belarus-zerot-plugx","hasattacklocation","PlugX","ORG","Belarus","GPE","We have previously written about related activity [ 2][3 ] in which a particular China - based attack group used PlugX and NetTraveler Trojans for espionage in Europe , Russia , Mongolia , Belarus , and other neighboring countries . Most recently , we have observed the same group targeting military and aerospace interests in Russia and Belarus . "
"etecting-threat-actors-in-recent-german-industrial-attacks-with-windows-defender-atp","hasproduct","Winnti’s","ORG","Windows Defender","PRODUCT","Winnti is no exception , and so , during Winnti ’s installation process , Windows Defender ATP is able to raise behavioral alerts ( Figure 4 ) . "
"APT-targets-russia-belarus-zerot-plugx","hasproduct","Microsoft","ORG","Word","PRODUCT","In previous campaigns , the group used spear - phishing emails with Microsoft Word document attachments utilizing CVE-2012 - 0158 , or URLs linking to RAR - compressed executables . "
"callisto-group","hasproduct","Microsoft","ORG","Word","PRODUCT","Additionally , in recent versions of Microsoft Word , if a user clicks the icon for the embedded executable , Word will prompt the user with a warning ( see Image 3 ) . "
"tech-brief-untangling-the-patchwork-cyberespionage-group","hasproduct","Adobe","ORG","Flash","PRODUCT","It entices users to download a fake Adobe Flash player update , which turned out to be a variant of the xRAT malware . "
"unit42-magic-hound-campaign-attacks-saudi-targets","targets","Magic Hound","ORG","an IRC Bot","PRODUCT","The Magic Hound campaign was also discovered deploying an IRC Bot , which we have named MagicHound . Leash . "
"Charming_Kitten_2017","hasattacklocation","Baha'i","PERSON","Iran","GPE","Yet in a third case she claimed to be Baha'i living in Tehran : Translation : Hello , Mr. Dr. , I am a Bahai living in Tehran , if you can call it a life . As you know , the present situation in Iran for us Bahais is not good at all , so that we are even deprived of our natural right , that is , higher education , as if we Bahais are not human and have no right to live . "
"unit42-magic-hound-campaign-attacks-saudi-targets","hasproduct","Magic Hound","ORG","Word","PRODUCT","The samples initially collected and associated with Magic Hound were Microsoft Word and Excel documents containing embedded malicious macros . "
"Gaza Cybergang - updated activity in 2017_ - Securelist","hasproduct","Android","ORG","Trojan","PRODUCT","Another .nding is a possible Android Trojan that the attackers positioned on one of their command servers in April 2017 . "
"Insider_Information","hasattacklocation","Epoch Times","ORG","China","GPE","The campaign used domains and copied content that masqueraded as Epoch Times , Mingjing News , HK01 , and Bowen Press . It is not clear if these other news groups were directly targeted . These organizations often report on issues that are politically sensitive to the government of China and their websites are blocked in the country . "
"KASPERAGENT","hasproduct","Microsoft","ORG","Windows","PRODUCT","Background on KASPERAGENT KASPERAGENT is Microsoft Windows malware used in eorts targeting users in the United States , Israel , Palestinian Territories , and Egypt since July 2015 . "
"paper_the-shadows-of-ghosts-carbanak-report","hasproduct","SysInternals","ORG","PSEXEC","PRODUCT","Its functionality is very similar to that of SysInternals PSEXEC , including the creation of a Windows service and file transfer of a service binary into the ADMIN$ Windows SMB shared location ( C:\Windows ) . "
"intelligence-games-in-the-power-grid-2016","hasattacklocation","Dragonfly","ORG","US","GPE","The Dragonfly group , which is also known by other vendors as Energetic Bear , appears to have been in operation since at least 2011 and may have been active even longer than that . Dragonfly initially targeted defense and aviation companies in the US and Canada before shifting its focus mainly to US and European energy firms in early 2013 . "
"unit42-tick-group-continues-attacks","hasproduct","HomamDownloader","ORG","Patched File Encryption Program","PRODUCT","Spearphishing Email with Patched File Encryption Program We also identi.ed another malware family , HomamDownloader , sharing some servers withDaserf . "
"Charming_Kitten_2017","hasattacklocation","Magic Hound37","ORG","Saudi Arabia","GPE","By pivoting off the malicious infrastructure we found a sample of MAGICHOUND.RETRIEVER , a malware which is covered in a report by Palo Alto Networks about a group they call Magic Hound37 . The report says that Magic Hound “ has primarily targeted organizations in the energy , government , and technology sectors that are either based or have business interests in Saudi Arabia ” . "
"Targeted Attacks in the Middle East Using KASPERAGENT and MICROPSIA - Palo Alto Networks Blog","hasproduct","Microsoft","ORG","Windows","PRODUCT","We named the second new Microsoft Windows malware familyMICROPSIA because the malware is very tightly packed making it appear smaller than it is , similar to the human conditionmicropsia ( https://en.wikipedia.org/wiki/Micropsia ) . "
"intelligence-games-in-the-power-grid-2016","hasattacklocation","Dragonfly","ORG","Poland","GPE","Among the targets of Dragonfly were energy grid operators , major electricity generation firms , petroleum pipeline operators , and energy industry industrial equipment providers . The majority of the victims were located in the United States , Spain , France , Italy , Germany , Turkey , and Poland . "
"cloud-hopper-report-final-upda_72977","hasattacklocation","APT10","ORG","China","GPE","FYP was released in March 2016 and the sectors and organisations known to be targeted by APT10 are broadly in line with the strategic aims documented in this plan . These aims outlined in the FYP will largely dictate the growth of businesses in China and are , therefore , likely to also form part of Chinese companies ’ business strategies . "
"cloud-hopper-report-final-v4","hasattacklocation","APT10","ORG","China","GPE","FYP was released in March 2016 and the sectors and organisations known to be targeted by APT10 are broadly in line with the strategic aims documented in this plan . These aims outlined in the FYP will largely dictate the growth of businesses in China and are , therefore , likely to also form part of Chinese companies ’ business strategies . "
"Unraveling the Lamberts Toolkit","hasattacktime","Lamberts","PERSON","October 2014","DATE","Kaspersky Lab products successfully detect and eradicate all the known malware from the Lamberts family . For more information please contact : intelreports@kasperskycom An Overview of the Lamberts Figure 1 . Lamberts discovery timeline The .rst time the Lambert family malware was uncovered publicly was in October 2014 , when FireEye posted a blog about a zero day exploit ( CVE-2014 - 4148 ) "
"BAESytems_Taiwan-Heist-Lazarus-Tools-Ransomware(10-16-2017)","hasattacklocation","MT202COV","ORG","Sri Lanka","GPE","MT103 messages can be used on their own , or can be coupled with a cover message ; MT202COV is used to order the movement of funds to the beneficiary institution via another financial institution / Intermediary Bank . In this heist the attackers created MT103 messages to transfer funds to Cambodia , the US , and Sri Lanka . "
"attackers-deploy-new-ics-attack-framework-triton.html","hasattacklocation","TRITON","ORG","U.S.","GPE","TRITON is also designed to communicate using the proprietary TriStation protocol which is not publicly documented suggesting the adversary independently reverse engineered this protocol . The targeting of critical infrastructure to disrupt , degrade , or destroy systems is consistent with numerous attack and reconnaissance activities carried out globally by Russian , Iranian , North Korean , U.S. , and Israeli nation state actors . "
"english-report-of-fhappi-freehosting","hasproduct","Microsoft","ORG","VBScript","PRODUCT","Microsoft VBScript can be executed under Windows Script Host or Powershell . "
"sowbug-cyber-espionage-group","hasattacklocation","Sowbug","ORG","Argentina","GPE","identi.ed in March of this year , its association with Sowbug was unknown until now . Symantec has also been able to connect earlier attack campaigns with Sowbug , demonstrating that it has been active since at least early-2015 and may have been operating even earlier . To date , Sowbug appears to be focused mainly on government entities in South America and Southeast Asia and has in.ltrated organizations in Argentina , Brazil , Ecuador , Peru , Brunei and Malaysia . "
"BlackOasis","hasproduct","Linux","ORG","Flash Player","PRODUCT","On May 10 , 2016 , Adobe warned of a vulnerability ( CVE-2016 - 4117 ) a.ecting Flash Player 21.0.0.226 and earlier versions for Windows , Macintosh , Linux , and Chrome OS . "
"Group-IB_MoneyTaker_report","hasattacklocation","SWIFT","ORG","Hong Kong","GPE","We did not find any evidence of successful attacks on SWIFT conducted by this group , nor did we find any connections with already known incidents , for example , in Hong Kong , Ukraine , or Turkey . "
"CCleanup","indicates","6:10  AM","TIME","5.33","CARDINAL","I have the 5.34 version of CCleaner installed on my computer and i had probably the 5.33 version before . My computer is still vulnerable or not ? What can I do to ensure my computer is clean ? Reply CRAIG WILLIAMS SEPTEMBER 18 , 2017 AT 6:10 AM This is n't a vulnerability . "
"Insider_Information","hasattacklocation","Epoch Times","ORG","China","GPE","We con.rm the news portal China Digital Times was the target of a phishing operation and show how content and domains were made to mimic four other newsgroups in reconnaissance and malware operations : Mingjing News , Epoch Times , HK01 , and Bowen Press . We can not con.rm if these other groups were directly targeted . These news websites report on issues sensitive to the government of China and are blocked in the country . "
"APT Trends report Q2 2017","hasproduct","Microsoft","ORG","Windows","PRODUCT","The first technique involved using the built - in ‘ certutil ’ utility in Microsoft Windows to extract a hardcoded payload within a macro . "
"APT-targets-russia-belarus-zerot-plugx","hasattacklocation","PlugX","ORG","Mongolia","GPE","We have previously written about related activity [ 2][3 ] in which a particular China - based attack group used PlugX and NetTraveler Trojans for espionage in Europe , Russia , Mongolia , Belarus , and other neighboring countries . "
"CrashOverride-01","hasattacklocation","ESET","ORG","Ukraine","GPE","24 Using CVE-2015 - 5374 to hamper protective relays 25 Defense Recommendations 26 Executive Summary Dragos , Inc. was notified by the Slovak anti - virus firm ESET of an ICS tailored mal­ware on June 8th , 2017 . The Dragos team was able to use this notification to find samples of the malware , identify new functionality and impact scenarios , and con­firm that this was the malware employed in the December 17th , 2016 cyber - attack on the Kiev , Ukraine transmission substation which resulted in electric grid opera­tions impact . "
"unit42-magic-hound-campaign-attacks-saudi-targets","hasattacklocation","Magic Hound","ORG","Saudi Arabia","GPE","The Magic Hound attack campaign is an active and persistent espionage motivated adversary operating in the Middle East region . Organizations in the government , energy , and technology sectors have been targeted by this adversary , speci.cally organizations based in or doing business . in Saudi Arabia . "
"APT-targets-russia-belarus-zerot-plugx","hasproduct","Microsoft","ORG","HTML","PRODUCT","The proprietary Microsoft HTML Help .le format ( .chm ) is used for software documentation . and may consist of HTML pages and other compressed .les . "
"Notepad_and_Chthonic","hasproduct","Microsoft","ORG","Excel","PRODUCT","The sample stayed true to the previous outline I laid out for these attacks : the Microsoft Excel document appeared to be a lure about l information , speciy a VAT invoice written in Polish as shown below . "
"cloud-hopper-report-final-upda_72977","hasattacklocation","FYP","ORG","China","GPE","These aims outlined in the FYP will largely dictate the growth of businesses in China and are , therefore , likely to also form part of Chinese companies ’ business strategies . "
"cloud-hopper-report-final-v4","hasattacklocation","FYP","ORG","China","GPE","These aims outlined in the FYP will largely dictate the growth of businesses in China and are , therefore , likely to also form part of Chinese companies ’ business strategies . "
"AR-17-20045_Enhanced_Analysis_of_GRIZZLY_STEPPE_Activity","hascharacteristics","DHS Malware Initial Findings Report","WORK_OF_ART","3","CARDINAL","DHS Malware Initial Findings Report ( MIFR)-10105049 UPDATE 2 was updated January 27 , 2017 to provide additional analysis of the artifacts identified in JAR 16 - 20296 . The artifacts analyzed in this report include 17 PHP files , 3 executables and 1 RTF file . "
"intelligence-games-in-the-power-grid-2016","hasattacktime","tens of millions of dollars","MONEY","2010","DATE","2009 - In Citibank attack , the attacker had stolen tens of millions of dollars . . 2010 - BlackEnergy2 is released in 2010 supporting more plug - in features . "
"winnti-evolution-going-open-source.html","hasattacklocation","Signi.cant","ORG","Japan","GPE","Signi.cant previous research has been published on . the group from a variety of sources , such as Kaspersky , Blue Coat , and TrendMicro . As far back as 2011 , the group was detected attacking multiple video game studios , including some in South Korea and Japan , likely attempting to steal various in - game currencies and to compromise developers ’ certi.cates and source . "
"Charming_Kitten_2017","hasattacklocation","Mesri","PERSON","Iran","GPE","At certain times , Mesri has been a member of an Iran - based hacking group called the Turk Black Hat security team "" . Connection to Iranian government backed threat agent Security researcher Collin Anderson of Iran Threats7 tagged Mesri 's twitter account8 in a tweet9 suggesting that Mesri might be related to Charming Kitten . "
"intelligence-games-in-the-power-grid-2016","hasattacklocation","Dragonfly","ORG","Canada","GPE","Dragonfly initially targeted defense and aviation companies in the US and Canada before shifting its focus mainly to US and European energy firms in early 2013 . "
"Kashmir_Protest_Themed","hasproduct","njRAT","ORG","C2","PRODUCT","This same keyword was also found in the njRAT C2 communication used in this attack as shown below . "
"APT-targets-russia-belarus-zerot-plugx","hasattacklocation","PlugX","ORG","Russia","GPE","We have previously written about related activity [ 2][3 ] in which a particular China - based attack group used PlugX and NetTraveler Trojans for espionage in Europe , Russia , Mongolia , Belarus , and other neighboring countries . "
"kazuar","hasattacklocation","Kazuar","PERSON","Australia","GPE","Interestingly , the word “ Kazuar ” appears in several languages , such as Polish , Hungarian and Slovenian , and is the ASCII form of the Russian word “ ...... ” . The word “ Kazuar ” and ...... translates to Cassowary , which is a large .ightless bird native to New Guinea and Australia as shown in Figure 1 .. "
