"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"Cyberwar","hasproduct","Microsoft","ORG","Windows","PRODUCT","As a part of the Chinese argument for doing so , was an insistence that Microsoft Windows was a secret tool oftheUSgovernment . "
"Cyberwar","hasattacklocation","Titan Rain","WORK_OF_ART","China","GPE","Titan Rain A coordinated series of attacks against US installations are strong indicators that China is developing a cyber warfare capability . "
"Cyberwar2","hasattacklocation","Tkacik","PERSON","China","GPE","By law the PAP is not part of the PLA ; however , their interconnection is unavoidable , and the PAP will play an important role as domestic or non - military issues become intertwined with traditional military issues ( People 's Armed Police Force Organisation 2007 ; Tkacik 2007 ) . ThePAPisaparamilitaryforceprimarilyresponsibleforlawenforcement . ChinaÕsNational Defence White Paper , published in 2006,lists thetotal strength ofthePAP at660,000 . The IISS Military Balance of 2008 lists an estimated 1.5 million ( IISS 2008 ) . The PAP has its origins in the PLA , which was originally tasked with both defending China from foreign threats and providing internal security . "
"Cyberwar2","hasattacktime","Anonymous","PERSON","March 15, 2008","DATE","The seemingly bizarre and childish behaviour of Anonymous is a part of their cohesion , a subculture of memes , slang , and humour . Asecond series ofprotests began on March 15 , 2008 , with approximately7,000 to 8,000 protestors throughout 100 cities in 10 countries . "
"WickedRose_andNCPH","hasproduct","Microsoft","ORG","Word","PRODUCT","This same individual receives another e - mail containing a Microsoft Word exploit . "
"WickedRose_andNCPH","hasproduct","Microsoft","ORG","Word","PRODUCT","Once attackers identify the vulnerable version of Microsoft Word used within the organization close to 200 messages sent out to multiple targets within the organization within 24 hours . "
"Cyberwar","hasattacklocation","YoQoo","ORG","China","GPE","China also has a history of reverse engineering websites that become popular and profitable in the Western world ; examples include clones of YouTube , Google , MySpace , Facebook , Wikipedia , and eBay being YoQoo , Baidu , Baidu Space , Xiaonei / Zhanzuo , Baidu Baike / Hoodong , and Taobao respectively(Marshall 2008 ; Wei 2008 ; Burns 2006 ) . Peacetime Operations During peacetime , China is likelyto rely on cyber reconnaissance to gather information and catalogue exploits / weaknesses in theUS military and infrastructure . "
"chinas-electronic","hasattacklocation","M.A.","WORK_OF_ART","China","GPE","He holds a B.S. from the U.S. Military Academy and an M.A. from the University of Southern California . Éthe Chinese believe that only countries that take the initiative in an information war or establish information superiority and control ahead of time will winÉ AP Photo , Andy Wong A computer screen displaying a military website is seen inside an army base in Tianjin , on the outskirts of Beijing , China , 30 July 2007 . "
"Cyberwar2","hasattacklocation","2008","DATE","China","GPE","Duringthe 2007 uprisingin Tibet , China blocked access to thevideo website YouTube ( Richards2008 ) , and on multiple occasions it has been accused of using Photoshop to digitally alter photos in its favour ( Pasternack 2008;Yue 2008 ) . With theincreasingpopularity and economic success ofWeb 2.0 , coupled with ChinaÕs global presence ( prestige and international scrutiny ) it is unlikely that the Chinese government will ban these new forms of news distribution on a permanent basis . However , it will seek to understand and entrench itself within the emerging system . China has struggled to cope with internal and external cyber dissidents . "
"Cyberwar2","hasattacklocation","YetChina","ORG","China","GPE","YetChina has denounced the sale of OLPC , promoting instead various domestic versions that were reversed engineered from the OLPC model . Further , the Chinese have secured manufacturing rights to produce OLPC within China even though they do not intend to promote OLPC sales domestically ( OÕBrien 2008 ) . China also has a history of reverse engineering websites that become popular and profitable in the Western world ; examples include clones of YouTube , Google , MySpace , Facebook , Wikipedia , and eBay being YoQoo , Baidu , Baidu Space , Xiaonei / Zhanzuo , Baidu Baike / Hoodong , and Taobao respectively(Marshall 2008 ; Wei 2008 ; Burns 2006 ) . "
"Cyber-030","hasattacklocation","Times","ORG","China","GPE","The Times , December 2007 . US - China Economic and Security Review Commission Report on the Capability of the Peopleâ€ ™ s Republic of China to Conduct Cyber Warfare and Computer Network Exploitation March 2008 : Australian security agencies acknowledge that they have been the victim of ongoing cyber attacks , but stop short of accusing China.131 April 2008 : Indian officials claim China is behind â€almost daily attacks into the networks belonging to the government and Indianâ€ ™ s private sector.â€132 May 2008 : "
"Cyberwar2","hasattacklocation","Bush","PERSON","China","GPE","Bush raised thesubjectto ChinesePresidentHu Jintao at the APEC summit in 2007 . The difficulty of attribution in cyber attacks , such as proxies , botnets , non - state - sponsored hackers , and a lack of legal framework to pursue them , means these attacks may not have come from China ; however the accusations alone are evidence that China will want to developacyberwarfarecapability . "
"Cyberwar","hasattacklocation","ChinesePresidentHu  Jintao","PERSON","China","GPE","Bush raised thesubjectto ChinesePresidentHu Jintao at the APEC summit in 2007 . The difficulty of attribution in cyber attacks , such as proxies , botnets , non - state - sponsored hackers , and a lack of legal framework to pursue them , means these attacks may not have come from China ; however the accusations alone are evidence that China will want to developacyberwarfarecapability . "
"Cyberwar","hasattacklocation","ChinesePresidentHu  Jintao","PERSON","China","GPE","Bush raised thesubjectto ChinesePresidentHu Jintao at the APEC summit in 2007 . The difficulty of attribution in cyber attacks , such as proxies , botnets , non - state - sponsored hackers , and a lack of legal framework to pursue them , means these attacks may not have come from China ; however the accusations alone are evidence that China will want to developacyberwarfarecapability . "
"Cyberwar","hasattacklocation","PLAâ","ORG","China","GPE","The Second Artillery Corps ( SAC ) controls the PLAâ€ ™ s nuclear and conventional missile forces . Weapons from the SAC are subsequently filtered to other branches of the PLA . Items such as the land attack cruise missile ( LACM ) may be used by the PLAAF on H-6 bombers , orbythePLAN on Type 093 nuclear submarines . China'stotal nuclear arsenalis estimated to be between 120 and 250 . China maintains a â€no first useâ€ policy ; however , the ambiguous nature of declaratory policies leave open the option for first strike if Chinaâ€ ™ s leadersbelieve their national security or the CPC are under threat . "
"Cyber-030","hasproduct","Adobe","ORG","Acrobat","PRODUCT","Conduct Cyber Warfare and Computer Network Exploitation document , or spreadsheet is opened by the vulnerable program on the victim 's computer ( e.g. Powerpoint , Wordpad , Adobe Acrobat , etc ) , the backdoor program executes . "
"Cyber-030","hasattacklocation","White  House","ORG","China","GPE","Media sources report that Chinese hackers penetrate the White House information system on numerous occasions , penetrating for brief periods before systems are patched.135 November 2008 : Business Week magazine publishes a report on significant cyber intrusions dating back several years at some of NASAâ€ ™ s most critical sites including the Kennedy Space Center and Goddard Space Flight Center . The operations to prevent the attacks from China are codenamed , â€Avocado.â€ Attacks included socially engineered emails launched at top officials . "
"Cyberwar","hasattacklocation","Windowâ","ORG","China","GPE","China used legal and financialprowess to convince Microsoftto teach its software engineers how to insert their own software into Windowâ€ ™ s applications . As a part of the Chinese argument for doing so , was an insistence that Microsoft Windows was a secret tool oftheUSgovernment . ByprovidingChina with â€skeleton keysâ€ to theWindows Operating System , inadvertently China was given advanced knowledge on how to infiltrate foreign computers and craftadvanced exploits ( Marsal 2008 ; Tkacik 2007 ) . "
"Cyberwar2","hasattacklocation","SonyBMGÕs","ORG","China","GPE","This type oftactic was examined in section 3 , above ( Cyber Reconnaissance and Attack ) , with SonyBMGÕs use of rootkits . China used legal and financialprowess to convince Microsoftto teach its software engineers how to insert their own software into WindowÕs applications . As a part of the Chinese argument for doing so , was an insistence that Microsoft Windows was a secret tool oftheUSgovernment . ByprovidingChina with Òskeleton keysÓ to theWindows Operating System , inadvertently China was given advanced knowledge on how to infiltrate foreign computers and craftadvanced exploits ( Marsal 2008 ; Tkacik 2007 ) . "
"Cyberwar2","hasattacklocation","Yue 2008","PERSON","China","GPE","Duringthe 2007 uprisingin Tibet , China blocked access to thevideo website YouTube ( Richards2008 ) , and on multiple occasions it has been accused of using Photoshop to digitally alter photos in its favour ( Pasternack 2008;Yue 2008 ) . With theincreasingpopularity and economic success ofWeb 2.0 , coupled with ChinaÕs global presence ( prestige and international scrutiny ) it is unlikely that the Chinese government will ban these new forms of news distribution on a permanent basis . However , it will seek to understand and entrench itself within the emerging system . China has struggled to cope with internal and external cyber dissidents . "
"Cyberwar2","hasattacklocation","Zheng","PERSON","China","GPE","The third generation leadership of Jiang Zemin did look outward , promotingamultipolar world in thefaceofthepost - Cold Warunipolarityunder the US , just as fourth generation leader Hu Jintao promoted the ideology of a Harmonious World ( hexie shijie ) which places more emphasis on international relations ( Lam 2004 ; Zheng and Tok 2007 ) . However the PRC continues to avoid concrete stances through concepts of non.interference , diversity , and equality . Itcompares itself to other states through Comprehensive National Power ( CNP -zonghe guoli ) , using qualitative and quantitative values , and not accepting traditional Western categorizations ( see Pillsbury 2000 ) . For example , China includes the economy , soft power , and domestic stability as factors of CNP . "
"WickedRose_andNCPH","hasattacklocation","Ken  Dunham","PERSON","China","GPE","Ken Dunham , Director of the Rapid Response Team , and Jim Melnick , Director of Threat Operations , led the VeriSign iDefense intelligence team to track down Chinese hackers for hire out of China , responsible for many of the attacks in 2006 . "
"Cyberwar","hasattacklocation","2008","DATE","China","GPE","( Pasternack 2008;Yue 2008 ) . With theincreasingpopularity and economic success ofWeb 2.0 , coupled with Chinaâ€ ™ s global presence ( prestige and international scrutiny ) it is unlikely that the Chinese government will ban these new forms of news distribution on a permanent basis . However , it will seek to understand and entrench itself within the emerging system . China has struggled to cope with internal and external cyber dissidents . "
"Cyberwar2","hasattacklocation","Microsoft","ORG","China","GPE","The One Laptop Per Child ( OLPC ) project , which has the potential to rapidly spread internet connectivity to ChinaÕs remaining population , uses an open source operating system and software , helpingto free China from US owned Microsoft . YetChina has denounced the sale of OLPC , promoting instead various domestic versions that were reversed engineered from the OLPC model . Further , the Chinese have secured manufacturing rights to produce OLPC within China even though they do not intend to promote OLPC sales domestically ( OÕBrien 2008 ) . China also has a history of reverse engineering websites that become popular and profitable in the Western world ; examples include clones of YouTube , Google , MySpace , Facebook , Wikipedia , and eBay being YoQoo , Baidu , Baidu Space , Xiaonei / Zhanzuo , Baidu Baike / Hoodong , and Taobao respectively(Marshall 2008 ; Wei 2008 ; Burns 2006 ) . "
"Cyberwar","hasattacklocation","PAP","ORG","China","GPE","Similarly , the PLA can fill in for the PAP and has done so during the Cultural Revolution , the Tiananmen Square incident , and flooding of the Yellow River ( People 's Armed Police Force Organisation 2007 ; China 's National Defense in 2006 ; Peopleâ€ ™ s Armed Police 2005 ) . "
"Ashmore - Impact of Alleged Russian Cyber Attacks ","hasattacklocation","Panarin","PERSON","Russia","GPE","( Panarin , 2008 ) Along with the creation of the information warfare system Dr. Panarin believes that financing for information warfare needs to be increased by both the Russian government and by Russian businesses . The increased attention on information warfare is designed to increase Russiaâ€ ™ s image throughout the world and ensure that Russia is prepared for future conflict in the cyber and information arenas . "
"CYBERWAR-fd_2_","hasattacklocation","Tom Burling","PERSON","Russia","GPE","Tom Burling , from Tulip Systems , which began hosting the President 's site on its servers in Atlanta after it was brought down by the hackers , said his company had become the latest target of a flood of bogus traffic sent from Russia to crash the sites . "
"Cyberwar2","hasattacktime","Anonymous","ORG","January 21, 2008","DATE","This point is often lost on the media , who mistakenly believe Anonymous represents a cohesive group . Anonymous is connected , but thenodes which connect each memberarenotthesame , and thereforetheydo not all rallyto the same cause . Project Chanology was officially launched in the form of a video posted on YouTube on January 21 , 2008 . "
"Cyberwar","hasattacklocation","Pasternack","PERSON","China","GPE","( Pasternack 2008;Yue 2008 ) . With theincreasingpopularity and economic success ofWeb 2.0 , coupled with Chinaâ€ ™ s global presence ( prestige and international scrutiny ) it is unlikely that the Chinese government will ban these new forms of news distribution on a permanent basis . However , it will seek to understand and entrench itself within the emerging system . China has struggled to cope with internal and external cyber dissidents . "
"Cyberwar2","hasattacklocation","PLA","ORG","China","GPE","The PLA has placed an importance on trimming down its size , favouring qualityover quantity . ThePLAÕs weaponryoften lags oneortwo generations behind thatof Western militarypowers . However , thetotalforce basestillposesasignificantdeterrent , and establishes China as a dominant power within the Asia - Pacific Region . China lacks force projection beyonditsregion , primarilydo to thelack ofabluewaternavyand aircraftcarrier fleet , but also dueto limits in missile technology and air - defence penetration , and opposition byforeign powers such as theUnited States . "
"Cyberwar2","hasattacklocation","The Code Red and Code Red II","LAW","China","GPE","The Code Red and Code Red II worms were the most successful worms in internet history , causing nearly $ 2 billion in damages and infecting over 600,000 computers . The worms , which may have originated from a university in Guangdong , China ( United States General Accounting Office 2001 ) , attacked computers running MicrosoftÕs IIS web server and exploited abuffer overflow . "
"chinas-electronic","hasattacklocation","M.A.","WORK_OF_ART","Beijing","GPE","He holds a B.S. from the U.S. Military Academy and an M.A. from the University of Southern California . Éthe Chinese believe that only countries that take the initiative in an information war or establish information superiority and control ahead of time will winÉ AP Photo , Andy Wong A computer screen displaying a military website is seen inside an army base in Tianjin , on the outskirts of Beijing , China , 30 July 2007 . "
"Cyberwar","hasattacklocation","theAmerican","NORP","China","GPE","ThePeopleâ€ ™ s Republic also focuses on weaknesses in theUS military in order to improve upon theAmerican example and to expose asymmetric advantages . For these reasons it is important to examine where the US is headed in military thinking and development , as China is likely to follow ( Derene2008;Lasker 2005;Liang Xiangsui 1999 ) . "
"Ashmore - Impact of Alleged Russian Cyber Attacks ","hasattacklocation","Panarin","PERSON","Russia","GPE","Along with the creation of the information warfare system Dr. Panarin believes that financing for information warfare needs to be increased by both the Russian government and by Russian businesses . The increased attention on information warfare is designed to increase Russiaâ€ ™ s image throughout the world and ensure that Russia is prepared for future conflict in the cyber and information arenas . "
"Cyberwar","hasattacklocation","Chen Yonglin","PERSON","Australia","GPE","Further , Chinese diplomat Chen Yonglin defected to Australia in 2005 , claiming there were over 1,000 Chinese secret agents and informants within Australia ( Luard 2005;Isachenkov 2007 ) . "
"WickedRose_andNCPH","hasattacktime","1,000","MONEY","the summer of 2006","DATE","Once targeted attacks took place the payment increased five - fold to 5,000 RMB monthly with $ 1,000 a month going to NCPH hackers . This is a significant amount of money in China , effectively paying hackers a full - time wage for part - time hacking . Throughout the summer of 2006 , while Wicked Rose was not in school , over 35 zero - day attacks , proof - of - concept codes , and attacks against un - patched Microsoft Office vulnerabilities are discovered in the wild . "
"Cyberwar","hasattacklocation","Zheng","PERSON","China","GPE","The third generation leadership of Jiang Zemin did look outward , promotingamultipolar world in thefaceofthepost - Cold Warunipolarityunder the US , just as fourth generation leader Hu Jintao promoted the ideology of a Harmonious World ( hexie shijie ) which places more emphasis on international relations ( Lam 2004 ; Zheng and Tok 2007 ) . However the PRC continues to avoid concrete stances through concepts of noninterference , diversity , and equality . Itcompares itself to other states through Comprehensive National Power ( CNP -zonghe guoli ) , using qualitative and quantitative values , and not accepting traditional Western categorizations ( see Pillsbury 2000 ) . For example , China includes the economy , soft power , and domestic stability as factors of CNP . "
"Cyberwar","hasattacktime","Anonymous","PERSON","March 15, 2008","DATE","The seemingly bizarre and childish behaviour of Anonymous is a part of their cohesion , a subculture of memes , slang , and humour . Asecond series ofprotests began on March 15 , 2008 , with approximately7,000 to 8,000 protestors throughout 100 cities in 10 countries . "
"Cyberwar2","hasattacklocation","PLAAF","ORG","China","GPE","During the 1980s , the PLAAF underwent significant restructuring , opting for a more streamlined force and increased training . Due to theSino - SovietSplit , the PLAAFturned to Western states for military expertise . Western states saw China as a counterbalance to the Soviet Union ; however support dissolved following the 1989 Tiananmen Square incident . "
"WickedRose_andNCPH","hasproduct","Microsoft","ORG","Word","PRODUCT","B attacks included improvements to shellcode that attempts to fork to different locations based upon the address value of the stack to exploit multiple versions of Microsoft Word . "
"CYBERWAR-fd_2_","hasattacklocation","Tabatadze","PERSON","Russia","GPE","Tabatadze said that the majority of Georgia 's Internet traffic is routed through Turkey , with some of it going through Russia . Although some news reports indicated Georgia 's Internet traffic may have been shifted through Russia , Tabatadze said that 's not the case . "
"Cyberwar2","hasattacklocation","Bush","PERSON","China","GPE","Bush raised thesubjectto ChinesePresidentHu Jintao at the APEC summit in 2007 . The difficulty of attribution in cyber attacks , such as proxies , botnets , non - state - sponsored hackers , and a lack of legal framework to pursue them , means these attacks may not have come from China ; however the accusations alone are evidence that China will want to developacyberwarfarecapability . "
"Ashmore - Impact of Alleged Russian Cyber Attacks ","hasattacklocation","Kremlin","ORG","Russia","GPE","According to sources in the Kremlin the website of the President of Russia came under a cyber attack . "
"Cyberwar2","hasattacklocation","WindowÕs","ORG","China","GPE","China used legal and financialprowess to convince Microsoftto teach its software engineers how to insert their own software into WindowÕs applications . As a part of the Chinese argument for doing so , was an insistence that Microsoft Windows was a secret tool oftheUSgovernment . ByprovidingChina with Òskeleton keysÓ to theWindows Operating System , inadvertently China was given advanced knowledge on how to infiltrate foreign computers and craftadvanced exploits ( Marsal 2008 ; Tkacik 2007 ) . "
"CYBERWAR-fd_2_","hasattacklocation","Mikheil Saakashvili","PERSON","Russia","GPE","While the official website of Mikheil Saakashvili , the Georgian President , has become available again , the central government site , as well as the homepages for the Ministry of Foreign Affairs and Ministry of Defence , remained down . Some commercial websites have also been hijacked . The Georgian Government said that the disruption was caused by attacks carried out by Russia as part of the ongoing conflict between the two states over the Georgian province of South Ossetia . "
"Cyberwar2","hasattacklocation","Russiawith $50 billion","MONEY","South Korea","GPE","Bycontrast , thelargestistheUSwith $ 623 billion , and thethird largest is Russiawith $ 50 billion . Japan , South Korea , and India arethenextlargest spenders in the Asia Pacific region with $ 41 billion , $ 21 billion , and $ 19 billion , respectively ( World Wide MilitaryExpenditures 2007 ) . "
"CYBERWAR-fd_2_","hasattacklocation","MachBot","ORG","Russia","GPE","However , the HTTP - based botnet C&C server is a MachBot controller , which is a tool that is frequently used by Russian bot herders . On top of that the domain involved with this C&C server has seemingly bogus registration information but does tie back to Russia . "
"Cyberwar","hasattacklocation","Softwaresuch","ORG","China","GPE","Softwaresuch as Dynapass , Ultrasurf , Freegateand Garden Networks are used by approximately100,000 people in China to gain access to news and information that is blocked by the firewall . With the increasing interconnectivity of modern times , China must actively defend against these internal threats or risk having collateral damage to the military , softpower , economy , and political integrity ( China Tightens Vice on Internet 2006 ) . "
"a492659","hasattacklocation","Yao","PERSON","china","GPE","Any strategy that distances itself from focusing on high- technology weapons has no useful value , according to Yao . This also means that china must develop sound counterstrategies.28 "
"chinas-electronic","hasattacklocation","GermanyÕs","NORP","Japan","GPE","A week earlier , GermanyÕs Der Spiegel magazine reported that the PLA had infiltrated GermanyÕs government computer systems . The report said the hackers had been traced back to Guangzhou and Lanzhou.40 Thus , circumstantial evidence contin.ues to grow . It is difficult to believe that Germany , Australia , Japan , Taiwan , and America are all conniving to indict China and portray it as a new threat . "
"a492659","hasattacktime","M.A.","WORK_OF_ART","14 December 2007","DATE","He holds a B.S. from the U.S. Military Academy and an M.A. from the University of Southern California . Lieutenant Colonel Timothy L. Thomas , U.S. Army , Retired Congress passed legislation this week requiring the Pentagon to report on Chinaâ€ ™ s growing computer - warfare capabilities when producing assessments of Chinese military power . The fiscal 2008 National Defense Authorization Act , passed yesterday by the House , contains a provision requiring the annual Military Power of the Peopleâ€ ™ s Republic of China report to include a new section on Beijingâ€ ™ s â€efforts to acquire , develop , and deploy cyberwarfare capabilitiesâ€ in its assessments of Chinaâ€ ™ s â€asymmetricâ€ warfare capabilities . â€”Early Bird , 14 December 2007 "
"WickedRose_andNCPH","authored","Wicked Rose","PERSON","A Pictorial Introduction to Wicked Rose","WORK_OF_ART","G Attack Oct. 9 , 2006 â€ “ Wicked Rose reports pay increase ; likely in September 7 A Pictorial Introduction to Wicked Rose and NCPH Just who are Wicked Rose and the NCPH hacker group ? "
"Cyberwar","hasattacklocation","Thegroup","ORG","China","GPE","Thegroup members were from diverse , yet cyber - advanced , geographicallocations , including : Belarus , Estonia , China , Ukraine , and theUS . "
"Cyberwar","hasattacklocation","Gorbachevâ","PERSON","China","GPE","Gorbachevâ€ ™ s 1989 visit to China marked an end to the Sino - Soviet split . "
"Cyberwar","hasattacklocation","Softwaresuch","ORG","China","GPE","Softwaresuch as Dynapass , Ultrasurf , Freegateand Garden Networks are used by approximately100,000 people in China to gain access to news and information that is blocked by the firewall . With the increasing interconnectivity of modern times , China must actively defend against these internal threats or risk having collateral damage to the military , softpower , economy , and political integrity ( China Tightens Vice on Internet 2006 ) . "
"Cyber-030","hasattacklocation","EP-3","ORG","Taiwan","GPE","The collision of a US Navy EP-3 reconnaissance plane and a Peopleâ€ ™ s Liberation Army Navy ( PLAN ) F-8 fighter and the subsequent detention of the EP-3 crew members for eleven days on Hainan Island sparked the first â€Sino - US Hacker 109 Ellen Messmer , â€Kosovo Cyber - War Intensifies : Chinese Hackers Targeting US Sites , Government Says , â€ CNN.com , May 1999.110 Fred Jame , â€China , Taiwan in Web Hacking â€˜Warâ€ ™ ,â€ MacWeek.com , August 1999 . "
"chinas-electronic","hasattacklocation","GermanyÕs","NORP","Australia","GPE","A week earlier , GermanyÕs Der Spiegel magazine reported that the PLA had infiltrated GermanyÕs government computer systems . The report said the hackers had been traced back to Guangzhou and Lanzhou.40 Thus , circumstantial evidence contin.ues to grow . It is difficult to believe that Germany , Australia , Japan , Taiwan , and America are all conniving to indict China and portray it as a new threat . "
"a492659","hasattacklocation","Liberation  Army Daily","ORG","china","GPE","They must also be able to sort truth and deception , pinpoint enemy computer- control centers , and jam in targeted ways.4 in november 1999 , a Jiefanguin Bao ( Liberation Army Daily ) article stated that china may develop an information warfare branch of serviceâ€”a â€net "
"WickedRose_andNCPH","hasattacklocation","2,000  RMB","MONEY","China","GPE","An unknown company or entity reportedly paid Wicked Rose for hacking at the rate of 2,000 RMB a month , about $ 250 USD . At this time Wicked Rose gave 200 RMB to NCPH hackers and kept the rest for himself . Once targeted attacks took place the payment increased five - fold to 5,000 RMB monthly with $ 1,000 a month going to NCPH hackers . This is a significant amount of money in China , effectively paying hackers a full - time wage for part - time hacking . "
"Cyberwar","hasattacklocation","Bush","PERSON","China","GPE","Bush raised thesubjectto ChinesePresidentHu Jintao at the APEC summit in 2007 . The difficulty of attribution in cyber attacks , such as proxies , botnets , non - state - sponsored hackers , and a lack of legal framework to pursue them , means these attacks may not have come from China ; however the accusations alone are evidence that China will want to developacyberwarfarecapability . "
"Cyberwar","hasattacklocation","Yue 2008","PERSON","China","GPE","( Pasternack 2008;Yue 2008 ) . With theincreasingpopularity and economic success ofWeb 2.0 , coupled with Chinaâ€ ™ s global presence ( prestige and international scrutiny ) it is unlikely that the Chinese government will ban these new forms of news distribution on a permanent basis . However , it will seek to understand and entrench itself within the emerging system . China has struggled to cope with internal and external cyber dissidents . "
"a492659","hasattacktime","M.A.","WORK_OF_ART","this week","DATE","He holds a B.S. from the U.S. Military Academy and an M.A. from the University of Southern California . Lieutenant Colonel Timothy L. Thomas , U.S. Army , Retired Congress passed legislation this week requiring the Pentagon to report on Chinaâ€ ™ s growing computer - warfare capabilities when producing assessments of Chinese military power . "
"WickedRose_andNCPH","hasattacklocation","NCPH","ORG","China","GPE","At this time Wicked Rose gave 200 RMB to NCPH hackers and kept the rest for himself . Once targeted attacks took place the payment increased five - fold to 5,000 RMB monthly with $ 1,000 a month going to NCPH hackers . This is a significant amount of money in China , effectively paying hackers a full - time wage for part - time hacking . "
"CYBERWAR-fd_2_","hasattacktime","Georgian","NORP","27 August","DATE","After that , there have been no serious attacks on Georgian cyberspace . By that is meant that minor attacks are still continuing but these are indistinguishable from regular traffic and can certainly be attributed to regular civilians . On 27 August , at approximately 16:18 ( GMT +3 ) a DDoS attack against the Georgian websites was launched . "
"Cyberwar","hasattacktime","Anonymous","ORG","Vol. 8","DATE","CoS has denounced Anonymous as cyber terrorists and Anonymous has since switched its campaign to go after Scientologyâ€ ™ s tax - exempt status . Chinacould useonlineoperativesto incitethistypeofinternetbased â€˜mobâ€ ™ . Itcould beused constructivelywithin China , such asunderminingtheFalun Gong , ordestructivelyagainstan enemy country , such as inciting protests against pro - democracy Taiwanese leadership . 63 CultureMandala , Vol . 8 , No . 1 , October 2008 , pp.28 - 80 Copyright Â © 2008 JasonFritz "
"chinas-electronic","hasattacklocation","M.A.","WORK_OF_ART","Tianjin","GPE","He holds a B.S. from the U.S. Military Academy and an M.A. from the University of Southern California . Éthe Chinese believe that only countries that take the initiative in an information war or establish information superiority and control ahead of time will winÉ AP Photo , Andy Wong A computer screen displaying a military website is seen inside an army base in Tianjin , on the outskirts of Beijing , China , 30 July 2007 . "
"a492659","hasattacklocation","Jiefanguin Bao","PERSON","china","GPE","They must also be able to sort truth and deception , pinpoint enemy computer- control centers , and jam in targeted ways.4 in november 1999 , a Jiefanguin Bao ( Liberation Army Daily ) article stated that china may develop an information warfare branch of serviceâ€”a â€net "
