"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"dissecting-operation-troy","hasattacktime","Trojan","ORG","August 28, 2012","DATE","After execution the Trojan makes a connection to the control server using specific parameters that include the IRC nickname . This communication pattern is consistent with other variants that reference Troy . Tong : 2012 The Tong variant contains the compile path E:\Tong\Work\Op\1Mission\Team_Project\[2012.6~]\HTTP Trojan 2.0\HttpDr0pper\ Win32\Release . It also communicated using the same methods . This Trojan was compiled on August 28 , 2012 . Compile Date Compile Path July 7 , 2012 Z:\1Mission\Team_Project\[2012.6~]\HTTP Troy\HttpDr0pper\Win32\Release\HttpSecurityProvider.pdb August 28 , 2012 Z:\1Mission\Team_Project\[2012.6~]\HTTP Troy\HttpDr0pper\Win32\Release\HttpSecurityProvider.pdb August 29 , 2012 Z:\1Mission\Team_Project\[2012.6~]\HTTP Troy\HttpDr0pper\Release\HttpSecurityProvider.pdb Table 5 : Components dropped by Tong . "
"dissecting-operation-troy","hasattacktime","Trojan","ORG","July 7, 2012","DATE","After execution the Trojan makes a connection to the control server using specific parameters that include the IRC nickname . This communication pattern is consistent with other variants that reference Troy . Tong : 2012 The Tong variant contains the compile path E:\Tong\Work\Op\1Mission\Team_Project\[2012.6~]\HTTP Trojan 2.0\HttpDr0pper\ Win32\Release . It also communicated using the same methods . This Trojan was compiled on August 28 , 2012 . Compile Date Compile Path July 7 , 2012 Z:\1Mission\Team_Project\[2012.6~]\HTTP Troy\HttpDr0pper\Win32\Release\HttpSecurityProvider.pdb August 28 , 2012 Z:\1Mission\Team_Project\[2012.6~]\HTTP Troy\HttpDr0pper\Win32\Release\HttpSecurityProvider.pdb August 29 , 2012 Z:\1Mission\Team_Project\[2012.6~]\HTTP Troy\HttpDr0pper\Release\HttpSecurityProvider.pdb Table 5 : Components dropped by Tong . "
"Evolution_Drivers_Duqu_Stuxnet","hasattacktime","Duqu Trojan","PERSON","two months","DATE","We have been studying the Duqu Trojan for two months now , exploring how it emerged , where it was distributed and how it operates . "
"C5_APT_SKHack","indicates","Ôduamlive.comÕ","PRODUCT","30 minutes","TIME","To . Live ( TTL ) of 30 minutes , allowing theattackers to rapidly change the command andcontrolserverpointed toby thecallbackdomain . Registration Information The domain Ôduamlive.comÕ was registered on 21May 2011.Itwasregisteredby "
"tb_advanced_persistent_threats","hasattacklocation","Poison Ivy","ORG","Taiwan","GPE","More recently , in July 2011 , open - source reports4 exist of Poison Ivy usage surrounding the FLOWER - SHOW.ORG domain . This incident exploited PDF vulnerabilities ( CVE-2010 - 2883 ) in attached spear - phishing emails targeting experts on Japan , China , Taiwan / USA relationships . "
"Stuxnet_Under_the_Microscope","hasproduct","Vista","ORG","MS Windows","PRODUCT","MS10 -092 Vulnerable versions all versions of MS Internet Explorer ( 6 , 7 , 8) all versions of MS Windows ( WinXP , Vista , 7 , É ) all versions of MS Windows ( WinXP , Vista , 7 , É ) WinXP and Win2000 Vista and Win7 Layered shellcode yes "
"w32_stuxnet_dossier","hasproduct","Profibus & Profinet International","ORG","Master Class 2","PRODUCT","These appear to be Profibus identification numbers , which are required for all Profi.bus DP devices except Master Class 2 devices . Identification numbers are assigned to manufacturers by Profibus & Profinet International ( PI ) for each device type they manufacture . "
"R41524","hasattacklocation","IranÕs","ORG","Iran","GPE","There have been previous allegations of efforts by the United States and other governments , including Israel , to sabotage IranÕs centrifuge program . The New York Times reported in January 2009 that such efforts have included Òundermin[ing ] electrical systems , computer systems and other networks on which Iran relies , Ó according to unnamed senior U.S. and foreign government officials.32 One effort involved foreign intelligence services sabotaging Òindividual power units that Iran bought in TurkeyÓ for TehranÕs centrifuge program . "
"Cyber_Espionage_Against_Georgian_Government","hasproduct","Computer and Network Systems","ORG","Software","PRODUCT","Only the persons who was interested in such information were infected with this Advanced Threat , despite of Security Defensive measureÕs and Software used on targets Computer and Network Systems . "
"Faces_Ghost_RAT","indicates","BEiLa","PRODUCT","five","CARDINAL","Cluster : BeiJi The BeiJi cluster contains five samples . Two of these samples connect to hong546049008.3322.org , a server which is shared with the IM007 cluster . Cluster : BEiLa "
"trojan_taidoor-targeting_think_tanks","hasproduct","Microsoft","ORG","PowerPoint","PRODUCT","Taidoor has been used in a wide variety of attachments , including malicious Microsoft PowerPoint , Word ( .doc and .rtf file formats ) , and Excel files . "
"C5_APT_C2InTheFifthDomain","indicates","ÔCy1.0MutexÕ","PRODUCT","three","CARDINAL","Figure 7describes how the first three decoded bytes are constructed , and can be used to implement adecoding algorithm . 2nd Base64encodedcharacter 4thBase64encodedcharacter FIGURE6 : BITPLACEMENTINBASE64DECODING The data sent to the C2 server is dependent on the C2 instructions received . Commands the Murcy malwarereportedly understandsareshowninAnnex D.(SafeZoneCast , 2011 ) The Murcy malware is commonly named 35 Ôcydll.dllÕ , creates a mutual exclusion ( mutex ) handle named ÔCy1.0MutexÕ , and installs a service namedÔCyServiceÕwith a display nameof ÔCyService ServiceÕ. "
"fireeye-wwc-report","hasattacklocation","Baidu","ORG","Iran","GPE","In 2010 , the ¡ ° Iranian Cyber Army¡± disrupted Twitter and the Chinese search engine Baidu , redirecting users to Iranian political messages.58 In 2011 , Iranian attackers compromised a Dutch digital certificate authority , after which it issued more than 500 fraudulent certificates for major companies and government agencies.59 In 2012 , Iran disrupted the BBC¡¯s Persian Language Service , and University of Toronto researchers reported that some versions of the Simurgh ¡ ° proxy¡± software ( which is popular in countries like Iran and anonymizes Internet traffic ) also installed a Trojan that collected usernames and keystrokes , sending them to a likely intelligence collection site.60 Finally , in 2013 the Wall Street Journal reported that Iranian actors had increased their efforts to compromise U.S. critical infrastructure.61 Syria : what is the Syrian Electronic Army ? "
"wp_luckycat_redux","hasattacklocation","Luckycat","ORG","Japan","GPE","The Luckycat campaign has been active since at least June 2011 . Victims and Targets APT campaigns target specific industries or communities of interest in specific regions . The Luckycat campaign has been linked to 90 attacks against the following industries and/or communities in Japan and India : "
"wp_the-heartbeat-apt-campaign","hasattacklocation","Taidoor","ORG","India","GPE","For instance , the Luckycat campaign targeted the aerospace , energy , engineering , shipping , and military research industries in India and Japan.2 Additionally , they targeted the Tibetan activistsÕ community . The IXESHE campaign , on the other hand , targeted East Asian governments , Taiwanese electronics manufacturers , and a telecommunications company.3 While most of these campaigns have multiple targets , smaller , more subtle campaigns with exceedingly specific targets are also present . The Taidoor campaign is an example of this , where all of the compromise victims were from Taiwan , and the majority of which were government organizations.4 This research paper will delve into a targeted campaign that targets organizations and communities within South Korea . "
"WickedRose_andNCPH","hasattacklocation","Zhao Jibing","PERSON","China","GPE","May be "" Zhao Jibing "" , .... . Location : Believed to be employed in the Sichuan province of China . "
"fireeye-poison-ivy-report","hasproduct","ÒpersistenceÓ","ORG","PIVY","PRODUCT","If the ÒpersistenceÓ PIVY option is enabled , a watchdog thread is also injected into explorer.exe , which automatically restarts the PIVY server process if it is unexpectedly terminated by the targetÕs operating system . "
"C5_APT_C2InTheFifthDomain","hasattacklocation","Fagerland","ORG","China","GPE","( Fagerland , 2011 ) The date of effect of the revocation has sincebeen backdatedtopreventthismalwareÕscertificate 14 fromvalidating . Thenewdateofeffectstillmay notprevent the validation of all malware using this compromisedcodesigning certificate . 12 Hupigon is a remote administration tool from China . "
"R41524","hasattacklocation","The New York Times","ORG","Iran","GPE","The New York Times reported in January 2009 that such efforts have included Òundermin[ing ] electrical systems , computer systems and other networks on which Iran relies , Ó according to unnamed senior U.S. and foreign government officials.32 One effort involved foreign intelligence services sabotaging Òindividual power units that Iran bought in TurkeyÓ for TehranÕs centrifuge program . "
"wp_the-heartbeat-apt-campaign","hasattacklocation","Taidoor","ORG","South Korea","GPE","The Taidoor campaign is an example of this , where all of the compromise victims were from Taiwan , and the majority of which were government organizations.4 This research paper will delve into a targeted campaign that targets organizations and communities within South Korea . "
"w32_stuxnet_dossier","indicates","Stuxnet","PRODUCT","first","ORDINAL","Thus , each sample has a history of every computer that was infected , including the first infection . Using this data , we are able to determine : Stuxnet was a targeted attack on five different organizations , based on the recorded computer domain name.¥ 12,000 infections can be traced back to these 5 organizations¥ "
"ghostnet","hasattacklocation","Ehud Tenebaum","PERSON","China","GPE","The evidence gathered by US authorities eventually led to the conviction of an Israeli citizen , Ehud Tenebaum , although the involvement of Israeli security services was never proven . http://www.sans.org/ resources / idfaq / solar_sunrise.php 9 http://opennet.net/special/kg/ 10 http://opennet.net/sites/opennet.net/files/ONI_Belarus_Country_Study.pdf 11 http://www.infowar-monitor.net/modules.php?op=modload&name=News&file=article&sid=2146 12 http://kn.theiet.org/magazine/issues/0903/hacking-goes-pro-0903.cfm 13 http://www.nato.int/docu/update/2008/05-may/e0514a.html JR02 - 2009 Tracking GhostNet - INTRODUCTION malicious criminal activity in cyberspace.14 Countries such as the United States , Russia and China have also entered into bilateral agreements with allied countries and partners . "
"C5_APT_C2InTheFifthDomain","indicates","Murcy","PRODUCT","three","CARDINAL","Figure 7describes how the first three decoded bytes are constructed , and can be used to implement adecoding algorithm . 2nd Base64encodedcharacter 4thBase64encodedcharacter FIGURE6 : BITPLACEMENTINBASE64DECODING The data sent to the C2 server is dependent on the C2 instructions received . Commands the Murcy malwarereportedly understandsareshowninAnnex D.(SafeZoneCast , 2011 ) The Murcy malware is commonly named 35 Ôcydll.dllÕ , creates a mutual exclusion ( mutex ) handle named ÔCy1.0MutexÕ , and installs a service namedÔCyServiceÕwith a display nameof ÔCyService ServiceÕ. "
"Combating Threats - Operation Aurora","hasproduct","Microsoft","ORG","Windows XP Service Pack 2","PRODUCT","In Microsoft Windows XP Service Pack 2 ( SP2 ) and Microsoft Windows XP Tablet PC Edition 2005 , DEP is enforced by hardware and by software . "
"w32_stuxnet_dossier","indicates","10:56:22","TIME","three","CARDINAL","Variants Out of 3,280 collected samples , three distinct variants have been identified . They have compile times of : Mon Jun 22 16:31:47 2009 ¥ Mon Mar 01 05:52:35 2010 ¥ We d Apr 14 10:56:22 2010 ¥ "
"ETSO_APT_Attacks_Analysis","hasattacklocation","Baidu","ORG","China","GPE","Baidu is the largest portal site in China . "
"From-Bahrain-With-Love-FinFishers-Spy-Kit-Exposed","hasattacklocation","VM","ORG","Bahrain","GPE","When we examined the malware samples we found that they connect to a server at IP address 77.69.140.194 WHOIS data7 reveals that this address is owned by Batelco , the principal telecommunications company of Bahrain : For a period of close to 10 minutes , traffic was observed between the infected victim and the command and control host in Bahrain . A summary of the traffic by port and conversation size ( click image to enlarge ): The infected VM talks to the remote host on the following five TCP ports : Based on observation of an infected machine we were able to determine that the majority of data is exfiltrated to the remote host via ports 443 and 4111 . "
"Evolution_Drivers_Duqu_Stuxnet","hasattacktime","Trojan","ORG","summer/autumn 2010","DATE","Depending on the aim of the attack and the Trojan 's victim , several driver files can then be signed with legitimate digital certificates whose origins remain unknown . Conclusion From the data we have at our disposal , we can say with a fair degree of certainty that the "" Tilded "" platform was created around the end of 2007 or early 2008 before undergoing its most significant changes in summer / autumn 2010 . "
"WickedRose_andNCPH","hasproduct","Microsoft","ORG","Word","PRODUCT","B attacks included improvements to shellcode that attempts to fork to different locations based upon the address value of the stack to exploit multiple versions of Microsoft Word . "
"fireeye-poison-ivy-report","hasproduct","FireEye","ORG","ChopShop","PRODUCT","To use the FireEye ChopShop module , you must install CamCrypt , a python wrapper for an open - source implementation of the Camellia encryption library.16 "
"wp_the-heartbeat-apt-campaign","hasattacklocation","Luckycat","PERSON","India","GPE","For instance , the Luckycat campaign targeted the aerospace , energy , engineering , shipping , and military research industries in India and Japan.2 "
"ETSO_APT_Attacks_Analysis","hasattacklocation","ASDE","ORG","South Korea","GPE","A - FIRST from AhnLab has done a forensics analysis using the ASDE ( AhnLab Smart Defense Enterprise ) network and on the damaged company for years . According to the study , ETSO is different from other attackers in following ways : - ETSO analyzes the update structure of a product popularly used in South Korea , in order to distribute malicious codes through reliable products and ultimately , the company . "
"WickedRose_andNCPH","hasattacklocation","Ken Dunham","PERSON","China","GPE","Ken Dunham , Director of the Rapid Response Team , and Jim Melnick , Director of Threat Operations , led the VeriSign iDefense intelligence team to track down Chinese hackers for hire out of China , responsible for many of the attacks in 2006 . "
"Stuxnet_Under_the_Microscope","hasproduct","the Task Scheduler Service","ORG","Windows","PRODUCT","Yet another vulnerability that Stuxnet exploits in order to elevate privileges concerns the Task Scheduler Service implemented in Windows operating systems starting from Windows Vista . "
"wp_luckycat_redux","targets","Luckycat","PERSON","1st-stage","PRODUCT","The threat actors behind the Luckycat campaign used a unique campaign code to track victims of specific attacks . Operations The 1st - stage computer intrusions often use social engineering . "
"Aurora_Botnet_Command_Structure","hasattacklocation","Aurora","ORG","Taiwan","GPE","Hosts compromised with Aurora botnet agents and rallied to the botnet Command - and - Control ( CnC ) channels were distributed across multiple countries before the public disclosure of Aurora , with the top five countries being the United States , China , Germany , Taiwan and the United Kingdom . "
"Aurora_Botnet_Command_Structure","hasproduct","Windows","ORG","Windows","PRODUCT","Autostart Technique . Trojan . Hydraq uses Svchost process in Windows by adding its service name in ÒnetsvcsÓ. When Windows starts , it will load the service into memory . "
"Crouching_tiger_hidden_dragon","hasattacklocation","Trojans","NORP","China","GPE","First , smaller suppliers would provide an easy target from where attacks could be launched directly , spoofing emails with Trojans to improve the chance of recipients opening them . Second , both companies have facilities in China , presumably with network connectivity which may provide a direct route into the main network . "
"C5_APT_ADecadeInReview","hasproduct","Microsoft","ORG","Windows","PRODUCT","These attacks , labelledas ÔNightDragonÕ , used sociallyengineeredemails along with Microsoft Windows operating system vulnerabilities to gain access to computers . "
"Evolution_Drivers_Duqu_Stuxnet","hasattacktime","Trojan","ORG","at least 2008","DATE","Although all known variations of Duqu are from the period November 2010 - October 2011 , we believe there were earlier versions of the Trojan spy created to steal information . The three drivers in question could easily have been used in early versions of Duqu or with other Trojans based on the Stuxnet / Duqu platform . Like Duqu , those Trojans were most probably used in targeted attacks before the appearance of Stuxnet ( dating back to at least 2008 ) , both while it was active and after its C&C was shut down . "
"C5_APT_C2InTheFifthDomain","hasproduct","Fagerland","ORG","The Destory  RAT","PRODUCT","( Fagerland , 2011 ) Travlman Links The Destory RAT malware used in the SK 72 Communications hack is identical , except for its 73 configuration , to malware that communicates withthe callback domain Ôwow.travlman.comÕ. Thecallback domain previously pointed to the same IPaddress as that used in the SK Communications 74 hack . "
"shadows-in-the-cloud","hasproduct","Microsoft","ORG","PowerPoint 2003","PRODUCT","We observed the group using PDF , PPT , and DOC file formats to exploit Adobe Acrobat and Acrobat Reader , Microsoft Word 2003 and Microsoft PowerPoint 2003 . "
"Faces_Ghost_RAT","indicates","MoZhe","PRODUCT","seven","CARDINAL","It is linked with the Tyjhu cluster ( see Tyjhu ) , the PCRat cluster ( see PCRat ) and the MoZhe cluster ( see MoZhe ) . Cluster : World The World cluster consists of seven samples . "
"Stuxnet_Under_the_Microscope","indicates","RPC Server","PRODUCT","two","CARDINAL","The following figure illustrates the architecture of the server : Figure 4.9 Ð Architecture of Stuxnet 's RPC Server It consists of the two components : . "
"Crouching_tiger_hidden_dragon","hasattacklocation","the Muslim ÔStansÕ","ORG","Australia","GPE","The governments in which the Chinese state is most interested fall into three groups : its nearest neighbours : Japan , Taiwan , the disputed ( semi - autonomous ) Tibet , Mongolia and the Muslim ÔStansÕ to the west ; other powerful states with international influence such as the US , Russia , the UK , Germany , France and India ; and finally states with strong economic links to China including Brazil , Iran , Australia , parts of Africa and Southeast Asia . "
"dissecting-operation-troy","hasattacklocation","Http Dr0pper","ORG","South Korea","GPE","One variant of Http Dr0pper made use of payload32 . dll , which was compiled on August 23 , 2012 . The TDrop version was compiled January 13 , 2013 . This consistency confirms further that the operations against South Korea are primarily focused on military intelligence gathering and have attempted to break in since 2009 . "
"fireeye-wwc-report","indicates","Britain","GPE","The Sunday Times. 12 Exclusive","WORK_OF_ART","° China bugs and burgles Britain,¡± The Sunday Times . 12 Exclusive cyber threat - related discussions with FireEye researchers . "
"wp-global-energy-cyberattacks-night-dragon","hasproduct","Microsoft","ORG","Windows","PRODUCT","These attacks have involved social engineering , spear - phishing attacks , exploitation of Microsoft Windows operating systems vulnerabilities , Microsoft Active Directory compromises , and the use of remote administration tools ( RATs ) in targeting and harvesting sensitive competitive proprietary operations and project - financing information with regard to oil and gas field bids and operations . "
"tb_advanced_persistent_threats","hasattacklocation","GroupÕs","ORG","China","GPE","This GroupÕs methods tend to be spear - phishing emails with malicious PDF attachments or web links to binary executables with a Poison Ivy remote administration tool ( RAT ) payload . The GroupÕs targeted victims included China / US relations experts , Defense entities , and the Geospatial industry . "
