"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"bbsrat-attacks-targeting-russian-organizations-linked-to-roaming-tiger","hasproduct","Microsoft","ORG","Windows","PRODUCT","The malware will proceed to create one of the following directories depending on what version of Microsoft Windows is running on the target machine : % ALLUSERSPROFILE%\SSONSVR % ALLUSERSPROFILE%\Application Data\SSONSVR "
"Terracotta-VPN-Report-Final-8-3","hasproduct","Terracotta","ORG","Windows","PRODUCT","RSA Research suspects that Terracotta is targeting vulnerable Windows servers because this platform includes VPN services that can be configured quickly ( in a matter of seconds ) . "
"WateringHole_Aerospace_CVE-2015-5122_IsSpace","hasproduct","Adobe","ORG","Flash","PRODUCT","It was hosting an Adobe Flash exploit targeting one of the newly disclosed vulnerabilities from the Hacking Team data breach , CVE-2015 - 5122 . "
"APT Group Wekby Leveraging Adobe Flash Exploit (CVE-2015-5119) _ Volexity Blog","hasproduct","Adobe","ORG","Flash","PRODUCT","Instead of providing a legitimate Adobe Flash update , the page loads a malicious SWF file instead . "
"the-anthem-hack-all-roads-lead-to-china","hasattacklocation","James  Mulvenon","PERSON","China","GPE","James Mulvenon and his team of China experts at Defense Group , Inc. ( DGI ) . "
"R9b_FSOFACY_0","hasproduct","Microsoft","ORG","Windows","PRODUCT","First discovered circa 2007 using security vulnerabilities in Microsoft Windows , Sofacy has gone on to develop and launch truly enormous attacks exploiting numerous applications including Adobeâ€ ™ s Acrobat , Microsoft Excel , and others . "
"China_Peace_Palace","hasattacklocation","APT","ORG","China","GPE","The tactic of leveraging strategic website compromises with patched or unpatched exploits is a well known observable which has been used consistently by various APT groups in recent years . When considered holistically , the intelligence supports the conclusion that this exploitation campaign was purposefully carried out against the backdrop of diplomatic and legal maneuvering . Manila has long recognized they are unable to independently lock horns with China diplomatically or militarily , by invoking dispute settlement procedures under the UNCLOS , an agreement in which both China and the Philippines are signatories . "
"apt.group.ups","hasproduct","Hacking","ORG","Teamâ","PRODUCT","In addition , there are several log messages as well as multiple function and variable names that exist in theActionScript classes in both the UPS and the Hacking Teamâ€ ™ s "
"A_Fanny_Equation","hasattacklocation","Fanny","PERSON","Pakistan","GPE","Fanny also Failedâ€¦.so they skip for second option , Iran . REPLY phunterSW Posted on August 3 , 2016 . 1:02 pm I donâ€ ™ t think this one would be nuclear - focused . Remember who was living in Pakistan with a computer but "
"The Anthem Hack_ All Roads Lead to China - ThreatConnect _ Enterprise Threat Intelligence Platform","hasattacklocation","Song  Yubo","PERSON","China","GPE","Song Yubo and his research center at Southeast University appear to be central players in this narrative , as highlighted by their financial connections to the government of China , in particular the Ministry of State Security ( MSS ) , Chinaâ€ ™ s premier human intelligence agency . "
"threat-group-3390-targets-organizations-for-cyberespionage","hasattacklocation","PlugX","ORG","China","GPE","The menus for PlugX 's server - side component are written exclusively in Standard Chinese ( Mandarin ) , suggesting that PlugX operators are familiar with this language . CTU researchers have observed TG-3390 activity between 04:00 and 09:00 UTC , which is 12:00 to 17:00 local time in China ( UTC +8 ) . "
"rpt-apt30","indicates","RC4","PRODUCT","first","ORDINAL","NETEAGLE downloads the URL hxxp://www.autoapec[.]com / yzstmfa / pic1.bmp and RC4 decrypts the first four bytes of the response using the key "" ScoutEagle "" . "
"PaloAlto.musical-chairs-multi-year-campaign-involving-new-variant-of-gh0st-malware","hasproduct","PaloAlto  Networks  AutoFocus","ORG","Gh0st","PRODUCT","Using PaloAlto Networks AutoFocus we have identified Gh0st variants associated with Musical Chairs leading back to mid 2013 . "
"attack-campaign-on-the-government-of-thailand-delivers-bookworm-trojan","hasmember","Bookworm","WORK_OF_ART","at  least  two","CARDINAL","Bookworm samples , but we are aware of attempted attacks on at least two branches of government in Thailand . We speculate that other attacks delivering Bookworm were also targeting organizations in "
"The_EPS_Awakens_Part_2","hasproduct","Microsoft","ORG","Encapsulated  Postscript","PRODUCT","The EPSAwakens , detailing an exploit targeting a previously unknown Microsoft Encapsulated Postscript ( EPS ) dict copy use - after - free vulnerability that was silently patched by Microsoft on November 10 , 2015 . "
"PawnStorm_iOS","hasproduct","Microsoft","ORG","Windowsâ","PRODUCT","Microsoft Windowsâ€ ™ systems . "
"The Anthem Hack_ All Roads Lead to China - ThreatConnect _ Enterprise Threat Intelligence Platform","hasattacklocation","Song  Yubo","ORG","China","GPE","Unveiling Song Yubo and Southeast University : The Professor We conducted open source research in pursuit of further information on the TopSec_2014@163[.]com email registrant . A keyword search returned - several results for â€topsec2014@163[.]comâ€ in association with a number of academic institutions in Nanjing , China . "
"Terracotta-VPN-Report-Final-8-3","hasproduct","Mitozhan","ORG","Trojan","PRODUCT","address on port 8086 While the particular variant of the Mitozhan Trojan described in this paperâ€ ™ s malware analysis section has been neutralized by RSA Research with the seizure of its C2 domain ; it is likely that other variants with different C2 domains persist . "
"Thamar-Reservoir","hasproduct","Microsoft","ORG","Excel","PRODUCT","This time , the attachment was a weaponized Microsoft Excel file ( The file is analyzed in the â€Malware analysisâ€ chapter of this report ) . "
"Anthem_hack_all_roads_lead_to_China","hasattacklocation","Song Yubo","ORG","China","GPE","Unveiling Song Yubo and Southeast University : The Professor We conducted open source research in pursuit of further information on the TopSec_2014@163[.]com email registrant . A keyword search returned several results for â€topsec2014@163[.]comâ€ in association with a number of academic institutions in Nanjing , China . "
"Bitdefender_In-depth_analysis_of_APT28__The_Political_Cyber-Espionage","hasattacktime","Appendix","LAW","between 08:00 and  18:00  on working days","DATE","More information about the victims can be found in Appendix 1 . Attribution We have reasons to believe that the operators of the APT28 network are either Russian citizens or citizens of a neighboring country that speak Russian . Our assumption is supported by different markers identified during analysis . When we first analyzed the pool of files we had collected on APT28 , we counted the number of binaries compiled between 08:00 and 18:00 on working days ( Monday to Friday ) for every time zone . "
"bbsrat-attacks-targeting-russian-organizations-linked-to-roaming-tiger","hasproduct","Microsoft","ORG","Windows","PRODUCT","Using the built - in expand.exe utility provided by Microsoft Windows , the dropper executes the following command , which will expand the CAB file and write the results to the provided directory : expand.exe â€%TEMP%\[temp_file]â€ Destination â€[chosen_path]\SSONSVRâ€ "
"Project_CAMERASHY_ThreatConnect_Copyright_2015","hasattacklocation","Masterâ","PERSON","Beijing","GPE","He is qualified for such a role with his apparent expertise in Thai politics , evidenced by his Masterâ€ ™ s degree in Southeast Asian politics and relevant publications . Ge likely has a position within at least the middle level of the PLA professional hierarchy based on his academic credentials , 10 - 15 years of experience within the PLA , and his occasional travel to Beijing , Chengdu , and Nanjing . "
"Packrat_ Seven Years of a South American Threat Actor","hasproduct","AlienSpy","ORG","Adzok","PRODUCT","Similar to AlienSpy in functionality , the java- based Adzok is apparently from Bolivia . "
"Terracotta-VPN-Report-Final-8-3","hasattacklocation","Terracotta VPN","ORG","China","GPE","At least in this monthâ€ ™ s long campaign , we see advanced threat actors using Terracotta VPN infrastructure to obscure their origins and cover their tracks . For more information on these advanced threat actors , refer to the Shell_Crew report from the RSA Incident Response Team here : http://www.emc.com/collateral/white-papers/h12756-wp-shell-crew.pdf TERRACOTTA VPN BREAKDOWN A recent network node location breakdown of the Terracotta network indicates that a high percentage of nodes are in China , with secondary focus in the United States and South Korea . "
"packrat-report","hasproduct","MSN","ORG","Internet  Explorer","PRODUCT","No - ip Dynamic Update Client ( DUC ) , MSN messenger , Firefox , and Internet Explorer . "
"Shadow Force Uses DLL Hijacking, Targets South Korean Company","hasproduct","Shadow Force","ORG","Windows","PRODUCT","Therefore , the npf.sys has a valid signature and can be loaded in Windows , to be used incapturing network packets . Connecting to Shadow Force requires a specific password in the correct format . "
"Russian financial cybercrime_ how it works - Securelist","hasattacktime","Trojan","ORG","2013","DATE","Trojan ibank in 2006Í¾ then came ZeuS ( 2007 ) and SpyEye ( 2009 ) followed by the groups Carberp ( 2010 ) and Carbanak ( 2013 ) . "
"packrat-report","hasproduct","Microsoft","ORG","Word","PRODUCT","Microsoft Word ( DOCX ) files sent to a range of journalists and public figures . "
"APT Group Wekby Leveraging Adobe Flash Exploit (CVE-2015-5119) _ Volexity Blog","hasproduct","Microsoft","ORG","Windows","PRODUCT","Microsoft Windows users , looking at deploying the Enhance "
"Bitdefender_In-depth_analysis_of_APT28__The_Political_Cyber-Espionage","hasattacklocation","Sofacy","ORG","Canada","GPE","Targeted victims Our recent investigation into the Sofacy operations revealed that the cyber - group is extremely active and focused on specific regions . The primary targets of APT28 are potential victims in several countries such as Ukraine , Spain , Russia , Romania , the United States and Canada . "
"Tibetan-Uprising-Day-Malware-Attacks_websitepdf","hasproduct","March.doc","ORG","CVE-2012-0158","PRODUCT","Attached was a malicious Microsoft Word file that had the same filename as the previous attack ( 10th March.doc ) and also used CVE-2012 - 0158 . "
"rpt-apt30","hascharacteristics","""Run Mode""","WORK_OF_ART","2","CARDINAL","If found , setting "" Run Mode "" succeeds ; else go to step 7 . 7 . If the response from the server contains the "" runipexcept= "" option , search for the victim computerâ€ ™ s external IP ( obtained in step 2 ) in the option data . "
"the-black-vine-cyberespionage-group","hasattacklocation","Black Vineâ","ORG","China","GPE","Black Vineâ€ ™ s targets are spread across several regions , based on the IP address locations of the compromised computers . The vast majority of infections affected companies in the US , followed by China , Canada , Italy , Denmark , and India . "
"rpt-apt30","hascharacteristics","""Run Mode""","WORK_OF_ART","8","CARDINAL","If found , setting "" Run Mode "" succeeds ; else go to step 7 . 7 . If the response from the server contains the "" runipexcept= "" option , search for the victim computerâ€ ™ s external IP ( obtained in step 2 ) in the option data . If found , setting "" Run Mode "" fails ; else go to step 8 . "
"The-Desert-Falcons-targeted-attacks","hasattacktime","Falconsâ","PERSON","Dec 2011","DATE","Falconsâ€ ™ main backdoor and the compilation time for the sample points back to Dec 2011 . "
"the-anthem-hack-all-roads-lead-to-china","hasattacklocation","Beijing  Topsec","ORG","China","GPE","DGIâ€ ™ s research indicated that Beijing Topsec is one of the largest information security hardware providers in China . "
"threat-group-3390-targets-organizations-for-cyberespionage","hasproduct","Adobe","ORG","ColdFusion","PRODUCT","Adobe ColdFusion ( see Figure 5 ) . "
"unit42-operation-lotus-blossom","hasattacklocation","Elise","PERSON","Canada","GPE","In 2013 , Xecure Labs and Academia Sinica published a joint paper , and they delivered a presentation at BlackHat in which they identified Elise as part of a larger group of tools they referred to as the â€LStudio , â€ â€ST Groupâ€ and â€APT0LSTU.â€ The research team noted that Elise and other related tools had been used primarily in attacks on Taiwan ( Figure 22 ) , but also against the United States , Canada and other nations . "
"unit42-operation-lotus-blossom","hasproduct","Microsoft","ORG","Excel","PRODUCT","MoveFileExA(self , 0 , MOVEFILE_DELAY_UNTIL_REBOOT ) ; Readers may recall seeing this technique used by the Microsoft Excel shellcode identified in the Vietnam campaign . "
"24270-babar-espionage-software-finally-found-and-put-under-the-microscope","indicates","WMI","PRODUCT","two","CARDINAL","This mistake can be the result of a copy / paste error or due to the use of the same library inside the two samples . Antivirus detection The first task for both , EvilBunny and Babar , is to list the installed antivirus software . They useï¿½ The first task for both , EvilBunny and Babar , is to list the installed antivirus software . They useï¿½ the exact same technique to fulfill this task : WMI , the Windows Management Instrumentation.ï¿½ WMI is an interface provided by "
"bbsrat-attacks-targeting-russian-organizations-linked-to-roaming-tiger","hasproduct","Microsoft","ORG","Windows","PRODUCT","As we can see , the second command is specifically crafted to run on 64 - bit versions of Microsoft Windows . "
"Terracotta-VPN-Report-Final-8-3","hasattacklocation","Terracotta","ORG","Beijing","GPE","Also notable in Figure 12 is the third most - often downloaded tool from the actorâ€ ™ s HFS page , named â€Win64.exe15.â€ RSA Research found this on one Terracotta victim server , and determined this to be a variant of the Windows privilege escalation exploit tool as described by Crowdstrike in a blog post on Hurricane Panda16 . RSA Research does not know if the Beijing IP address range was leveraged exclusively by Terracotta operators . "
"The_Mystery_of_Duqu_2_0_a_sophisticated_cyberespionage_actor_returns","hasproduct","MSI","ORG","Windows Explorer","PRODUCT","Some of these are visible via the Windows Explorer file properties dialog box : There are two binary blocks inside this MSI package : For any inquiries , please contact "
"the-black-vine-cyberespionage-group","hasattacklocation","Elderwood","ORG","China","GPE","Symantec has previously identified the platform that has been used to deliver zero - day exploits to multiple attack groups as the Elderwood framework . Previous attacks exploiting zero - day vulnerabilities sourced from the Elderwood framework are believed to have originated from attackers based in China . "
"Anthem_hack_all_roads_lead_to_China","hasattacklocation","Song Yubo","PERSON","China","GPE","Beijing Topsec Technology Co : The Company To enhance our open - source capabilities , we partnered up with Dr. James Mulvenon[54 ] and his team of China experts at Defense Group , Inc. ( DGI)[55 ] . We shared with them everything that we knew at the time , walking through the technical details which led us all the way to Song Yubo and the competition announcement . "
"rpt-apt30","hascharacteristics","""Run Mode""","WORK_OF_ART","5","CARDINAL","If found , setting "" Run Mode "" succeeds ; else go to step 5 . 5 . If the response from the server contains the "" runhostexcept= "" option , search for the victim computerâ€ ™ s hostname in the option data . If found , setting "" Run Mode "" fails ; else go to step 6 . 6 . If the response from the server contains the "" runip= "" option , search for the victim computerâ€ ™ s external IP ( obtained in step 2 ) in the option data . If found , setting "" Run Mode "" succeeds ; else go to step 7 . "
"China_Peace_Palace","hasattacklocation","APT","ORG","China","GPE","The tactic of leveraging strategic website compromises with patched or unpatched exploits is a well known observable which has been used consistently by various APT groups in recent years . When considered holistically , the intelligence supports the conclusion that this exploitation campaign was purposefully carried out against the backdrop of diplomatic and legal maneuvering . Manila has long recognized they are unable to independently lock horns with China diplomatically or militarily , by invoking dispute settlement procedures under the UNCLOS , an agreement in which both China and the Philippines are signatories . "
"amballa-discovers-new-toolset-linked-to-destover-attackers-arsenal-helps-them-to-broaden-attack-surface","hasproduct","Microsoft","ORG","Windows","PRODUCT","setMFT comes with an English usage statement in case the attacker forgets the placement of arguments : What is afset ? afset , like setMFT is also used to timestomp files plus clean Microsoft Windows logs based on criteriaï¿½ ( i d , time ) from the user . "
"Packrat_ Seven Years of a South American Threat Actor","hasproduct","MSN","ORG","Internet  Explorer","PRODUCT","Noip Dynamic Update Client ( DUC ) , MSN messenger , Firefox , and Internet Explorer . "
"Scarab_Russian","hasproduct","Microsoft","ORG","Word","PRODUCT","Translated to English , the emailâ€ ™ s subject is â€Experimental definition is effective.â€ These emails contained Microsoft Word attachments that triggered an exploit taking advantage of the Microsoft Windows Common Controls ActiveX Control Remote Code Execution Vulnerability ( CVE-20120158 ) . "
"APT Group Wekby Leveraging Adobe Flash Exploit (CVE-2015-5119) _ Volexity Blog","hasproduct","Adobe","ORG","Flash","PRODUCT","Adobe Flash versions all the way up to 18.0.0.194 . "
"Packrat_ Seven Years of a South American Threat Actor","hasproduct","IsDebuggerPresent","ORG","API","PRODUCT","It also checks for user space debuggers through the IsDebuggerPresent API , and for SoftICE and "
"China_Peace_Palace","hasattacklocation","UNCLOS","LAW","China","GPE","Manila has long recognized they are unable to independently lock horns with China diplomatically or militarily , by invoking dispute settlement procedures under the UNCLOS , an agreement in which both China and the Philippines are signatories . "
"Project_CAMERASHY_ThreatConnect_Copyright_2015","hasattacklocation","Masterâ","PERSON","Chengdu","GPE","He is qualified for such a role with his apparent expertise in Thai politics , evidenced by his Masterâ€ ™ s degree in Southeast Asian politics and relevant publications . Ge likely has a position within at least the middle level of the PLA professional hierarchy based on his academic credentials , 10 - 15 years of experience within the PLA , and his occasional travel to Beijing , Chengdu , and Nanjing . "
"tdrop2-attacks-suggest-dark-seoul-attackers-return","hasattacklocation","Dark  Seoul","ORG","South  Korea","GPE","In this post , we will provide an overview of the original Dark Seoul campaign in 2013 , the similarities and differences in tactics , the malware used , as well as attempt to answer the question of â€˜why nowâ€ ™ ? In March 2013 , the country of South Korea experienced a major cyberattack , affecting tens of thousands of computer systems in the financial and broadcasting industries . "
"Russian financial cybercrime_ how it works - Securelist","hasattacktime","Trojan","ORG","2009","DATE","Trojan ibank in 2006Í¾ then came ZeuS ( 2007 ) and SpyEye ( 2009 ) followed by the groups Carberp ( 2010 ) and "
"Terracotta-VPN-Report-Final-8-3","hasattacklocation","UA","ORG","China","GPE","The latter blog describes in more 10 https://whois.domaintools.com/211.153.xx.x 11 https://www.virustotal.com/en/ip-address/211.153.xx.x/information/ 12 https://www.virustotal.com/en/ip-address/211.153.xx.x/information/ 13 https://www.virustotal.com/en/ip-address/211.153.xx.x/information/ 14 https://www.virustotal.com/en/ip-address/211.153.xx.2xx/information/ 15 https://www.virustotal.com/en/file/d7bd289e6cee228eb46a1be1fcdc3a2bd5251bc1eafb59f8111756777d8f373d/analysis/1429772817/ 16 http://blog.crowdstrike.com/crowdstrike-discovers-use-64-bit-zero-day-privilege-escalation-exploit-cve-2014-4113-hurricane-panda/ 17 https://www.fireeye.com/blog/threat-research/2010/10/avzhan-botnet-the-story-of-evolution.html 18 http://www.arbornetworks.com/asert/2010/09/another-family-of-ddos-bots-avzhan depth the malware behavior , which shares several elements with the sample under investigation , including the use of a raw TCP connection to the server , the UA string in memory , and the pattern to generate the executable name . The legitimate properties and text depicted in the file appear to obscure the actual malicious intent . The file is named after a very popular photo markup program in China calledç¾Žô€€€ç§€ç§€ 19 or â€Mito Xiu Xiuâ€ ( Figure 14 ) . "
"rpt-apt30","hascharacteristics","""Run Mode""","WORK_OF_ART","8.","CARDINAL","If found , setting "" Run Mode "" succeeds ; else go to step 7 . 7 . If the response from the server contains the "" runipexcept= "" option , search for the victim computerâ€ ™ s external IP ( obtained in step 2 ) in the option data . If found , setting "" Run Mode "" fails ; else go to step 8 . 8 . "
"WateringHole_Aerospace_CVE-2015-5122_IsSpace","hasproduct","Palo Alto Networks","ORG","WildFire","PRODUCT","Palo Alto Networks customers using WildFire are protected from this campaign . "
"The Naikon APT - Securelist","hasattacklocation","the Naikon APT","ORG","China","GPE","In the spring of 2014 , we noticed an increase in the volume of attack activity by the Naikon APT . The attackers appeared to be Chinese - speaking and targeted mainly top - level government agencies and civil and military organizations in countries such as the Philippines , Malaysia , Cambodia , Indonesia , Vietnam , Myanmar , Singapore , Nepal , Thailand , Laos and China . "
"The_Mystery_of_Duqu_2_0_a_sophisticated_cyberespionage_actor_returns","hasproduct","Duqu","ORG","Duqu 2.0","PRODUCT","Also , the layout of the data section did not change much : the image data is preceded by short AES encryption keys ( string â€sh123456â€ in Duqu , two binary DWORDs in Duqu 2.0 ) followed by the LZO version string â€2.03â€. Image data used for hiding C&C communication in them : JPEG in Duqu , similar JPEG in Duqu 2.0 and GIF in a different version of Duqu 2.0 . "
"rpt-apt30","hascharacteristics","""Run Mode""","WORK_OF_ART","5.","CARDINAL","5 . If the response from the server contains the "" runhostexcept= "" option , search for the victim computerâ€ ™ s hostname in the option data . If found , setting "" Run Mode "" fails ; else go to step 6 . 6 . If the response from the server contains the "" runip= "" option , search for the victim computerâ€ ™ s external IP ( obtained in step 2 ) in the option data . If found , setting "" Run Mode "" succeeds ; else go to step 7 . "
"Project_CAMERASHY_ThreatConnect_Copyright_2015","hasattacklocation","Ge Xing","PERSON","Kunming, Yunnan Province","GPE","Screenshot of a 2008 paper on Southeast Asian politics written by Ge Xing at Kunming TRB ( PLA Unit 78020 ) . The paper is titled , â€Analysis of Post - War Thailandâ€ ™ s Political Democratization Characteristics and Factors.â€ The author line indicates that Ge Xing is affiliated with the PLAâ€ ™ s Unit 78020 in Kunming , Yunnan Province ( è§£æ”¾å†78020éƒ¨é˜ ) . "
"rpt-southeast-asia-threat-landscape","hasattacklocation","FireEye","ORG","AUSTRALIA","GPE","( These statistics are generated from customers who have opted to share anonymized data through FireEye . ) In the Asia - Pacific region , FireEye products helped 37 % of our customers detect malware . PERCENTAGE OF FIREEYE CUSTOMERSâ€ ™ TARGETED MALWARE ALERTS JULY - DECEMBER 2014 60 % 54 % 52 % 37 % 31 % 29 % 27 % 27 % 27 % 26 % 23 % HONG KONG SINGAPORE THAILAND JAPAN GLOBAL AUSTRALIA SOUTHEAST ASIA REGION INDIA ASIA PACIFIC REGION SOUTH KOREA TAIWAN 4 Southeast Asia : An Evolving Cyber Threat Landscape SPECIAL REPORT 5 "
"unit42-operation-lotus-blossom","hasattacklocation","Vibrand","ORG","China","GPE","PALO ALTO NETWORKS + Operation Lotus Blossom 6 FIGURE 5 + The agenda for Vietnamâ€ ™ s Ministry of Information and Communication workshop with Vibrand , which was held on 4 December 2014 . The purpose of the workshop was promoting the development of products and IT services in Vietnam . FIGURE 6 + Excel spreadsheet titled â€VPTW Transfer Network Phase 2â€ and lists a number of provinces in Vietnam as well as Taiyuan in China . "
"The Naikon APT - Securelist","indicates","3:00 am","TIME","One Nation","WORK_OF_ART","The Naikon APT Tracking Down Geo - Political Intelligence Across APAC , One Nation at a Time By Kurt Baumgartner , Maxim Golovkin on May 14 , 2015 . 3:00 am PUBLICATIONS APT CYBER ESPIONAGE SOCIAL ENGINEERING TARGETED ATTACKS "
"the-anthem-hack-all-roads-lead-to-china","hasattacklocation","Song  Yuboâ","ORG","China","GPE","Song Yuboâ€ ™ s information security competition . DGIâ€ ™ s research indicated that Beijing Topsec is one of the largest information security hardware providers in China . "
"Russian financial cybercrime_ how it works - Securelist","hasattacktime","Trojan","ORG","2007","DATE","Trojan ibank in 2006Í¾ then came ZeuS ( 2007 ) and SpyEye ( 2009 ) followed by the groups Carberp ( 2010 ) and "
"2015.10.targeted-attacks-ngo-burma","hasproduct","VpsQuan","ORG","a  Virtual  Private  Server","PRODUCT","This IP is a Virtual Private Server ( VPS ) hosted in the US and owned by VpsQuan , a company that markets international IP addresses ( thus helping to bypass Chinaâ€ ™ s "
"rpt-apt30","hascharacteristics","""Run Mode""","WORK_OF_ART","6","CARDINAL","If found , setting "" Run Mode "" succeeds ; else go to step 5 . 5 . If the response from the server contains the "" runhostexcept= "" option , search for the victim computerâ€ ™ s hostname in the option data . If found , setting "" Run Mode "" fails ; else go to step 6 . "
"threat-group-3390-targets-organizations-for-cyberespionage","hasattacklocation","TG-3390","ORG","China","GPE","TG-3390 has a Chinese nexus : The SWC of a Uyghur cultural website suggests intent to target the Uyghur ethnic group , a Muslim minority group primarily found in the Xinjiang region of China . Threat groups outside of China are unlikely to target the Uyghur people . "
"The_Mystery_of_Duqu_2_0_a_sophisticated_cyberespionage_actor_returns","hasproduct","Microsoft","ORG","Windows Installer Packages","PRODUCT","In most of the attacks we monitored , they prepare Microsoft Windows Installer Packages ( MSI ) and then deploy them remotely to other machines . "
"unit42-operation-lotus-blossom","hasattacklocation","Snopes.com","ORG","Hong Kong","GPE","The sample targeting Hong Kong contains earthquake safety information in long form Chinese , copied from the Internet and widely circulated in multiple languages , since at least 2009 . It has its own entry on Snopes.com evaluating the accuracy of the informationi . "
"packrat-report","hasproduct","IsDebuggerPresent","ORG","API","PRODUCT","It also checks for user space debuggers through the IsDebuggerPresent API , and for SoftICE and "
"threat-group-3390-targets-organizations-for-cyberespionage","hasattacklocation","TG-3390","ORG","China","GPE","TG-3390 has a Chinese nexus : The SWC of a Uyghur cultural website suggests intent to target the Uyghur ethnic group , a Muslim minority group primarily found in the Xinjiang region of China . "
"Packrat_ Seven Years of a South American Threat Actor","targets","Twitter","ORG","The  WayBack  Machine","PRODUCT","Twitter account ( https://twitter.com/pancalienteve ) , the associated Facebook profile ( facebook.com/pancalienteok ) is sparse . The WayBack Machine makes it clear "
"Babar_or_Bunny","hasattacklocation","Bunny","PERSON","France","GPE","Latest findings from the Bunny family actually reveal another internal project name : Babar64 [ 2 ] [ 3 ] . Does n't sound like a coincidence . Fact 5 . Bunnies and little elephants are both cute and fluffy little animals . Very unusual in the APT world . Also , it can be said with a high likelihood that this malware originates from France . "
"Tibetan-Uprising-Day-Malware-Attacks_websitepdf","hasproduct","Microsoft","ORG","Word","PRODUCT","Attached was a malicious Microsoft Word file that had the same filename as the previous attack ( 10th March.doc ) and also used CVE-2012 - 0158 . "
"Terracotta-VPN-Report-Final-8-3","hasattacktime","Terracotta","ORG","July  2014","DATE","This particular binary was found on only one system , but appears to be an installer or â€dropperâ€ for the Gh0st malware that was found on multiple Terracotta compromised servers prior to February 2015 . This malware is unusually large because it is padded with zeros . The large file size may have been a rudimentary attempt to avoid antivirus or network security systems . To be sure , absent the padding , a binary comparison proves that the sample is identical to the sample submitted to VirusTotal in July 2014 with MD5 of e421d07c316ab6e04fd0bfa122f1d953.7 Gh0st was coded originally for Windows XP . "
"attack-campaign-on-the-government-of-thailand-delivers-bookworm-trojan","indicates","Bookworm","WORK_OF_ART","Poison  Ivy","WORK_OF_ART","Bookworm to samples of the PlugX , Poison Ivy and FFRAT Trojans The overlap between Bookworm , PlugX and Poison Ivy samples involves the use of the Smart Installer Maker , which is a common technique used by this threat group . "
