"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"nao-sec.org-Royal Road ReDive","hasattacklocation","Enfal","ORG","Malaysia","GPE","It has been reported to execute malware similar to Enfal and BYEBY . FunnyDream FunnyDream is an attack group that is said to have been active since around 2018 . It is said to belong to China and targets Southeast Asia such as Vietnam and Malaysia . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasproduct","Android","ORG","Trojans","PRODUCT","The year 2019 saw the appearance of the most advanced Android Trojans , which were developed in order to be rented out . "
"ASEC_REPORT_vol.94_ENG","hasproduct","Microsoft","ORG","Windows","PRODUCT","To prevent such damage , the following security patches related to the Microsoft Windows operating system 's EternalBlue SMB vulnerability ( MS17 - 010 ) must be applied . "
"2018 Master Table","hasattacklocation","Lukas Stefanko","PERSON","France","GPE","Researcher Lukas Stefanko discover four additional malicious Android apps camouflaged as fake cryptocurrency wallets . Security researchers at Forcepoint reveal a new improved version of the financial malware Dridex , targeting victims in the UK , France and Australia and using compromised FTP websites in phishing campaigns . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasproduct","Microsoft","ORG","SQL","PRODUCT","MnuBot , discovered in the first half of 2018 , is notable for the fact that its component is a remote access Trojan that receives commands from the Microsoft SQL database server . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Lazarus","PERSON","Russia","GPE","In the case of Lazarus , the attribution of some attacks may be inaccurate due to a lack of technical details about certain incidents . Jan Feb Apr May Jun Jul Aug Sep Oct Dec Jan Mar May Jun Jul Aug Sep 2019 2018 Silence Silence MoneyTaker MoneyTaker Cobalt Cobalt Silence MoneyTaker Silence Unnamed Unnamed Unnamed PIR Bank Unnamed Unnamed IT Bank Unnamed Unnamed Russia Russia Russia Russia Russia "
"CyberEspionage","hasattacklocation","Obama","PERSON","China","GPE","A former senior national security official who has also attended the talks says , "" Our reports go straight to the top policymakers "" in the Obama administration . Chinese participants have sought to allay U.S. concerns about a Chinese cyber - attack on the U.S. financial system . With China owning more than $ 1.1 trillion in U.S. government debt , Lewis says China 's representatives acknowledged destabilization of U.S. markets would , in effect , be an attack on China 's economy , itself . "
"Bandook_ Signed & Delivered - Check Point Research","hasproduct","Microsoft","ORG","Word","PRODUCT","The first stage starts with a Microsoft Word document with embedded encrypted malicious script data and an external template that points to a document containing malicious VBA macros . "
"research.nccgroup.com-Abusing cloud services to fly under the radar","indicates","Cobalt Strike v3.12","PRODUCT","three","CARDINAL","At least the following three versions of Cobalt Strike have been in use by the adversary : Cobalt Strike v3.8 , observed Q2 2017 Cobalt Strike v3.12 , observed Q3 2018 Cobalt Strike v3.14 , observed Q2 2019 "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasproduct","Mozilla","ORG","Firefox","PRODUCT","Mozilla also announced that its browser Firefox would not trust certificates from DarkMatter . "
"APT_trends_report_Q2_2020_Securelist","hasattacklocation","Lazarus","ORG","South Korea","GPE","The Lazarus group has been a major threat actor for several years . Alongside goals like cyber - espionage and cyber - sabotage , this threat actor has targeted banks and other financial companies around the globe . The group continues to be very active . We recently observed the Lazarus group attacking a software vendor in South Korea using Bookcode , malware that we evaluate to be a Manuscrypt variant , utilizing a watering - hole attack to deliver it . "
"APT_trends_report_Q3_2020_Securelist","hasproduct","Microsoft","ORG","Word","PRODUCT","The delivery workflow uses a Microsoft Word document and drops apreviously unknown PowerShell implant that relies on DNS over HTTPS ( DoH ) as a C2channel . "
"2020.09.29_ShadowPad - new activity from the Winnti group","hasattacklocation","Takai","PERSON","South Korea","GPE","The attack tools found by Takai are almost completely identical to the ones we found on the ShadowPad server . Even some hash sums are identical ( see Section 2 ) . Researchers believe14 that the Bisonal attacks were performed by Tonto Team . The group concentrates its efforts on three countries : Russia , South Korea , and Japan . "
"enter-the-cyberdragon","targets","Dongfan ¡°","PERSON","Space Shuttle","PRODUCT","Dongfan ¡ ° Greg¡± Chung , a former Boeing and Rockwell engineer , was convicted in 2009 of acting as an agent of the P.R.C. in stealing secrets related to the Space Shuttle program and the Delta IV rocket . "
"enter-the-cyberdragon","hasattacklocation","Alperovitch","PERSON","China","GPE","Alperovitch believes the targeting of the Olympic committees and of American political nonprofits suggests the intrusions were state - sponsored , explaining , ¡ ° There¡¯s no economic gain to compromising them.¡± When asked if the People¡¯s Republic of China was conceivably behind Shady rat ¡ ªgiven that China was not itself attacked¡ªAlperovitch noted that McAfee¡¯s policy was not to comment on attribution . "
"research.nccgroup.com-Abusing cloud services to fly under the radar","indicates","Cobalt Strike v3.14","PRODUCT","three","CARDINAL","At least the following three versions of Cobalt Strike have been in use by the adversary : Cobalt Strike v3.8 , observed Q2 2017 Cobalt Strike v3.12 , observed Q3 2018 Cobalt Strike v3.14 , observed Q2 2019 "
"APT36 jumps on the coronavirus bandwagon, delivers Crimson RAT _ Malwarebytes Labs","hasproduct","Microsoft","ORG","Excel","PRODUCT","Shoring up vulnerabilities by keeping all software ( including Microsoft Excel and Word ) up - to - date shields against exploit attacks . "
"CyberEspionage","hasattacklocation","Obama","PERSON","China","GPE","A former senior national security official who has also attended the talks says , "" Our reports go straight to the top policymakers "" in the Obama administration . Chinese participants have sought to allay U.S. concerns about a Chinese cyber - attack on the U.S. financial system . With China owning more than $ 1.1 trillion in U.S. government debt , Lewis says China 's representatives acknowledged destabilization of U.S. markets would , in effect , be an attack on China 's economy , itself . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Silence","ORG","India","GPE","In the past , Silence used only its own unique Trojan called Atmosphere . In 2019 , however , the group started using new malware . After successfully testing it on IT Bank ( Russia ) , the new tool was presumably used for theft at Dutch - Bangla Bank ( Bangladesh ) . Cobalt Geographical scope Russia Kazakhstan Georgia Europe India Greece Theft methods ATM trojan Card processing Payment gateways SWIFT Local Interbanking systems "
"2018 Master Table","hasattacklocation","Lukas Stefanko","PERSON","Australia","GPE","Researcher Lukas Stefanko discover four additional malicious Android apps camouflaged as fake cryptocurrency wallets . Security researchers at Forcepoint reveal a new improved version of the financial malware Dridex , targeting victims in the UK , France and Australia and using compromised FTP websites in phishing campaigns . "
"vol7no2Ball","hasattacklocation","Google","ORG","Australia","GPE","For example , six Internet addresses in Taiwan were used in attacks on Google in January 2010.29 Cyber - intelligence Operations China is credibly reported to have conducted cyber - intelligence operations against numerous countries , including the United States , the United Kingdom , Australia , New Zealand , Canada , Germany , France , the Netherlands , Portugal , Japan , South Korea , Taiwan , India , Pakistan , Iran , Thailand , the Philippines and Indonesia . "
"APT_trends_report_Q2_2019_Securelist","hasattacklocation","Lazarus","ORG","China","GPE","It ’s clear that Lazarus keeps updating its tools very quickly . Meanwhile , BlueNoroff , the Lazarus sub - group that typically targets .nancial institutions , targeted a bank in Central Asia and a crypto - currency business in China . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasproduct","Android","ORG","The Gustuff Trojan","PRODUCT","Old New Disappeared Red Alert , Anubis , Asacub , Loki v2 , Gustuff , Cerberus , CometBot , Exobot Agent.sx , Granzy , Agent . BID , LimeBot , TarkBot ( Rotexy ) , Flexnet , Riltok Compact , BasBanke Sagawa , Maza - in , Alienbot , Rello , Easy , CryEye , Cannabis , Fmif , AndyBot , Nero banker , Exobot Gustuff : ATS feature for Android The Gustuff Trojan is an improved version of the malware AndyBot , developed by the same author . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Lazarus","ORG","India","GPE","The Lazarus group is behind all attacks of this kind . Experts observed the following trends in attack schemes : Silence was the only threat actor that carried out attacks through ATMs ; Silence and SilentCards used card processing , while Lazarus used SWIFT ( two successful thefts in India and Malta amounting to $ 16 million in total ) . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasproduct","Amazon","ORG","S3","PRODUCT","For example , the group uses Amazon S3 and cloud server communication protocols to exfiltrate confidential user information . "
"securelist.com-Sunburst backdoor  code overlaps with Kazuar","hasattacklocation","Turla","PERSON","Germany","GPE","One of the interesting observations from our 2014 research was the usage of a webshell by one of the ¡ ° Bot Gen Studio¡± / ¡ ° CosmicDuke¡± entities that we have seen before in use by Turla . This could suggest that Turla is possibly just one of the several users of the tools under the ¡ ° Dukes¡± umbrella . 6 . How is this connected to Cozy Duke ? In 2015 , we published futher research on CozyDuke , which seemed to focus on what appeared to be government organizations and commercial entities in the US , Germany and other countries . "
"2020.09.29_ShadowPad - new activity from the Winnti group","hasattacklocation","Tonto Team","ORG","Japan","GPE","Researchers believe14 that the Bisonal attacks were performed by Tonto Team . The group concentrates its efforts on three countries : Russia , South Korea , and Japan . "
"2018 Master Table","hasattacklocation","approximately $180,000","MONEY","South Korea","GPE","A widespread scam pretending to be from Elon Musk and utilizing a stream of hacked Twitter accounts and fake giveaway sites earns scammers over 28 bitcoins or approximately $ 180,000 in a single day . Researchers from McAfee uncover a campaign , dubbed Operation PowerShell Olympics , targeting organizations involved with next month 's Games in South Korea , with the aim of controlling infected machines . "
"quointelligence.eu-ReconHellcat Uses NIST Theme as Lure To Deliver New BlackSoul Malware","hasproduct","Microsoft","ORG","Word","PRODUCT","Additionally , the loader opens Microsoft Word with the aforementioned legitimate document from the NIST website . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Silence","ORG","Russia","GPE","5 groups posed a real threat to the financial sector during the period investigated — Cobalt , Silence , MoneyTaker , Lazarus , SilentCards 3 out of 5 groups are Russian speakers ( Cobalt , Silence , and MoneyTaker ) ; they are the only owners of Trojans that control ATM dispensers 2 out of 3 groups that are Russian speakers ( .obalt and Silence ) started mainly attacking banks outside Russia Russian - speaking groups ( Silence , MoneyTaker , and Cobalt ) are likely to continue their expansion by multiplying their attacks outside Russia . "
"DECLAWING THE DRAGON","hasattacklocation","Qiu Feng","PERSON","China","GPE","Interview with Qiu Feng , information security expert , given to the Beijing Global Times on 30 March 2009 . Liang , Qiao and Xiangsui , Wang Unrestricted Warfare : China.s Master Plan to Destroy America . ( Pan American Publishing Company 2002 ) . PLA Daily ( Jiefangjun Bao ) , 14 June 2007 summarized in China : PLA Training Emphasizes Countermeasures Against Imagery Reconnaissance ( Open Source Center , 31 July 2007 ) . "
"2018 Master Table","hasproduct","Google","ORG","Chrome","PRODUCT","Targeted North Korea institutions Team of Netscout reveal the details of Stolen Pencil , a campaign allegedly originating from North Korea , targeting academic institutions since at least May 2018 , using a malicious Google Chrome extension 05/12/2018 "
"2018 Master Table","hasattacklocation","Singing River Health System","ORG","France","GPE","Unknown attackers try to break into the Singing River Health System ’s network . Researcher Lukas Stefanko discover four additional malicious Android apps camouflaged as fake cryptocurrency wallets . Security researchers at Forcepoint reveal a new improved version of the financial malware Dridex , targeting victims in the UK , France and Australia and using compromised FTP websites in phishing campaigns . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacktime","Middle Eastern","NORP","October 26","DATE","Other countries Possible reasons for the Middle Eastern anomaly Thanks to proprietary infrastructure for monitoring underground forums and card shops , Group - IB sees the full picture of the carding market and detects anomalies therein . In the period investigated , there was an unusual rise in the number of compromised Pakistani bank cards , which almost no one sold before October 2018 . On October 26 , a database containing 10,467 dumps was put up for sale , with 8,704 of them belonging to Pakistani banks , including BankIslami . "
"research.nccgroup.com-Abusing cloud services to fly under the radar","hasproduct","Microsoft","ORG","Sysinternals","PRODUCT","To identify if privileged users are active on remote servers , the adversary makes use of PsLogList from Microsoft Sysinternals to retrieve the Security event logs . "
"APT_trends_report_Q2_2020_Securelist","hasattacklocation","Lazarus","ORG","South Korea","GPE","We recently observed the Lazarus group attacking a software vendor in South Korea using Bookcode , malware that we evaluate to be a Manuscrypt variant , utilizing a watering - hole attack to deliver it . "
"gelinasRyan","hasproduct","Windows","ORG","DLL","PRODUCT","Another attack vector consisted of infected Adobe PDF files embedded with a Trojan called Trojan . Hydraq , which installed on target machines as a Windows DLL file.49 Triple - encrypted shell code was deployed to target computers , triggering them to download further encrypted binaries which unpacked into two encrypted executable files . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Lazarus","PERSON","India","GPE","In 2019 , Lazarus attacked an energy company in India . "
"vol7no2Ball","hasattacklocation","White House","ORG","India","GPE","The official White House home page suffered a Denial - of - Service attack for more than two hours on 4 May.66 In September 2002 , it was reported that since late April Chinese hackers had been trying to penetrate the Dalai Lama.s computer network . The manager of the Tibetan Computer Resource Centre in Dharamsala , in India , said that ¡ ° Chinese hackers had designed a virus to plug into the network and steal information¡±.67 "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Trojans","NORP","Japan","GPE","The only country where these Trojans continue to be developed is Brazil . The target list has not changed . Owners Switzerland , and Japan . "
"securelist.com-Sunburst backdoor  code overlaps with Kazuar","hasattacktime","Lazarus","PERSON","the early days","DATE","If we consider past experience , looking back to the WannaCry attack , in the early days , there were very few facts linking them to the Lazarus group . "
"ASEC_REPORT_vol.95_ENG","hasproduct","Tickusb","ORG","Windows","PRODUCT","The CRYPTEBASE.dll file is a file embedded in Windows that provides password - related functions . Tickusb has the same file name as CRYPTBASE.dll and has the same export function as the genuine CRYPTBASE.dll file . "
"ptsecurity.com-Higaisa or Winnti APT41 backdoors old and new","hasproduct","Winnti","ORG","Metasploit","PRODUCT","Winnti uses both widely available tools ( Metasploit , Cobalt Strike , PlugX ) and custom - developed ones , which are constantly increasing in number . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Cloudhopper","ORG","India","GPE","In December 2018 , Chinese attackers reportedly infiltrated the networks of Hewlett Packard Enterprise ( HPE ) and IBM as part of the Cloudhopper campaign . By gaining access to the networks , they were subsequently able to hack into computers belonging to HPE and IBM clients . Cloudhopper compromised client data in 12 countries , including Brazil , Germany , India , Japan , the United Arab Emirates , Great Britain , and the United States . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Silence","ORG","Russia","GPE","5 groups posed a real threat to the financial sector during the period investigated — Cobalt , Silence , MoneyTaker , Lazarus , SilentCards 3 out of 5 groups are Russian speakers ( Cobalt , Silence , and MoneyTaker ) ; they are the only owners of Trojans that control ATM dispensers 2 out of 3 groups that are Russian speakers ( .obalt and Silence ) started mainly attacking banks outside Russia Russian - speaking groups ( Silence , MoneyTaker , and Cobalt ) are likely to continue their expansion by multiplying their attacks outside Russia . "
"blog.malwarebytes.com-Retrohunting APT37 North Korean APT used VBA self decode technique to inject RokRat","hasattacklocation","Reaper","ORG","South Korea","GPE","This North Korean group is also known as ScarCruft , Reaper and Group123 and has been active since at least 2012 , primarily targeting victims in South Korea . In the past , this APT has relied on Hangul Office documents ( hwp files ) to target victims , as it¡¯s software that¡¯s commonly used in South Korea . "
"vol7no2Ball","hasattacklocation","Trojans","NORP","China","GPE","A study covering January - November 2008 found that the number infected had increased by 12.16 percent compared to the previous year , and that 64 percent were Trojans , 20 percent back door viruses , 12 percent other viruses and four percent worms . The majority were being used by hackers to steal virtual property.81 A list of the top 100 viruses infecting computers world - wide at the beginning of 2011 showed that in every single case China was the country ¡ ° most affected¡±.82 "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Silence","ORG","Kazakhstan","GPE","In the past , Silence used only its own unique Trojan called Atmosphere . In 2019 , however , the group started using new malware . After successfully testing it on IT Bank ( Russia ) , the new tool was presumably used for theft at Dutch - Bangla Bank ( Bangladesh ) . Cobalt Geographical scope Russia Kazakhstan Georgia Europe India Greece Theft methods ATM trojan Card processing Payment gateways SWIFT Local Interbanking systems "
"APT_trends_report_Q2_2020_Securelist","hasproduct","Microsoft","ORG","Word Startup","PRODUCT","The attackers implanted a new dropper module in the Microsoft Word Startup directory , most likely through a malicious document . "
"ASEC_REPORT_vol.100_ENG","hasproduct","Mirai","ORG","Linux","PRODUCT","It also uses the same routines used by Mirai and targets IoT devices with embedded Linux OS and busybox installed . "
"2018 Master Table","hasproduct","Microsoft","ORG","IIS","PRODUCT","Thundermist Health Center Town of Christiansburg Marriott 50,000 printers across the Globe Microsoft IIS and SQL servers "
"vol7no2Ball","hasattacklocation","Trojans","NORP","Australia","GPE","that can be used to identify Chinese Trojans and a list of Internet addresses known to have been used to launch attacks¡±.35 With respect to Australia , it was reported in September 2007 that China had ¡ ° allegedly tried to hack into highly classified government computer networks in Australia ÿ as part of a broader international operation to glean military secrets from Western nations¡±.36 "
"2018 Master Table","hasattacktime","Anonymous","ORG","September 11","DATE","Hackers from the Anonymous collective release the contact information of over 200 Italian police officers , including their full names and personal email addresses . Hackers also post the user login name and password of 26 website administrators . TheDarkOverlord announces it had breached a law firm handling cases related to the September 11 attacks , and threatened to publicly release a large cache of related internal files unless their ransom demands were met . "
"DECLAWING THE DRAGON","hasattacklocation","Clinton","PERSON","China","GPE","Lee sought to reassure the PRC that he did not intend to declare independence ; Clinton sought to convince the PRC that we wanted to retain good relations with China , however , he was ready to defend Taiwan if needed . "
"2018 Master Table","hasattacklocation","AppRiver","ORG","Ukraine","GPE","Researchers from AppRiver discover a new phishing campaign targeting Spotify customers . Researchers from Palo Alto Networks reveal the details of a new campaign carried out by the infamous APT28 , AKA Fancy Bear , AKA Sofacy , via the Cannon malware . The Computer Emergency Response Team of Ukraine ( CERT­UA ) and the Foreign Intelligence Service of Ukraine detect a new strain of the Pterodo Windows backdoor targeting computers at Ukrainian government agencies . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Silence","ORG","India","GPE","Only Silence continued to use this method over the period investigated , but a new group with a similar - sounding name appeared : SilentCards . Silence conducted their first card processing attack in March 2018 and managed to steal $ 549,000 from a Russian bank . Analysis of publicly available information about incidents in India related to Dutch - Bangla Bank Limited , NCC Banks , and Prime Bank revealed that the money was withdrawn from ATMs in Russia , Ukraine , and Cyprus . "
"nao-sec.org-Royal Road ReDive","hasattacklocation","FunnyDream","ORG","China","GPE","Chinoxy is a RAT that has been used by FunnyDream since around 2018 . It decoded the config using two numeric data and communicates with the C&C server using its original protocol using Blowfish . TA410 TA410 is an attack group that is said to have been active since around 2016 . It is said to belong to China and is suspected to be related to APT10 . "
"CyberEspionage","hasattacklocation","Byzantine Hades","ORG","China","GPE","in the April 2009 cable , officials in the State department 's Cyber Threat Analysis division noted that several Chinese - registered Web sites were "" involved in Byzantine Hades intrusion activity in 2006 . "" The sites were registered in the city of Chengdu , the capital of Sichuan province in central China , according to the cable . "
"2018 Master Table","hasattacktime","Shaheen","PERSON","the Pakistan Air Force","ORG","Targeted sponsored actor ) state - sponsored campaign , tracked as Operation Shaheen , against the Pakistan Air Force , carried out by a nation - state actor tracked as the White Company . "
"vol7no2Ball","hasattacklocation","Byzantine Candor","ORG","China","GPE","since 2002 , cyber intruders involved in what is referred to as the Byzantine Candor ( BC ) attack , believed to originate from China , have exploited the vulnerabilities of Windows to steal log - in credentials and gain access to hundreds of US government and cleared defence contractor systems over the years . "
"DECLAWING THE DRAGON","hasattacklocation","Xiangsui","PERSON","China","GPE","Liang , Qiao and Xiangsui , Wang Unrestricted Warfare : China.s Master Plan to Destroy America . ( Pan American Publishing Company 2002 ) . PLA Daily ( Jiefangjun Bao ) , 14 June 2007 summarized in China : PLA Training Emphasizes Countermeasures Against Imagery Reconnaissance ( Open Source Center , 31 July 2007 ) . "
"2018 Master Table","hasattacklocation","Sucuri","ORG","Egypt","GPE","Researchers from Sucuri reveal a new campaign targeting more than 2,000 compromised websites and aimed to both mine Monero Malicious and stealing the users credentials . 24/01/2018 ? Harris County Harrys County lose almost $ 900 K in a phishing scam . The attack dates back to September 2017 . Account 24/01/2018 ? Victims based primarily in Thailand , Vietnam and Egypt "
"2020.09.29_ShadowPad - new activity from the Winnti group","hasattacklocation","TaskMasters9","ORG","China","GPE","We saw the same thing with certificates when researching the activity of the TaskMasters9 group . At some point , the attackers started installing self - signed certificates with identical metadata on their servers , which ultimately helped us in finding their infrastructure . The following figure shows distribution of detected IP addresses by location : 4.4 % 2.4 % 47.6 % 3.4 % Hong Kong 3.8 % U.S. South Korea Malaysia Singapore China "
"vol7no2Ball","hasproduct","Deloder   Network","ORG","Windows","PRODUCT","Deloder Network worm which infects Windows machines with weak passwords to the Administrator account . "
"2018 Master Table","hasattacklocation","Adobe","ORG","the United States","GPE","Researchers from Malwarebytes detect a fake Adobe piracy app ( Adobe Zii ) that infects Mac users with a one - two combination of the Malware EmPyre backdoor / post­exploitation agent and the XMRig cryptominer . The malware is called OSX.DarthMiner . 07/12/2018 ? Multiple targets primarily in the United States "
"vol7no2Ball","hasproduct","Windows","ORG","PE EXE","PRODUCT","Win32.Pophot , also similar ; Worm . Win32.Agent , released on 6 July 2006 , which affects the Windows PE EXE file ; and Trojan . PSW.Win32.QQPass , released on 24 September 2006 , which also affects the Windows PE EXE file and which is designed to steal user passwords.83 83 Heike , .China.s "
"CyberEspionage","hasattacklocation","SANS","ORG","China","GPE","The attacks coming out of China are not only continuing , they are accelerating , "" says Alan paller , director of research at information - security training group SANS institute in Washington , dC. Secret U.S. State department cables , obtained by WikiLeaks and made available to reuters by a third party , trace systems breaches --colorfully code - named "" Byzantine Hades "" by U.S. investigators -- to the Chinese military . An April 2009 cable even pinpoints the attacks to a specific unit of China 's people 's Liberation Army . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Lazarus","PERSON","Russia","GPE","In 2019 , Lazarus attacked an energy company in India . The target is not an obvious choice for a state - sponsored threat group , which could point to the military ’s growing interest in this type of attack . 7 groups posed a threat to the energy sector in the period investigated Iran and Russia are associated with these groups IT networks will remain the main attack vector for threat actors . "
"2018 Master Table","hasattacklocation","Telegram","ORG","Iran","GPE","Researchers from Cisco Talos reveal the details of Persian Stalker , a wave of campaigns against Telegram and Instagram users in Iran , leveraging the hijack of traffic through the BGP protocol . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Lazarus China","PERSON","Pakistan","GPE","USA : Equation Group Pakistan : Gorgon Group Iran : OilRig North Korea : APT37 , Lazarus China : Winnti Russia : Gamaredon Group , Buthrap , APT28 Unknown : PowerPool , Whitefly * , HEXANE * , Windshift * , Gallmaker * 5 . ATTACKS ON RUSSIA AND THE FORMER SOVIET UNION USA : Equation Group Pakistan : Gorgon Group Iran : MuddyWater North Korea : APT37 , Lazarus Russia : Gamaredon Group , Buthtrap , APT28 China : "
"Bandook_ Signed & Delivered - Check Point Research","indicates","S3","PRODUCT","four","CARDINAL","First , the decoded PowerShell script downloads a zip file containing four files from a cloud service such as Dropbox , Bitbucket or an S3 bucket . "
"Group-IB_Hi-Tech_Crime_Trends_2019-2020","hasattacklocation","Trojans","NORP","Australia","GPE","The only country where these Trojans continue to be developed is Brazil . The target list has not changed . Owners Switzerland , and Japan . The most active of banking botnets mainly focus Trojans remain local , attacking users on 18 countries : Australia , Austria , in 2 or 3 countries . "
"2018 Master Table","hasattacklocation","Quick Heal","ORG","Hong Kong","GPE","Researchers from security company Quick Heal reveal the detail of Android.banker . A9480 , an Android banking trojan targeting more than 232 banking apps of financial institutions globally . Malware/ 02/11/2018 ? Facebook Users Hackers appear to have compromised and published private messages from at least 81,000 Facebook users ' accounts . Malicious 03/01/2018 ? Big Line Holiday Big Line Holiday , a Hong Kong travel agency , reveals that hackers might have broken into its database a day before and gained possession of some of its customers ’ personal information . "
"APT_trends_report_Q1_2019_Securelist","hasproduct","FinSpy","ORG","iOS","PRODUCT","Late in 2018 we observed a new version of the FinSpy iOS implant in the wild . "
"DECLAWING THE DRAGON","hasattacktime","the Naval Postgraduate School Academic Catalog 2009","WORK_OF_ART","18 March 2009","DATE","Relevant details pertaining to the PLA MISS extracted via Timothy Thomas . research in ¡ ° Decoding the Virtual Dragon : Critical Evolutions in the Science and Philosophy of China.s Information Operations and Military Strategy¡± ( Foreign Military Service Office 2007 ) pg 150 ; applicable details pertaining to NPS MS in CS via http://www.nps.edu/Admissions/Catalog/index.html in the Naval Postgraduate School Academic Catalog 2009 ( accessed 18 March 2009 ) . "
