"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"TA410","hasproduct","Microsoft","ORG","Word","PRODUCT","Figure 3 ASCE - themed phishing email delivering FlowCloud malware November 2019 Figure 4 NCEES - themed phishing email delivering LookBack malware July 2019 Exploitation - Installation Macros As noted above , after an extended period of using PE attachments to deliver FlowCloud in campaigns , the threat actors behind FlowCloud switched to using Microsoft Word documents with malicious macros at the beginning of November 2019 . "
"The CostaRicto Campaign_ Cyber-Espionage Outsourced","hasattacklocation","CostaRicto","PERSON","Netherlands","GPE","Targeting Unlike most of the state - sponsored APT actors , the CostaRicto adversary seems to be indiscriminatewhen it comes to the victims ' geography . Their targets are located in numerous countries across theglobe with just a slight concentration in the South - Asian region : India Bangladesh Singapore China U.S. Bahamas Australia Mozambique France Netherlands Austria Portugal Czechia "
"Vicious Panda_ The COVID Campaign - Check Point Research","hasproduct","Microsoft","ORG","Word","PRODUCT","Every time that Microsoft Word application is launched , all the DLL .les with a WLL extension in the Word Startup folder would launch as well , triggering the infection chain we describe below : Infection Chain Diagram "
"This Is Not a Test_ APT41 Initiates Global Intrusion Campaign Using Multiple Exploits _ FireEye Inc","hasproduct","Cisco","ORG","RV320","PRODUCT","Metasploit module that combines two CVE¡¯s ( CVE- 2019 - 1653 and CVE-2019 - 1652 ) to enable remote code execution on Cisco RV320 and RV325 small business routers and uses wget to download the speci.ed payload . "
"blog.truesec.com-Collaboration between FIN7 and the RYUK group a Truesec Investigation","indicates","Sysinternals","PRODUCT","two","CARDINAL","Remote code execution was achieved with two methods : remote WMI command execution and using Microsoft Sysinternals¡¯ utility PsExec . CONCLUSIONS "
"Updated BackConfig Malware Targeting Government and Military Organizations in South Asia","hasattacklocation","Hangover","ORG","South Asia","LOC","Alex Hinchliffe , Robert Falcone May 12 , 2020 Executive Summary Unit 42 has observed activity over the last 4 months involving the BackCon.g malware used by the Hangover threat group ( aka Neon , Viceroy Tiger , MONSOON ) . Targets of the spear - phishing attacks , using local and topical lures , included government and military organizations in South Asia . "
"The CostaRicto Campaign_ Cyber-Espionage Outsourced","hasattacklocation","CostaRicto","PERSON","France","GPE","Targeting Unlike most of the state - sponsored APT actors , the CostaRicto adversary seems to be indiscriminatewhen it comes to the victims ' geography . Their targets are located in numerous countries across theglobe with just a slight concentration in the South - Asian region : India Bangladesh Singapore China U.S. Bahamas Australia Mozambique France Netherlands Austria Portugal Czechia "
"The footprints of Raccoon_ a story about operators of JS-sniffer FakeSecurity distributing Raccoon stealer","hasproduct","Mozilla","ORG","Firefox","PRODUCT","Raccoon Stealer collects system information , account data , bank card data , and autofill form details from browsers ( Google Chrome , Mozilla Firefox , Opera , etc . ) . "
"report-spark-bahamut","hasproduct","Microsoft","ORG","Word","PRODUCT","BlackBerry examined one of the other two Windows payloads Bellingcat mentioned : 1518badcb2717e6b0fa9bdd883d5ff61fedddf7ddf22cc3dc04a38f4e137fc96 ¡ ° 1518¡± was a zip file downloaded from the URL ( from 2016 ) , ¡ ° http://online-tracking-status.hymnfork [ . ] com / Authority / E - Challan.zip¡±. It contained a binary payload within the archive that used a Microsoft Word icon that was clearly designed to trick a user into clicking on it : 933fb101747796a2f3b57db91047fd90867f8d1c3a7cf1d8149f0c83b1467f74 "
"The CostaRicto Campaign_ Cyber-Espionage Outsourced","hasattacklocation","CostaRicto","PERSON","Austria","GPE","Targeting Unlike most of the state - sponsored APT actors , the CostaRicto adversary seems to be indiscriminatewhen it comes to the victims ' geography . Their targets are located in numerous countries across theglobe with just a slight concentration in the South - Asian region : India Bangladesh Singapore China U.S. Bahamas Australia Mozambique France Netherlands Austria Portugal Czechia "
"CERTFR-2020-CTI-009","hasattacklocation","Lazarus","PERSON","South Korea","GPE","According to Lexfo , IOCs found simultaneously on bank networks and Powershell scripts , attributed to TA505 and to Lazarus , seem similar [ 40 ] . Comment : As Dridex was used by Lazarus during the Bangladesh Bank heist in 2016 , it is legitimate to query the prior opening of access by a cybercriminal group before the intrusion by Lazarus . [ 41 ] . In addition , the speci.c targeting of South Korea by TA505 could indicate an order from a .nal client such as an intrusion set known to be linked in open - sources to North Korean interests . "
"The CostaRicto Campaign_ Cyber-Espionage Outsourced","hasattacklocation","CostaRicto","PERSON","Mozambique","GPE","Targeting Unlike most of the state - sponsored APT actors , the CostaRicto adversary seems to be indiscriminatewhen it comes to the victims ' geography . Their targets are located in numerous countries across theglobe with just a slight concentration in the South - Asian region : India Bangladesh Singapore China U.S. Bahamas Australia Mozambique France Netherlands Austria Portugal Czechia "
"report-bb-decade-of-the-rats","hasproduct","Ubuntu","ORG","Linux","PRODUCT","These groups target Red Hat Enterprise , CentOS , and Ubuntu Linux environments systemically across a wide array of industry verticals for the purposes of espionage and intellectual property theft . "
"Turla Crutch_ Keeping the “back door” open _ WeLiveSecurity","hasproduct","Microsoft","ORG","Outlook","PRODUCT","However , in this case the host application isan old Microsoft Outlook component that is dropped on the compromised system by theoperators . "
"The footprints of Raccoon_ a story about operators of JS-sniffer FakeSecurity distributing Raccoon stealer","hasproduct","Adobe","ORG","Reader","PRODUCT","The documents - cloud - server[.]co.za domain contains a web fake imitating an Adobe Reader plugin update page . "
"Vendetta-new-threat-actor-from-Europe","hasattacklocation","Vendetta","LAW","Australia","GPE","We take some of the victims of Vendetta as an example to speculate the purpose of their actions . Passion Fruit Company of Australia ( PAI ) is a representative institution and a non - pro.t membership organization that supports the passion fruit industry in Australia . "
"The CostaRicto Campaign_ Cyber-Espionage Outsourced","hasattacklocation","APT","ORG","China","GPE","Targeting Unlike most of the state - sponsored APT actors , the CostaRicto adversary seems to be indiscriminatewhen it comes to the victims ' geography . Their targets are located in numerous countries across theglobe with just a slight concentration in the South - Asian region : India Bangladesh Singapore China U.S. Bahamas Australia Mozambique France Netherlands Austria Portugal Czechia "
"CERTFR-2020-CTI-009","hasproduct","Microsoft","ORG","Word","PRODUCT","According to Proofpoint , affiliate number 3 of Locky and the affiliate of ID botnet Dridex 220 , TA505 , have points in common , such as similar lures on their phishing emails and very strong similarities regarding Javascript , VBScript codes and Microsoft Word macros used [ 7 ] . "
"CERTFR-2020-CTI-008","hasproduct","Chthonic","ORG","Dridex","PRODUCT","Chthonic has been designed similar to Dridex with a module - based architecture , and shares three of its modules ( Pony , SOCKS and VNC ) "
"yoroi.company-Shadows From the Past Threaten Italian Enterprises","hasproduct","Microsoft","ORG","Windows","PRODUCT","A different skill set rather than most of the ransomware operators which are extremely good on Microsoft Windows environments . "
"Updated BackConfig Malware Targeting Government and Military Organizations in South Asia","hasproduct","Microsoft","ORG","Excel","PRODUCT","Microsoft Excel documents , as they are most commonly used by the Hangover group , at least when it comes to the BackCon.g malware . "
"BRONZE VINEWOOD Targets Supply Chains _ Secureworks","hasproduct","Dropbox","ORG","API","PRODUCT","com , the hostname for the deprecated Dropbox API version 1 , for its C2 server . "
"TA410","hasproduct","Microsoft","ORG","Windows","PRODUCT","Several legitimate Microsoft Windows files were also used by the malware for thread injection . "
"Weaponizing a Lazarus Group Implant","hasproduct","Apple","ORG","APIs","PRODUCT","Thus in order to play nicely with the Apple APIs and thus support the in - memory execution of ¡ ® standard¡¯ mach - O executables ( type : MH_EXECUTE ) , this ¡ ® patch¡¯ must be applied . "
"pov-2020-1230","hasproduct","SolarWinds","ORG","Orion","PRODUCT","The recent expansive intrusion campaign of over half a dozen government agencies and as - yet unknown other organizations through malicious backdoors in the SolarWinds Orion platform is already one of the most significant acts of cyber espionage in history . "
"yoroi.company-Shadows From the Past Threaten Italian Enterprises","hasproduct","Microsoft","ORG","Windows","PRODUCT","For instance : LaZagne : historical tool to harvest credentials from heterogeneous environments such as Microsoft Windows , Linux based systems and Apple¡¯s OSX . "
"report-spark-bahamut","hasproduct","BlackBerry","ORG","Windows","PRODUCT","The hash of this sample was not shared at the time , but BlackBerry managed to find the following Windows executable which beaconed to the same domain exactly as Karim described : 65194c18571f36e45349d0b57d5b1714d1b2846da38a6f4ab0585371691f7705 "
"The CostaRicto Campaign_ Cyber-Espionage Outsourced","hasattacklocation","APT","ORG","Bangladesh","GPE","Targeting Unlike most of the state - sponsored APT actors , the CostaRicto adversary seems to be indiscriminatewhen it comes to the victims ' geography . Their targets are located in numerous countries across theglobe with just a slight concentration in the South - Asian region : India Bangladesh Singapore China U.S. Bahamas Australia Mozambique France Netherlands Austria Portugal Czechia "
"Russian Cyber Attack Campaigns and Actors - Threat Research","hasproduct","Microsoft","ORG","Of.ce","PRODUCT","Sam © \ Heavy waves of spearphishing with messages that contain either linksple to malicious executables hosted on legitimate but compromised web © \TTPs sites , or Microsoft Of.ce attachments with content making the docu - ments appear legitimate in order to disguise embedded macros whichenable malware installation System exploitation followed by downloads of steganographic PNG im- age .les from compromised servers "
"report-bb-decade-of-the-rats","hasproduct","Tencent Cloud","ORG","C2","PRODUCT","Several other C2 servers were also located within the 58.84.54[.]0/24 net block . The groups additionally deployed Tencent Cloud and Alibaba Cloud servers to a lesser extent . "
"Cisco Talos Intelligence Group - Comprehensive Threat Intelligence_ CRAT wants to plunder your endpoints","hasproduct","Google","ORG","Chrome","PRODUCT","Steal browser passwords : ChromePass Execute chromepass.exe with the /stext switch to obtain the usernames and passwordsstored in Google Chrome . "
"cta-2020-0429","hasattacklocation","Diba","ORG","China","GPE","Netizens flooded two pro - democracy Facebook pages with comments supporting the Hong Kong police and ¡ ° One China.¡± Another rally was planned for the next evening to show support for a pro - China lawmaker in Hong Kong , but was abruptly called off due to ¡ ° Diba management receiving phone calls from relevant authorities,¡± as outlined in a post on the Diba official Weibo account . No concrete explanations were given but Diba members speculated that the Chinese government may have intervened . Fangirl ¡ ® Rallies¡¯ A new group of Chinese netizens that has sprung out of the Hong Kong protests is called the ¡ ° fangirls.¡± In China , ¡ ° fangirls¡± used to be a slightly demeaning reference to fan groups of celebrities , who have a reputation of pulling crazy stunts to support their ¡ ° idols¡± ( ° ® ¶¹ ) and often get into fierce online arguments with fans of other celebrities . "
"Tech Brief_Operation Overtrap Targets Japanese Online Banking Users","hasproduct","Cinobi","ORG","C&C","PRODUCT","Screengrab of code showing Cinobi running the second stage of its downloader on the victim¡¯s machine Second stage Cinobi will connect to its C&C server to download and decrypt the file for the third stage of its infection chain . "
"CERTFR-2020-CTI-009","hasproduct","FlawedAmmyy","ORG","BabyMetal","PRODUCT","use FlawedAmmyy , Cobalt Strike and TinyMet ( BabyMetal for FIN7 ) ; . "
"Operation AppleJeus Sequel","hasproduct","Remote Access Connection Manager)","ORG","Windows","PRODUCT","They used the RasMan ( Remote Access Connection Manager ) Windows service to register the next payload with a persistence mechanism . "
"Targeted Attack Leverages India-China Border Dispute","hasproduct","Zscaler","ORG","Cloud Sandbox","PRODUCT","Figure 8 : The Zscaler Cloud Sandbox report for this.malware . "
"TLP-WHITE_AA20-301A_North_Korean_APT_Focus_Kimsuky","hasproduct","Service Execution.29","ORG","STOLEN PENCIL","PRODUCT","They can also directly start services through Service Execution.29 , 30 . During the STOLEN PENCIL operation in May 2018 , Kimsuky used the GREASE malware . "
"TLP-WHITE_AA20-301A_North_Korean_APT_Focus_Kimsuky","hasproduct","Google","ORG","Chrome","PRODUCT","In 2018 , Kimsuky used an extension , which was available on the Google Chrome Web Store , to infect victims and steal passwords and cookies from their browsers ( Man - in - the - Browser "
"Turla _ Venomous Bear updates its arsenal_ _NewPass_ appears on the APT threat scene - Telsy","hasproduct","Registry Keyor","ORG","Task Scheduler","PRODUCT","The implant supports different types of persistence mechanisms : through Service Manager , Task Scheduler , via Registry Keyor using Windows GPO . "
"TeamTNT activity targets Weave Scope deployments - Microsoft Tech Community - 1645968","hasproduct","Docker","ORG","API","PRODUCT","Microsoft 's sensor network exposes an open Docker API server and tracks the connection to this service . "
"RATicate_ an attacker’s waves of information-stealing malware – Sophos News","hasattacklocation","RATicate","ORG","Romania","GPE","Based on the payloads used by RATicate , it¡¯s clear that the campaigns run by the group are intended to gain access to and control of computers on the targeted companies¡¯ networks . The targets identi.ed from the collected emails sent by these campaigns include : An electrical equipment manufacturer in Romania ; "
"Talos_Cobalt_Strike","hasproduct","Adobe","ORG","Flash","PRODUCT","Some of the checks include but are not limited to web browser , operating system , Adobe Acrobat , Adobe Flash and more . "
"report-bb-decade-of-the-rats","hasproduct","WINNTI","ORG","Windows","PRODUCT","Windows Base Camp Windows has historically provided a free seaside beachfront vacation home for APT groups associated with the WINNTI approach . That¡¯s because their Windows RATs have targeted both desktops and servers seamlessly in their operations for more than a decade . "
"CERTFR-2020-CTI-008","hasproduct","Chthonic","ORG","Zeus","PRODUCT","The exploit kit Fallout is thought to be the favourite infection vector of the affiliate corresponding to the botnet ID 10111 , while the botnet ID 30102 tends to use the exploit kit Spelevo . 30Banking trojan resulting from the trojan ZeusVM , itself a variant of ZeuS , whose builder binary code leaked in June 2015 [ 48 , 49 ] , and itself ba - sed on the malware Zeus , whose source code leaked in 2011 . Chthonic has been designed similar to Dridex with a module - based architecture , and shares three of its modules ( Pony , SOCKS and VNC ) "
"TA410","hasproduct","Microsoft","ORG","Word","PRODUCT","The targeting of US utilities companies remained constant , but the threat actors shifted from PE attachments to malicious macro laden Microsoft Word documents that closely resembled the same delivery and installation macros used in LookBack malware campaigns . "
"TA410_ The Group Behind LookBack Attacks Against U.S. Utilities Sector Returns with New Malware _ Proofpoint US","hasproduct","Microsoft","ORG","Word","PRODUCT","Figure 3 ASCE - themed phishing email delivering FlowCloud malware November 2019 Figure 4 NCEES - themed phishing email delivering LookBack malware July 2019 Exploitation - Installation Macros As noted above , after an extended period of using PE attachments to deliver FlowCloud in campaigns , the threat actors behind FlowCloud switched to using Microsoft Word documents with malicious macros at the beginning of November 2019 . "
"unit42.paloaltonetworks.com-xHunt Campaign New BumbleBee Webshell and SSH Tunnels Used for Lateral Movement","hasproduct","Private Internet Access","ORG","BumbleBee","PRODUCT","The actor used Virtual Private Networks ( VPNs ) provided by Private Internet Access when directly accessing BumbleBee on internet - accessible servers . "
"Vicious Panda_ The COVID Campaign - Check Point Research","hasproduct","Microsoft","ORG","Word","PRODUCT","This not only serves as a persistence technique , but also prevents the infection chain from fully ¡ ° detonating¡± if run inside a sandbox , as a relaunch of Microsoft Word is required for the full execution of the malware . "
"pov-2020-1230","hasproduct","SolarWinds","ORG","Orion","PRODUCT","Possibility of Multiple Actors Microsoft has also published indicators for a second malware which has been discovered to affect the SolarWinds Orion product . "
"This Is Not a Test_ APT41 Initiates Global Intrusion Campaign Using Multiple Exploits _ FireEye Inc","hasattacklocation","APT41","PERSON","Australia","GPE","Chinese actor APT41 carry out one of the broadest campaigns by a Chinese cyber espionage actor we have observed in recent years . Between January 20 and March 11 , FireEye observed APT41 attempt to exploit vulnerabilities in Citrix NetScaler / ADC , Cisco routers , and Zoho ManageEngine Desktop Central at over 75 FireEye customers . Countries we¡¯ve seen targeted include Australia , Canada , Denmark , Finland , France , India , Italy , Japan , Malaysia , Mexico , Philippines , Poland , Qatar , Saudi Arabia , Singapore , Sweden , Switzerland , UAE , UK and USA . "
"Seqrite-WhitePaper-Operation-SideCopy","hasproduct","Sidewinder APT","ORG","Sidewinder","PRODUCT","Hence , not related to the Sidewinder APT group : 1 ] Sidewinder uses dotNET compiled ¡ ® DUser.dll¡¯ backdoors . "
"Tracking Turla_ New backdoor delivered via Armenian watering holes _ WeLiveSecurity","hasproduct","Adobe","ORG","Flash","PRODUCT","Fake Adobe Flash update iframe "
"report-spark-bahamut","hasproduct","iOS","ORG","Windows","PRODUCT","While a good portion of the BAHAMUT tradecraft is focused on drawing targets into position for credential harvesting , the group is known to deploy malware for Android , iOS , MacOS , and Windows . "
"Tech Brief_Operation Overtrap Targets Japanese Online Banking Users","hasattacklocation","BottleEK","ORG","Japan","GPE","Victims will be infected with BottleEK¡¯s payload if they access this particular exploit kit¡¯s landing page with unpatched or outdated browsers . Our telemetry shows that BottleEK was the most active exploit kit detected in Japan in February 2020 . Figure 4 . Exploit kit activity observed in Japan on February 2020 ( Data obtained from Trend Micro Smart Protection Network . ) "
"report-bb-decade-of-the-rats","hasproduct","CentOS","ORG","Linux","PRODUCT","These groups target Red Hat Enterprise , CentOS , and Ubuntu Linux environments systemically across a wide array of industry verticals for the purposes of espionage and intellectual property theft . "
"Transparent Tribe_ Evolution analysis, part 2 _ Securelist","hasattacklocation","APK","ORG","India","GPE","Specifically , we found an APK file imitatingAarogya Setu , a COVID-19 tracking mobile application developed by the NationalInformatics Centre under the Ministry of Electronics and Information Technology , Government of India . It allows users to connect to essential health services in India . "
"OilRig Targets Middle Eastern Telecommunications Organization and Adds Novel C2 Channel with Steganography to Its Inventory","hasproduct","WildFire","ORG","Cortex XDR","PRODUCT","Palo Alto Networks customers are protected in the following ways : All RDAT samples have malicious verdicts in WildFire and have protections in place through Cortex XDR . "
"cta-2020-0429","hasattacklocation","Diba","PERSON","China","GPE","No concrete explanations were given but Diba members speculated that the Chinese government may have intervened . Fangirl ¡ ® Rallies¡¯ A new group of Chinese netizens that has sprung out of the Hong Kong protests is called the ¡ ° fangirls.¡± In China , ¡ ° fangirls¡± used to be a slightly demeaning reference to fan groups of celebrities , who have a reputation of pulling crazy stunts to support their ¡ ° idols¡± ( ° ® ¶¹ ) and often get into fierce online arguments with fans of other celebrities . "
"report-spark-bahamut","hasproduct","iOS","ORG","Windows","PRODUCT","In sum , we are now able to assess with confidence that BAHAMUT has successfully developed and deployed malware for Android , iOS , MacOS , and Windows . "
"TA410_ The Group Behind LookBack Attacks Against U.S. Utilities Sector Returns with New Malware _ Proofpoint US","hasproduct","Microsoft","ORG","Word","PRODUCT","The targeting of US utilities companies remained constant , but the threat actors shifted from PE attachments to malicious macro laden Microsoft Word documents that closely resembled the same delivery and installation macros used in LookBack malware campaigns . "
"wp-uncovering-DRBcontrol","hasproduct","Google","ORG","Cloud","PRODUCT","More recently , the attacker switched to IP addresses that , based on the Whois Lookup record , can be identified within the Google Cloud address space . "
"Cybersecurity_ Tool leaks are very interesting occurrences in cyber security. _ Deutsche Telekom","hasattacktime","A Recent Campaign","WORK_OF_ART","2020-04-07","DATE","Digging Deeper into A Recent Campaign At .rst , I will look into a recent LOLSnif campaign started on 2020 - 04 - 07 in order to get an idea of the actors TTPs . "
"The zero-day exploits of Operation WizardOpium _ Securelist","hasproduct","Google","ORG","Chrome","PRODUCT","The zero - day exploits of Operation WizardOpium securelist.com/the-zero-day-exploits-of-operation-wizardopium/97086 Boris Larin , Alexey Kulaev Back in October 2019 we detected a classic watering - hole attack on a North Korea - related news site that exploited a chain of Google Chrome and Microsoft Windows zero - days . "
"Russian Cyber Attack Campaigns and Actors - Threat Research","hasattacklocation","$3.7 million USD","MONEY","United Kingdom","GPE","Evidence suggests that the ransom demand varies depending on the size of the targeted organization , and , as of January 2019 , the total amount collected by the group was $ 3.7 million USD . At the end of 2019 , researchers identi.ed that WIZARD SPIDER continues to add functionality to the Ryuk variants it delivers in order to maximize the number of systems within a network impacted by .le encryption . Known Targets United States , United Kingdom , Canada SampleTTPs Trickbot is delivered via spam email or via the Emotet banking trojanObfuscated PowerShell scripts execute and connect to remote IPaddresses for additional tool downloads Lateral movement enabled through the use of Remote Desktop Pro - tocol ( RDP ) "
"TLP-WHITE_AA20-301A_North_Korean_APT_Focus_Kimsuky","hasproduct","Chrome Web Store","ORG","Chrome","PRODUCT","The victim is then redirected to the official Chrome Web Store page to install a Chrome extension , which has the ability to steal cookies and site passwords and loads a JavaScript file , named jQuery.js , from a separate site ( see figure 3).51 Machine generated alternative text : var Jqmin ¡ ª function ( ) var , e createHttp ( ) ; if ( null e ) try "" https : / bizsonet.com/wp-admin/j s / jquery . "
"CSA_DROVORUB_RUSSIAN_GRU_MALWARE_AUG_2020","indicates","Drovorub-client","PRODUCT","four","CARDINAL","Server The Drovorub malware suite is comprised of four separate executable components : Drovorub - agent , Drovorub - client , Drovorub - server and Drovorub - kernel module . "
"SideWinder Uses South Asian Issues for Spear Phishing, Mobile Attacks","hasproduct","Metasploit","ORG","SideWinder","PRODUCT","Malicious version of My First APP , which adds Metasploit SideWinder has used malicious apps as part of its operation before . "
"CERTFR-2020-CTI-009","hasattacklocation","Summer Campaigns","WORK_OF_ART","the United States","GPE","TA505 Begins Summer Campaigns with a New Pet Malware Downloader , AndroMut , in the UAE , South Korea , Singapore , and the United States . "
"Russian Cyber Attack Campaigns and Actors - Threat Research","hasproduct","Adobe","ORG","Flash","PRODUCT","One of the techniques utilized includes attempting to lure visitors of compromised websites to download fake Adobe Flash updates , an approach utilized by cyber criminals across the globe . "
"report-bb-decade-of-the-rats","hasattacklocation","APT","ORG","China","GPE","A class of Linux malware called Derusbi has been known to be used by APT groups acting in the interest China , including LEVIATHAN ( APT40 ) , DEEP PANDA , AXIOM , and APT41 ( MITRE , 2017 ) . "
"Turla Crutch_ Keeping the “back door” open _ WeLiveSecurity","hasproduct","BidirectionalCommunica-tion Crutch","ORG","Dropbox","PRODUCT","T1102.002 Web Service : BidirectionalCommunica - tion Crutch uses Dropbox to download commands andto upload stolen data . "
"This Is Not a Test_ APT41 Initiates Global Intrusion Campaign Using Multiple Exploits _ FireEye Inc","hasproduct","Cisco","ORG","RV320","PRODUCT","On February 21 , 2020 , APT41 successfully exploited a Cisco RV320 router at a telecommunications organization and downloaded a 32 - bit ELF binary payload compiled for a 64 - bit MIPS processor named ¡ ® fuc¡¯ ( MD5 : 155e98e5ca8d662fad7dc84187340cbc ) . "
"report-spark-bahamut","hasattacklocation","BlackBerry","ORG","Canada","GPE","After further reviewing each application , BlackBerry was able to identify the original store where each application was first published , as follows : Athan Times : https://apps.apple[.]com / ca / app / athan - times - ramadan-2020 / id1456575117 . First released in Canada . "
"CERTFR-2020-CTI-008","hasattacklocation","Dridex","ORG","France","GPE","In 2015 , the main countries to be targeted by Dridex were the UK , Italy and France , which had 1,804 bots . "
"yoroi.company-Shadows From the Past Threaten Italian Enterprises","hasproduct","Microsoft","ORG","Windows","PRODUCT","UACME : tool to bypass user access control restrictions on Microsoft Windows environments . "
"This Is Not a Test_ APT41 Initiates Global Intrusion Campaign Using Multiple Exploits _ FireEye Inc","hasattacklocation","APT41","PERSON","Canada","GPE","Chinese actor APT41 carry out one of the broadest campaigns by a Chinese cyber espionage actor we have observed in recent years . Between January 20 and March 11 , FireEye observed APT41 attempt to exploit vulnerabilities in Citrix NetScaler / ADC , Cisco routers , and Zoho ManageEngine Desktop Central at over 75 FireEye customers . Countries we¡¯ve seen targeted include Australia , Canada , Denmark , Finland , France , India , Italy , Japan , Malaysia , Mexico , Philippines , Poland , Qatar , Saudi Arabia , Singapore , Sweden , Switzerland , UAE , UK and USA . "
"Threat actor leverages coin miner techniques to stay under the radar – here’s how to spot them - Microsoft Security","hasproduct","Microsoft","ORG","Word DLL","PRODUCT","Whileit used the same name as a legitimate Microsoft Word DLL,.wwlib.dll was a copy ofKerrDown , a family of custom malware exclusive to BISMUTH . "
"Vicious Panda_ The COVID Campaign - Check Point Research","hasproduct","Microsoft","ORG","Word","PRODUCT","After the victim opens the specially crafted RTF document , and the Microsoft Word vulnerability is exploited , a .le named intel.wll is dropped into the Word startup folder : % APPDATA%\Microsoft\Word\STARTUP . "
"Prevailion Blog_ Phantom in the Command Shell","hasproduct","IDS","ORG","GoogleDrive","PRODUCT","The infection chain begins when the victim receives a link to a Uniform Resource Locator ( URL ) hosted on a cloud - based platform , in this case GoogleDrive . This technique is increasingly used to avoid intrusion detection system ( IDS ) rules , by hosting the malicious file on a 3rd party platform that was likely whitelisted . "
"Operation AppleJeus Sequel","hasproduct","UnionCryptoTrader","ORG","Windows","PRODUCT","2 Binary infection procedure The UnionCryptoTrader Windows version has the following window showing a price chart for several cryptocurrency exchanges . "
"unit42.paloaltonetworks.com-xHunt Campaign New BumbleBee Webshell and SSH Tunnels Used for Lateral Movement","hasproduct","Fortinet","ORG","FortiWeb","PRODUCT","Additionally , the actor viewed alert emails from a Symantec product and Fortinet¡¯s FortiWeb product . "
