"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"fox-it_mofang_threatreport_tlp-white","hasattacklocation","ShimRatReporter","ORG","China","GPE","This is based on the fact that its tools ( ShimRat and ShimRatReporter ) are not widely used , and that campaigns are not usually observed in parallel . Based on a numbers of factors that will be explained in more detail in this Chapter , it is highly likely that the Mofang group is a group that operates out of China and is probably government - affiliated . "
"indian-organizations-targeted-suckfly-attacks","hasattacklocation","India.ï¿½  Campaign","ORG","India","GPE","This suggests that these attacks were part of a planned operation against specific targets in India.ï¿½ Campaign activity in India The first known Suckfly campaign began in April of 2014 . During our investigation of the campaign , we identified aï¿½ number of global targets across several industries who were attacked in 2015 . Many of the targets we identifiedï¿½ were well known commercial organizations located in India . "
"ICIT-Brief-Know-Your-Enemies-2.0","hasattacklocation","Tarh Andishan","PERSON","China","GPE","Tarh Andishan was likely developed in response to the Stuxnet , Duqu , and Flame campaigns . Iran could be demonstrating to global targets that it is a major cyber power , capable of competing with countries such as the United States , China , and Russia , on the global cyber landscape . "
"ICIT-Brief-Know-Your-Enemies-2.0","hasattacklocation","Anonymous","ORG","Canada","GPE","Since then , Anonymous has protested mass surveillance , anti - digital privacy efforts , governments , financial institutions , and individual users . More specifically , Anonymous has targeted the MPAA , the RIAA , Sony , the Church of Scientology , the Westburo Baptist Church , government entities in the United States , Canada , Israel , Tunisia , and Uganda , PayPal , MasterCard , Visa , and child smuggling and child prostitution rings . "
"ICIT-Brief-Know-Your-Enemies-2.0","hasattacklocation","Energetic Bear","ORG","the United States","GPE","When Energetic Bear was discovered in 2011 , the group targeted aviation and defense companies in the United States and Canada ; however , in 2013 , energy firms in the United States and Europe became the primary targets of Energetic Bear . "
"ICIT-Brief-Know-Your-Enemies-2.0","hasattacklocation","APT","ORG","Malaysia","GPE","Naikon / APT 30 The Naikon group is one of the most active APT groups in Asia . Since 2010 , it has launched spear phishing campaigns into organizations surrounding the South China Sea , intent on harvesting geo - political intelligence from civilian and military government organizations in the Philippines , Malaysia , Cambodia , Indonesia , Vietnam , Myanmar , Singapore , Nepal , Thailand , Laos , and China . "
"ICIT-Brief-Know-Your-Enemies-2.0","hasattacklocation","Energetic Bear","ORG","Canada","GPE","By ingeniously targeting the smaller , less protected ICS manufacturing companies and antiquated SCADA systems , Energetic Bear is able to circumnavigate the massive state - sponsored cyber - security systems that typically protect critical infrastructure systems . hen Energetic Bear was discovered in 2011 , the group targeted aviation and defense companies in the United States and Canada ; however , in 2013 , energy firms in the United States and Europe became the primary targets of Energetic Bear . "
"human-rights-impersonation-malware","hasproduct","Mozilla","ORG","Firefox","PRODUCT","Over the summer , we have found similar spearphishing attempts posing an array of commonplace software , including Adobe Flash , TeamSpeak , Mozilla Firefox , and a video game services company ( Multiplay ) . "
"eset-sednit-part1","indicates","JKEYSKW  Usage   Seduploaderâ","PRODUCT","two","CARDINAL","It is made up of two distinct components : a dropper and the persistent payload installed by this dropper . Alternative Names JHUHUGIT , JKEYSKW Usage Seduploaderâ€ ™ s payload is a downloader used by "
"FTA_1020_Fidelis_Inocnation_FINAL","indicates","DLLs","PRODUCT","two","CARDINAL","The first two DLLs beacon to inocnation[dot]com . "
"ICIT-Brief-China-Espionage-Dynasty","hasattacklocation","Hidden  Lynx","ORG","China","GPE","Most attacks begin as a watering hole attack or a spear phishing email ; however , Hidden Lynx has also been known to attack public facing infrastructure or hack the supply chain in order to distribute their malware . The majority of Hidden Lynx attacks originate from C2 infrastructure located in China . "
"Houdini.s.Magic.Reappearance.-.Palo.Alto.Networks.Blog","hasproduct","AutoFocus","ORG","Delphi","PRODUCT","The above attack is only one such campaign Unit 42 has discovered using the Delphi versions of Hworm . Palo Alto Networks customers can use AutoFocus to find all versions of Hworm samples using the â€Hwormâ€ tag . "
"Emissary Trojan Changelog_ Did Operation Lotus Blossom Cause It to Evolve_ - Palo Alto Networks Blog","hasattacklocation","Elise","PERSON","Hong  Kong","GPE","In contrast to Elise , which was used in attacks against multiple Southeast Asian countries in region appropriate languages , all of the Emissary decoys weâ€ ™ ve collected are written in Traditional Chinese , which is used primarily in Taiwan and Hong Kong . "
