"FileName","RelationType","Entity1Mention","Entity1Type","Entity2Mention","Entity2Type","Context"
"Report_Shamoon_StoneDrill_final","hasproduct","Windows API","ORG","FindNextFile","PRODUCT","We assumed that the wiper would again enumerate all files inside folders , so it would still call Windows API functions FindFirstFile and FindNextFile . "
"unit42-the-tophat-campaign-attacks-within-the-middle-east-region-using-popular-third-party-services","indicates","15:01:49","TIME","one","CARDINAL","Additionally , the original .lenames of these .les implied that an attacker may have been testing theirmalware against one or more security products . SHA256 Filename Date cb6cf34853351ba62d4dd2c609d6a41c618881670d5652.a7ddf5496e4693f0 test1.rtf 2017 - 09 - 06 15:00:08 UTC 8a158271521861e6362ee39710ac833c937ecf2d5cbf4065cb44f3232224cf64 xx.rtf 2017 - 09 - 06 15:00:53 UTC d302f794d45c2a6eaaf58ade70a9044e28bc9ec43c9f7a1088a606684b1364b5 xx2.rtf 2017 - 09 - 06 15:01:49 UTC 1cd49a82243eacdd08eee6727375c1ab83e8ecca0e5ab7954c681038e8dd65a1 "
"Eset-Turla-Outlook-Backdoor","hasproduct","Microsoft","ORG","API","PRODUCT","Figure 5 // Outlook list of plugins ¨C mapid.tlb is not displayed Even if the malware is not displayed in the Add - Ins list , it uses a standard Microsoft API , called MAPI ( Messaging Application Programming Interface ) , to interact with Outlook . "
"Tracking Tick Through Recent Campaigns Targeting East Asia","hasattacklocation","Ashlee  Benge","PERSON","Japan","GPE","This blog post is authored by Ashlee Benge and Jungsoo An , with contributions from Dazhuo Li . Summary Since 2016 , an advanced threat group that Cisco Talos is tracking has carried out cyberattacks against South Korea and Japan . "
"lazarus-false-flag-malware.html","hasproduct","HTMLpage","ORG","JavaScript","PRODUCT","In the next stage of the script , it builds and serves back to the client an HTMLpage with an embedded JavaScript that detects the type of client ’s browser ( Internet Explorer , Google Chrome , Firefox , Safari , or Opera ) , OS version , and the loaded plugins , such asAdobe Flash and Microsoft Silverlight . "
"Operation Kingphish_ Uncovering a Campaign of Cyber Attacks against Civil Society in Qatar and… – Amnesty Insights – Medium","hasattacklocation","Voiceless Victims","ORG","Qatar","GPE","It is worth noting that in December 2016 , Amnesty International published an investigation into another social engineering campaign perpetrated by a seemingly fake human rights organization known as Voiceless Victims , which targeted international human rights and labour rights organizations campaigning on migrant workers ’ rights in Qatar . While there is a clear alignment of interests , we have found no evidence to suggest these two campaigns are directly connected . ... Migrants ’ rights in Qatar Migrant workers , mainly from South Asia , comprise more than 90 % of Qatar ’s workforce , with Nepalis being one of the largest nationalities . "
"Operation_Wilted_Tulip (1)","hasproduct","Empire","ORG","PowerShell","PRODUCT","On the PowerShell side , Empire implements the ability to run PowerShell agents without needing powershell.exe , rapidly deployable post - exploitation modules ranging from key loggers to Mimikatz , and adaptable communications to evade network detection , all wrapped up in a usability - focused framework . "" 49 https://github.com/EmpireProject/Empire Indicators of Compromise Detection name BKDR_COBEACON.A Detection name TROJ_POWPICK.A Detection name HKTL_PASSDUMP Detection name TROJ_SODREVR.A Detection name TROJ_POWSHELL.C Detection name BKDR_CONBEA.A Detection name TSPY64_REKOTIB.A Detection name HKTL_DIRZIP Detection name TROJ_WAPPOME.A URL http://js[.]jguery[.]net / main[.]js URL http://pht[.]is[.]nlb - deploy[.]edge - dyn[.]e11[.]f20[.]ads - youtube[.]online / winini[.]exe URL http://38[.]130[.]75[.]20 / check[.]html URL http://update[.]microsoft - office[.]solutions / license[.]doc URL http://update[.]microsoft - office[.]solutions / error[.]html URL http://main[.]windowskernel14[.]com / spl / update5x[.]zip URL http://img[.]twiter - statics[.]info / i/658A6D6AE42A658A6D6AE42A/0de9c5c6599fdf5201599ff9b30e0000/6E24E58CFC94 / icon[.]png URL http://files0[.]terendmicro[.]com/ URL http://ssl[.]pmo[.]gov[.]il - dana - naauthurl1 - welcome[.]cgi[.]primeminister - goverment - techcenter[.]tech/%D7%A1%D7%A7%D7%A8%20%D7%A9%D7%A0%D7%AA%D7%99[.]docx URL http://ea - in - f155[.]1e100[.]microsoft - security[.]host/ URL https://ea - in - f155[.]1e100[.]microsoft - security[.]host / mTQJ URL http://iba[.]stage[.]7338879[.]i[.]gtld - servers[.]services URL http://doa[.]stage[.]7338879[.]i[.]gtld - servers[.]services URL http://fda[.]stage[.]7338879[.]i[.]gtld - servers[.]services URL http://rqa[.]stage[.]7338879[.]i[.]gtld - servers[.]services URL "
"tech-brief-tildeb-analyzing-the-18-year-old-implant-from-the-shadow-brokers-leak","hasproduct","Microsoft","ORG","Visual C","PRODUCT","The MFC library is primarily used for network communications and compiled using Microsoft Visual C++ v6.0 . "
"oilrig-targets-middle-eastern-government-adds-evasion-techniques-oopsie","hasattacklocation","Trojan","ORG","Arabia","GPE","The last technique that was particularly interesting is the time zone check , as the Trojan will not execute its functional code if the system does not have a specific time zone set . The Trojan compares the TimeZone . CurrentTimeZone . DaylightName property to strings Iran , Arab , Arabia and Middle East , which will match the following time zones in Windows : Arabic Daylight Time ( UTC+3 ) "
"Tracking Tick Through Recent Campaigns Targeting East Asia","hasattacklocation","Redbaldknight","ORG","South Korea","GPE","The APT threat actor known as "" Tick , "" "" Bronze Butler , "" and "" Redbaldknight "" has conducted espionage campaigns since 2016 against East Asian countries such as Japan and South Korea [ 1 ] . Talos analyzed a recent campaign in which compromised websites located in South Korea and Japan were used as C2 servers for samples belonging to the malware family known as "" Datper , "" which has the ability to execute shell commands on the victim machine and obtain hostnames and drive information . "
"unit42-the-tophat-campaign-attacks-within-the-middle-east-region-using-popular-third-party-services","indicates","15:05:30","TIME","one","CARDINAL","Additionally , the original .lenames of these .les implied that an attacker may have been testing theirmalware against one or more security products . SHA256 Filename Date cb6cf34853351ba62d4dd2c609d6a41c618881670d5652.a7ddf5496e4693f0 test1.rtf 2017 - 09 - 06 15:00:08 UTC 8a158271521861e6362ee39710ac833c937ecf2d5cbf4065cb44f3232224cf64 xx.rtf 2017 - 09 - 06 15:00:53 UTC d302f794d45c2a6eaaf58ade70a9044e28bc9ec43c9f7a1088a606684b1364b5 xx2.rtf 2017 - 09 - 06 15:01:49 UTC 1cd49a82243eacdd08eee6727375c1ab83e8ecca0e5ab7954c681038e8dd65a1 xx2.rtf 2017 - 09 - 06 15:05:30 UTC d409d26c.e6ce5298956bd65fd604edf9cfa14bc3373a7bdeb47091729f09e9 xx2.rtf 2017 - 09 - 06 15:08:32 UTC aa18b8175f68e8eefa12cd2033368bc1b73.7caf05b405f6.1e09ef812803c xx2.rtf 2017 - 09 - 06 15:18:14 UTC As we can see by the timestamps shown above , the .les were submitted anywhere from one to ten minutes apart from eachother . "
"masha-and-these-bears","hasattacklocation","Zebrocy ¨C Zebrocy","ORG","Mongolia","GPE","Sofacy has been heavily interested in military and foreign a.airs organizations here , resulting in multiple overlapped and competing targeting scenarios : Mosquito Turla and Zebrocy clusters ¨C Zebrocy clusters targeting diplomatic and commercial organizations within Europe and Asia that match Mosquito targeting pro.ling SPLM overlap with traditional Turla ¨C often Turla precedes SPLM deployments SPLM overlap with Zebrocy ¨C Zebrocy often precedes SPLM deployments SPLM overlap with Danti Currently , Sofacy targets large air - defense related commercial organizations in China with SPLM , and moves Zebrocy focus across Armenia , Turkey , Kazahkstan , Tajikistan , Afghanistan , Mongolia , China , and Japan . "
"ESET_Turla_Mosquito","hasproduct","Adobe","ORG","Flash","PRODUCT","It will also launch a real Adobe Flash installer , which is either downloaded from Google Drive or embedded in the fake installer . "
"Leviathan_Espionage_actor","hasproduct","Microsoft","ORG","Excel","PRODUCT","The actor generally emailed Microsoft Excel documents with malicious macros to US universities with military interests , most frequently related to the Navy . "
"masha-and-these-bears","hasattacklocation","SPLM","ORG","China","GPE","Sofacy has been heavily interested in military and foreign a.airs organizations here , resulting in multiple overlapped and competing targeting scenarios : Mosquito Turla and Zebrocy clusters ¨C Zebrocy clusters targeting diplomatic and commercial organizations within Europe and Asia that match Mosquito targeting pro.ling SPLM overlap with traditional Turla ¨C often Turla precedes SPLM deployments SPLM overlap with Zebrocy ¨C Zebrocy often precedes SPLM deployments SPLM overlap with Danti Currently , Sofacy targets large air - defense related commercial organizations in China with SPLM , and moves Zebrocy focus across Armenia , Turkey , Kazahkstan , Tajikistan , Afghanistan , Mongolia , China , and Japan . "
"masha-and-these-bears","hasattacklocation","Zebrocy ¨C Zebrocy","ORG","Turkey","GPE","Sofacy has been heavily interested in military and foreign a.airs organizations here , resulting in multiple overlapped and competing targeting scenarios : Mosquito Turla and Zebrocy clusters ¨C Zebrocy clusters targeting diplomatic and commercial organizations within Europe and Asia that match Mosquito targeting pro.ling SPLM overlap with traditional Turla ¨C often Turla precedes SPLM deployments SPLM overlap with Zebrocy ¨C Zebrocy often precedes SPLM deployments SPLM overlap with Danti Currently , Sofacy targets large air - defense related commercial organizations in China with SPLM , and moves Zebrocy focus across Armenia , Turkey , Kazahkstan , Tajikistan , Afghanistan , Mongolia , China , and Japan . "
"ESET_Turla_Mosquito","hasproduct","Google Drive","ORG","Flash","PRODUCT","It will also launch a real Adobe Flash installer , which is either downloaded from Google Drive or embedded in the fake installer . "
"turla-mosquito-shift-towards-generic-tools","hasproduct","Google Drive","ORG","DLLs","PRODUCT","Turla¡¯s campaign still relies on a fake Flash installer but , instead of directly dropping the two malicious DLLs , it executes a Metasploit shellcode and drops , or downloads from Google Drive , a legitimate Flash installer . "
"Iran_Cyber_Final_Full_v2","hasattacklocation","Flame","PERSON","Iran","GPE","When accused by the United States of having conducted a disruptive attack against American banks , Iran¡¯s Deputy Foreign Minister Hossein Jaberi Ansar re - sponded that ¡ ° the U.S. government , which put millions of innocent people at the risk of an environmental disaster through cyber attacks against Iran¡¯s peaceful nuclear facilities , is not in a position to level accusations against the citizens of other countries , including those of Iran , without substantiated evidence.¡±23 Iranian officials appealed to internation - al institutions for relief after the country had been affected by the malware agents Flame and Wiper , a move that aligned with its calls for greater United Nations ( UN ) control over the internet.24 In public statements , Iran has often emphasized its defensive capabilities , announcing in 2015 that its Cyber Attacks Emergency Center had successfully managed to thwart U.S. cyber attacks against the country¡¯s industrial infrastructure.25 Iranian military officials regularly announce new defense products developed by domestic contractors , the most prominent example being the antivirus software Padvish.26 "
"unit42-comnie-continues-target-organizations-east-asia","hasproduct","Microsoft","ORG","Windows","PRODUCT","Once decrypted , weare provided with a large list of strings , as seen below ( note that the data has been truncated for brevity ): After these strings are decrypted , the malware will load a series of Microsoft Windows API calls to be used later on . "
"masha-and-these-bears","hasattacklocation","SPLM","ORG","China","GPE","Sofacy has been heavily interested in military and foreign a.airs organizations here , resulting in multiple overlapped and competing targeting scenarios : Mosquito Turla and Zebrocy clusters ¨C Zebrocy clusters targeting diplomatic and commercial organizations within Europe and Asia that match Mosquito targeting pro.ling SPLM overlap with traditional Turla ¨C often Turla precedes SPLM deployments SPLM overlap with Zebrocy ¨C Zebrocy often precedes SPLM deployments SPLM overlap with Danti Currently , Sofacy targets large air - defense related commercial organizations in China with SPLM , and moves Zebrocy focus across Armenia , Turkey , Kazahkstan , Tajikistan , Afghanistan , Mongolia , China , and Japan . "
"Iran_Cyber_Final_Full_v2","hasattacklocation","Internet Freedom","ORG","China","GPE","Both have also supported the development of encryption tools such as Signal that have even been adopted by tech companies within their own messaging applications , demonstrating the importance of Internet Freedom as a public - private cooperation . The United States and European Union should continue to promote programs and norms on internet access and cybersecurity that prioritize the free and secure flow of information against challenges from countries such as Iran , China , and Russia . "
"The Gorgon Group Slithering Between Nation State and Cybercrime","indicates","API","PRODUCT","VirtualAllocEx","ORG","The payload then calls the VirtualAllocEx API to create a buffer in the newly hollowed process and the WriteProcessMemory API to write the supplied data buffer that contains the code to inject to this newly created buffer . "
